hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Cabañas La Honda,COP 225.000,"Puntuación: 9,1
9,1",Fantástico,46,El peñol,2025-04-28,2025-04-29
CASA CAMPESTRE MONTECARLO Guatapé- desayuno a pareja,COP 380.000,"Puntuación: 9,3
9,3",Fantástico,9,El peñol,2025-04-28,2025-04-29
Mayka cabañas con JACUZZI,COP 275.000,"Puntuación: 9,7
9,7",Excepcional,9,El peñol,2025-04-28,2025-04-29
Cottage Master Room en Guatapé-Desayuno- Sauna Finlandes,COP 360.000,"Puntuación: 9,7
9,7",Excepcional,3,El peñol,2025-04-28,2025-04-29
Glamping Montecarlo Lodge Cubo de Madera-Guatapé,COP 585.000,"Puntuación: 10
10",Excepcional,7,El peñol,2025-04-28,2025-04-29
Glamping IKIGAI,COP 180.000,"Puntuación: 9,8
9,8",Excepcional,9,El peñol,2025-04-28,2025-04-29
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,1
8,1",Muy bien,102,MARINILLA,2025-04-28,2025-04-29
Cannua Lodge,COP 650.660,"Puntuación: 9,7
9,7",Excepcional,60,MARINILLA,2025-04-28,2025-04-29
Hotel Ocaso Marinilla,COP 158.400,"Puntuación: 9,0
9,0",Fantástico,98,MARINILLA,2025-04-28,2025-04-29
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 216.000,"Puntuación: 9,2
9,2",Fantástico,196,MARINILLA,2025-04-28,2025-04-29
Hotel HACIENDA SAN AGUSTIN,COP 141.500,"Puntuación: 8,3
8,3",Muy bien,149,MARINILLA,2025-04-28,2025-04-29
Hotel El Cordobes,COP 111.600,"Puntuación: 9,1
9,1",Fantástico,50,MARINILLA,2025-04-28,2025-04-29
Hotel Portal Dorado,COP 130.000,"Puntuación: 7,3
7,3",Bien,63,MARINILLA,2025-04-28,2025-04-29
Glamping IKIGAI,COP 180.000,"Puntuación: 9,8
9,8",Excepcional,9,MARINILLA,2025-04-28,2025-04-29
Suites del Lago,COP 183.600,"Puntuación: 10
10",Excepcional,3,MARINILLA,2025-04-28,2025-04-29
Cabaña sol de oriente,COP 125.560,"Puntuación: 9,7
9,7",Excepcional,3,MARINILLA,2025-04-28,2025-04-29
Hotel Bicentenario Rionegro,COP 103.520,"Puntuación: 8,1
8,1",Muy bien,2.826,MARINILLA,2025-04-28,2025-04-29
Hotel America 52,COP 81.940,"Puntuación: 7,5
7,5",Bien,376,MARINILLA,2025-04-28,2025-04-29
Hotel Oasis,COP 237.500,"Puntuación: 8,4
8,4",Muy bien,197,MARINILLA,2025-04-28,2025-04-29
Hotel Valle de San Nicolas,COP 255.460,"Puntuación: 8,2
8,2",Muy bien,237,MARINILLA,2025-04-28,2025-04-29
Ecohotel Zona7 Aeropuerto José María Córdova rionegro,COP 157.960,"Puntuación: 8,4
8,4",Muy bien,11,MARINILLA,2025-04-28,2025-04-29
Villasol - Cabaña campestre en medio de la naturaleza,COP 255.000,"Puntuación: 8,8
8,8",Fabuloso,49,MARINILLA,2025-04-28,2025-04-29
Hotel Confort Boutique,COP 90.000,"Puntuación: 7,5
7,5",Bien,109,MARINILLA,2025-04-28,2025-04-29
Hotel Torreon De Rionegro,COP 80.000,"Puntuación: 7,5
7,5",Bien,148,MARINILLA,2025-04-28,2025-04-29
"Apartamento tranquilo, nuevo y central",COP 220.900,"Puntuación: 8,4
8,4",Muy bien,35,MARINILLA,2025-04-28,2025-04-29
Hotel Campo Real,COP 400.000,"Puntuación: 8,8
8,8",Fabuloso,109,MARINILLA,2025-04-28,2025-04-29
Hotel Olimpo La 47,COP 74.980,"Puntuación: 8,1
8,1",Muy bien,17,MARINILLA,2025-04-28,2025-04-29
Hermosa Finca Villasol En Medio de la Naturaleza,COP 195.500,"Puntuación: 5,0
5,0",Puntuación,1,MARINILLA,2025-04-28,2025-04-29
Hotel Dorado,COP 120.000,"Puntuación: 7,4
7,4",Bien,16,MARINILLA,2025-04-28,2025-04-29
HOTEL CASA LOMA,COP 112.500,"Puntuación: 5,5
5,5",Puntuación,2,MARINILLA,2025-04-28,2025-04-29
Vivienda turística Casa Rionegro colonial,COP 650.000,"Puntuación: 10
10",Excepcional,1,MARINILLA,2025-04-28,2025-04-29
Piedra Luna,COP 183.760,"Puntuación: 9,3
9,3",Fantástico,359,Cali,2025-04-28,2025-04-29
Saem,COP 79.200,"Puntuación: 9,4
9,4",Fantástico,68,Cali,2025-04-28,2025-04-29
Hotel Royal Elim International,COP 286.200,"Puntuación: 8,3
8,3",Muy bien,906,Cali,2025-04-28,2025-04-29
Ingenio Park 83 - Apartahotel,COP 129.680,"Puntuación: 8,7
8,7",Fabuloso,404,Cali,2025-04-28,2025-04-29
HBCF Hotel Boutique Casa Farallones de Santiago de Cali,COP 166.260,"Puntuación: 8,1
8,1",Muy bien,35,Cali,2025-04-28,2025-04-29
Altio Hotel,COP 197.820,"Puntuación: 8,5
8,5",Muy bien,438,Cali,2025-04-28,2025-04-29
Hotel Cattaleya City,COP 143.880,"Puntuación: 8,3
8,3",Muy bien,350,Cali,2025-04-28,2025-04-29
Park V,COP 182.960,"Puntuación: 9,0
9,0",Fantástico,492,Cali,2025-04-28,2025-04-29
Hotel Avenida 3 Real en el norte de Cali,COP 125.460,"Puntuación: 8,4
8,4",Muy bien,404,Cali,2025-04-28,2025-04-29
Edificio Lotus Loft,COP 145.000,"Puntuación: 9,2
9,2",Fantástico,276,Cali,2025-04-28,2025-04-29
Leclerc Hotel Boutique Cali Granada,COP 196.380,"Puntuación: 9,1
9,1",Fantástico,316,Cali,2025-04-28,2025-04-29
Hotel Foresto 365,COP 316.680,"Puntuación: 8,9
8,9",Fabuloso,200,Cali,2025-04-28,2025-04-29
HOTEL 9.5 SAN FERNANDO,COP 184.500,"Puntuación: 8,9
8,9",Fabuloso,265,Cali,2025-04-28,2025-04-29
Casa Aurora Luxury Hotel,COP 408.240,"Puntuación: 10
10",Excepcional,4,Cali,2025-04-28,2025-04-29
Malik Hotel Boutique,COP 208.040,"Puntuación: 8,7
8,7",Fabuloso,274,Cali,2025-04-28,2025-04-29
Aw Hotel Puerta de San Cayetano (San Antonio),COP 79.200,"Puntuación: 6,6
6,6",Puntuación,40,Cali,2025-04-28,2025-04-29
HOTEL BOUTIQUE LUXURY,COP 163.880,"Puntuación: 9,1
9,1",Fantástico,130,Cali,2025-04-28,2025-04-29
Hotel Norte Real,COP 183.500,"Puntuación: 8,8
8,8",Fabuloso,60,Cali,2025-04-28,2025-04-29
Reset (Hotel-Cafe-Coworking),COP 160.000,"Puntuación: 9,1
9,1",Fantástico,170,Cali,2025-04-28,2025-04-29
Hotel Quinta Norte Chipichape,COP 179.560,"Puntuación: 8,9
8,9",Fabuloso,1.349,Cali,2025-04-28,2025-04-29
Hotel Spirito by Spiwak,COP 407.680,"Puntuación: 7,8
7,8",Bien,1.611,Cali,2025-04-28,2025-04-29
Sonesta Hotel Cali,COP 425.000,"Puntuación: 9,0
9,0",Fantástico,1.465,Cali,2025-04-28,2025-04-29
Casa Alba,COP 166.260,"Puntuación: 9,4
9,4",Fantástico,145,Cali,2025-04-28,2025-04-29
NH Boulevard del Río Cali,COP 224.540,"Puntuación: 8,6
8,6",Fabuloso,1.120,Cali,2025-04-28,2025-04-29
Hotel Casa Santa Monica Norte,COP 224.640,"Puntuación: 8,5
8,5",Muy bien,41,Cali,2025-04-28,2025-04-29
Ayenda Hotel MM,COP 140.640,"Puntuación: 7,4
7,4",Bien,113,Pereira,2025-04-28,2025-04-29
Hotel Dibeni Pereira,COP 82.000,"Puntuación: 7,7
7,7",Bien,1.409,Pereira,2025-04-28,2025-04-29
Ecohotel La Casona Pereira,COP 61.200,"Puntuación: 7,2
7,2",Bien,941,Pereira,2025-04-28,2025-04-29
Hotel Pereira Central,COP 78.720,"Puntuación: 8,3
8,3",Muy bien,136,Pereira,2025-04-28,2025-04-29
Hotel Coffee Real Pereira,COP 72.100,"Puntuación: 6,6
6,6",Puntuación,474,Pereira,2025-04-28,2025-04-29
Hotel Palo Grande CF Pereira,COP 119.000,"Puntuación: 8,7
8,7",Fabuloso,392,Pereira,2025-04-28,2025-04-29
Hotel Agata Boutique pinares Pereira,COP 145.360,"Puntuación: 8,2
8,2",Muy bien,61,Pereira,2025-04-28,2025-04-29
Sonesta Hotel Pereira,COP 480.000,"Puntuación: 9,0
9,0",Fantástico,1.619,Pereira,2025-04-28,2025-04-29
Movich Hotel de Pereira,COP 632.000,"Puntuación: 9,0
9,0",Fantástico,1.451,Pereira,2025-04-28,2025-04-29
Hotel Paradise del Cafe,COP 150.000,"Puntuación: 8,6
8,6",Fabuloso,1.324,Pereira,2025-04-28,2025-04-29
Hotel San Antonio del Cerro,COP 315.000,"Puntuación: 9,0
9,0",Fantástico,221,Pereira,2025-04-28,2025-04-29
Entre Bambús,COP 288.000,"Puntuación: 8,7
8,7",Fabuloso,54,Pereira,2025-04-28,2025-04-29
Hotel Tangara,COP 72.000,"Puntuación: 7,6
7,6",Bien,1.025,Pereira,2025-04-28,2025-04-29
M1145 Aparta Loft,COP 81.000,"Puntuación: 7,9
7,9",Bien,642,Pereira,2025-04-28,2025-04-29
HOTEL CATALUÑA - SOLUCIONES HOTELERAs,COP 127.500,"Puntuación: 8,7
8,7",Fabuloso,992,Pereira,2025-04-28,2025-04-29
Hotel Airport Pereira,COP 87.980,"Puntuación: 6,3
6,3",Puntuación,812,Pereira,2025-04-28,2025-04-29
Hotel Condina Pereira,COP 81.000,"Puntuación: 6,8
6,8",Puntuación,900,Pereira,2025-04-28,2025-04-29
Zi One Luxury Hotel,COP 266.680,"Puntuación: 8,7
8,7",Fabuloso,1.203,Pereira,2025-04-28,2025-04-29
Hotel San Fermin Pereira,COP 125.000,"Puntuación: 8,7
8,7",Fabuloso,472,Pereira,2025-04-28,2025-04-29
Hotel Suite Center Pereira,COP 116.820,"Puntuación: 7,9
7,9",Bien,863,Pereira,2025-04-28,2025-04-29
San Simon Hotel Pereira By Soratama,COP 300.000,"Puntuación: 9,0
9,0",Fantástico,853,Pereira,2025-04-28,2025-04-29
Ayenda 1120 Hotel Comercial,COP 77.600,"Puntuación: 6,6
6,6",Puntuación,397,Pereira,2025-04-28,2025-04-29
Hotel Rosales Suite,COP 90.000,"Puntuación: 9,2
9,2",Fantástico,6,Pereira,2025-04-28,2025-04-29
El Gran Hotel de Pereira,COP 228.320,"Puntuación: 8,2
8,2",Muy bien,690,Pereira,2025-04-28,2025-04-29
GHL Hotel Abadia Plaza,COP 260.000,"Puntuación: 8,5
8,5",Muy bien,793,Pereira,2025-04-28,2025-04-29
Hotel Nova El Peñol,COP 184.000,"Puntuación: 9,2
9,2",Fantástico,135,EL PEÑOL,2025-04-28,2025-04-29
Suite Gold Glampings,COP 228.000,"Puntuación: 10
10",Excepcional,3,EL PEÑOL,2025-04-28,2025-04-29
HOTEL EL POTRILLO,COP 200.000,"Puntuación: 8,1
8,1",Muy bien,64,EL PEÑOL,2025-04-28,2025-04-29
Breeze Glamping -Guatape,COP 430.000,"Puntuación: 9,8
9,8",Excepcional,72,EL PEÑOL,2025-04-28,2025-04-29
Palenque Serenity Lodge,COP 194.400,"Puntuación: 9,9
9,9",Excepcional,23,EL PEÑOL,2025-04-28,2025-04-29
Chalet Peñol Jacuzzi,COP 414.000,"Puntuación: 9,0
9,0",Fantástico,3,EL PEÑOL,2025-04-28,2025-04-29
Cabaña La Capilla El Peñol,COP 250.000,"Puntuación: 9,3
9,3",Fantástico,4,EL PEÑOL,2025-04-28,2025-04-29
Porto Marina Hotel,COP 272.700,"Puntuación: 8,8
8,8",Fabuloso,757,EL PEÑOL,2025-04-28,2025-04-29
La Pausa Hotelbistro,COP 557.180,"Puntuación: 9,6
9,6",Excepcional,392,EL PEÑOL,2025-04-28,2025-04-29
Soy Local Guatape,COP 126.540,"Puntuación: 8,0
8,0",Muy bien,2.584,EL PEÑOL,2025-04-28,2025-04-29
1714 Hotel Boutique Guatapé,COP 277.200,"Puntuación: 9,1
9,1",Fantástico,182,EL PEÑOL,2025-04-28,2025-04-29
Rooca Guatape,COP 337.000,"Puntuación: 8,8
8,8",Fabuloso,66,EL PEÑOL,2025-04-28,2025-04-29
Montecielo Hosting,COP 324.000,"Puntuación: 8,9
8,9",Fabuloso,111,EL PEÑOL,2025-04-28,2025-04-29
Alto Sereno,COP 297.500,"Puntuación: 10
10",Excepcional,6,EL PEÑOL,2025-04-28,2025-04-29
Viajero Guatapé Hostel & Lake Club,COP 198.000,"Puntuación: 9,1
9,1",Fantástico,356,EL PEÑOL,2025-04-28,2025-04-29
Suites del Lago,COP 183.600,"Puntuación: 10
10",Excepcional,3,EL PEÑOL,2025-04-28,2025-04-29
Hotel y Termales Castillo Del Lago Guatape,COP 277.200,"Puntuación: 10
10",Excepcional,2,EL PEÑOL,2025-04-28,2025-04-29
Cabañas La Honda,COP 225.000,"Puntuación: 9,1
9,1",Fantástico,46,EL PEÑOL,2025-04-28,2025-04-29
Glamping IKIGAI,COP 180.000,"Puntuación: 9,8
9,8",Excepcional,9,EL PEÑOL,2025-04-28,2025-04-29
Cottage Master Room en Guatapé-Desayuno- Sauna Finlandes,COP 360.000,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2025-04-28,2025-04-29
CASA CAMPESTRE MONTECARLO Guatapé- desayuno a pareja,COP 380.000,"Puntuación: 9,3
9,3",Fantástico,9,EL PEÑOL,2025-04-28,2025-04-29
Mayka cabañas con JACUZZI,COP 275.000,"Puntuación: 9,7
9,7",Excepcional,9,EL PEÑOL,2025-04-28,2025-04-29
Glamping Montecarlo Lodge Cubo de Madera-Guatapé,COP 585.000,"Puntuación: 10
10",Excepcional,7,EL PEÑOL,2025-04-28,2025-04-29
Finca de lujo en El Peñol,COP 720.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-04-28,2025-04-29
Cabaña333,COP 133.160,"Puntuación: 9,3
9,3",Fantástico,3,EL PEÑOL,2025-04-28,2025-04-29
Hotel Verony Guatape,COP 129.340,"Puntuación: 8,2
8,2",Muy bien,1.496,GUATAPÉ,2025-04-28,2025-04-29
Hotel Las Vegas,COP 79.000,"Puntuación: 7,6
7,6",Bien,1.048,GUATAPÉ,2025-04-28,2025-04-29
Piedra del Peñol Hotel,COP 163.200,"Puntuación: 9,0
9,0",Fantástico,976,GUATAPÉ,2025-04-28,2025-04-29
BubbleSky Glamping Guatapé,COP 268.660,"Puntuación: 8,9
8,9",Fabuloso,512,GUATAPÉ,2025-04-28,2025-04-29
La Madriguera,COP 181.140,"Puntuación: 8,8
8,8",Fabuloso,506,GUATAPÉ,2025-04-28,2025-04-29
The Boato Hotel,COP 266.000,"Puntuación: 9,0
9,0",Fantástico,1.108,GUATAPÉ,2025-04-28,2025-04-29
Hotel Guatatur,COP 116.020,"Puntuación: 7,9
7,9",Bien,822,GUATAPÉ,2025-04-28,2025-04-29
Porto Marina Hotel,COP 272.700,"Puntuación: 8,8
8,8",Fabuloso,757,GUATAPÉ,2025-04-28,2025-04-29
Hotel Casa Linda Guatape,COP 159.120,"Puntuación: 8,6
8,6",Fabuloso,466,GUATAPÉ,2025-04-28,2025-04-29
La Pausa Hotelbistro,COP 557.180,"Puntuación: 9,6
9,6",Excepcional,392,GUATAPÉ,2025-04-28,2025-04-29
Hotel Real Guatapé,COP 80.900,"Puntuación: 8,5
8,5",Muy bien,575,GUATAPÉ,2025-04-28,2025-04-29
Hotel Portobelo Guatape,COP 166.600,"Puntuación: 9,0
9,0",Fantástico,123,GUATAPÉ,2025-04-28,2025-04-29
Soy Local Guatape,COP 126.540,"Puntuación: 8,0
8,0",Muy bien,2.584,GUATAPÉ,2025-04-28,2025-04-29
Hotel Zocalo Campestre,COP 315.000,"Puntuación: 9,1
9,1",Fantástico,490,GUATAPÉ,2025-04-28,2025-04-29
Balcones de la Casona,COP 65.000,"Puntuación: 9,3
9,3",Fantástico,205,GUATAPÉ,2025-04-28,2025-04-29
Lake View Hostel,COP 176.000,"Puntuación: 8,7
8,7",Fabuloso,705,GUATAPÉ,2025-04-28,2025-04-29
Rooca Guatape,COP 337.000,"Puntuación: 8,8
8,8",Fabuloso,66,GUATAPÉ,2025-04-28,2025-04-29
1714 Hotel Boutique Guatapé,COP 277.200,"Puntuación: 9,1
9,1",Fantástico,182,GUATAPÉ,2025-04-28,2025-04-29
Mumu by Bernalo Hotels,COP 388.800,"Puntuación: 8,6
8,6",Fabuloso,703,GUATAPÉ,2025-04-28,2025-04-29
Casa Dodo Guatapé,COP 262.500,"Puntuación: 9,8
9,8",Excepcional,281,GUATAPÉ,2025-04-28,2025-04-29
"Apto cerca Malecón, Plaza Principal, Plazoleta Zocalos, a 8 min de la Piedra del Peñol, GRATIS PARQUEADERO!!!",COP 163.800,"Puntuación: 9,5
9,5",Excepcional,9,GUATAPÉ,2025-04-28,2025-04-29
Hotel Bahia Guatape,COP 178.500,"Puntuación: 8,0
8,0",Muy bien,106,GUATAPÉ,2025-04-28,2025-04-29
Montecielo Hosting,COP 324.000,"Puntuación: 8,9
8,9",Fabuloso,111,GUATAPÉ,2025-04-28,2025-04-29
Bethel Lozana Guatape,COP 634.500,"Puntuación: 8,4
8,4",Muy bien,76,GUATAPÉ,2025-04-28,2025-04-29
EL NiDO HOTEL GUATAPE,COP 350.000,"Puntuación: 10
10",Excepcional,5,GUATAPÉ,2025-04-28,2025-04-29
Katara Boutique Hotel,COP 75.000,"Puntuación: 8,6
8,6",Fabuloso,462,Mariquita,2025-04-28,2025-04-29
Hotel Boutique San Rafael,COP 350.320,"Puntuación: 9,4
9,4",Fantástico,30,Mariquita,2025-04-28,2025-04-29
Casa Colonial,COP 60.000,"Puntuación: 7,9
7,9",Bien,176,Mariquita,2025-04-28,2025-04-29
Hotel flamingo real T,COP 90.000,"Puntuación: 7,6
7,6",Bien,46,Mariquita,2025-04-28,2025-04-29
Villa Tikuna,COP 120.000,"Puntuación: 8,7
8,7",Fabuloso,83,Mariquita,2025-04-28,2025-04-29
La Orquidea,COP 75.000,"Puntuación: 7,2
7,2",Bien,113,Mariquita,2025-04-28,2025-04-29
Victoria Imperial Hotel,COP 180.000,"Puntuación: 9,0
9,0",Fantástico,104,Mariquita,2025-04-28,2025-04-29
Casa del encanto II,COP 128.000,"Puntuación: 9,6
9,6",Excepcional,71,Mariquita,2025-04-28,2025-04-29
Hotel ZT,COP 80.000,"Puntuación: 8,0
8,0",Muy bien,41,Mariquita,2025-04-28,2025-04-29
casa lumka hotel boutique spa,COP 300.000,"Puntuación: 8,9
8,9",Fabuloso,15,Mariquita,2025-04-28,2025-04-29
Hospedaje Casa de Colores,COP 81.000,"Puntuación: 1,0
1,0",Puntuación,2,Mariquita,2025-04-28,2025-04-29
Hostal Casa de los Virreyes,COP 100.000,"Puntuación: 6,8
6,8",Puntuación,50,Mariquita,2025-04-28,2025-04-29
SAN SENDERISMO ROOM,COP 72.000,"Puntuación: 8,2
8,2",Muy bien,11,Mariquita,2025-04-28,2025-04-29
Hotel nelumbo,COP 230.000,"Puntuación: 9,4
9,4",Fantástico,23,Mariquita,2025-04-28,2025-04-29
Casa Hotel Victoria Real,COP 180.000,"Puntuación: 9,3
9,3",Fantástico,37,Mariquita,2025-04-28,2025-04-29
Casamarilla,COP 150.000,"Puntuación: 9,4
9,4",Fantástico,195,Mariquita,2025-04-28,2025-04-29
Hotel Luna Llena,COP 90.000,"Puntuación: 8,7
8,7",Fabuloso,16,Mariquita,2025-04-28,2025-04-29
Villa Tikuna Rústico,COP 150.000,"Puntuación: 8,5
8,5",Muy bien,8,Mariquita,2025-04-28,2025-04-29
Casa de Veraneo,COP 149.400,"Puntuación: 10
10",Excepcional,1,Mariquita,2025-04-28,2025-04-29
La Luna by JR,COP 235.880,"Puntuación: 8,9
8,9",Fabuloso,70,Mariquita,2025-04-28,2025-04-29
Casa del Sol,COP 195.000,No disponible,No disponible,No disponible,Mariquita,2025-04-28,2025-04-29
CASA JAZZ Armonía y relax,COP 263.520,No disponible,No disponible,No disponible,Mariquita,2025-04-28,2025-04-29
Casa del Cable,COP 840.000,No disponible,No disponible,No disponible,Mariquita,2025-04-28,2025-04-29
Casa de huéspedes LA ESMERALDA,COP 90.000,"Puntuación: 4,7
4,7",Puntuación,4,Mariquita,2025-04-28,2025-04-29
Acogedor apartamento familiar,COP 207.000,"Puntuación: 1,0
1,0",Puntuación,1,Mariquita,2025-04-28,2025-04-29
The ELeMYNT Mansion,COP 351.880,"Puntuación: 10
10",Excepcional,3,Guatapé,2025-04-28,2025-04-29
Hotel Verony Guatape,COP 129.340,"Puntuación: 8,2
8,2",Muy bien,1.496,Guatapé,2025-04-28,2025-04-29
Hotel Las Vegas,COP 79.000,"Puntuación: 7,6
7,6",Bien,1.048,Guatapé,2025-04-28,2025-04-29
Piedra del Peñol Hotel,COP 163.200,"Puntuación: 9,0
9,0",Fantástico,976,Guatapé,2025-04-28,2025-04-29
BubbleSky Glamping Guatapé,COP 268.660,"Puntuación: 8,9
8,9",Fabuloso,512,Guatapé,2025-04-28,2025-04-29
La Madriguera,COP 181.140,"Puntuación: 8,8
8,8",Fabuloso,506,Guatapé,2025-04-28,2025-04-29
The Boato Hotel,COP 266.000,"Puntuación: 9,0
9,0",Fantástico,1.108,Guatapé,2025-04-28,2025-04-29
Hotel Guatatur,COP 116.020,"Puntuación: 7,9
7,9",Bien,822,Guatapé,2025-04-28,2025-04-29
Porto Marina Hotel,COP 272.700,"Puntuación: 8,8
8,8",Fabuloso,757,Guatapé,2025-04-28,2025-04-29
Hotel Casa Linda Guatape,COP 159.120,"Puntuación: 8,6
8,6",Fabuloso,466,Guatapé,2025-04-28,2025-04-29
La Pausa Hotelbistro,COP 557.180,"Puntuación: 9,6
9,6",Excepcional,392,Guatapé,2025-04-28,2025-04-29
Hotel Real Guatapé,COP 80.900,"Puntuación: 8,5
8,5",Muy bien,575,Guatapé,2025-04-28,2025-04-29
Hotel Portobelo Guatape,COP 166.600,"Puntuación: 9,0
9,0",Fantástico,123,Guatapé,2025-04-28,2025-04-29
Soy Local Guatape,COP 126.540,"Puntuación: 8,0
8,0",Muy bien,2.584,Guatapé,2025-04-28,2025-04-29
Hotel Zocalo Campestre,COP 315.000,"Puntuación: 9,1
9,1",Fantástico,490,Guatapé,2025-04-28,2025-04-29
Balcones de la Casona,COP 65.000,"Puntuación: 9,3
9,3",Fantástico,205,Guatapé,2025-04-28,2025-04-29
Lake View Hostel,COP 176.000,"Puntuación: 8,7
8,7",Fabuloso,705,Guatapé,2025-04-28,2025-04-29
Rooca Guatape,COP 337.000,"Puntuación: 8,8
8,8",Fabuloso,66,Guatapé,2025-04-28,2025-04-29
1714 Hotel Boutique Guatapé,COP 277.200,"Puntuación: 9,1
9,1",Fantástico,182,Guatapé,2025-04-28,2025-04-29
Mumu by Bernalo Hotels,COP 388.800,"Puntuación: 8,6
8,6",Fabuloso,703,Guatapé,2025-04-28,2025-04-29
Casa Dodo Guatapé,COP 262.500,"Puntuación: 9,8
9,8",Excepcional,281,Guatapé,2025-04-28,2025-04-29
"Apto cerca Malecón, Plaza Principal, Plazoleta Zocalos, a 8 min de la Piedra del Peñol, GRATIS PARQUEADERO!!!",COP 163.800,"Puntuación: 9,5
9,5",Excepcional,9,Guatapé,2025-04-28,2025-04-29
Hotel Bahia Guatape,COP 178.500,"Puntuación: 8,0
8,0",Muy bien,106,Guatapé,2025-04-28,2025-04-29
Montecielo Hosting,COP 324.000,"Puntuación: 8,9
8,9",Fabuloso,111,Guatapé,2025-04-28,2025-04-29
Bethel Lozana Guatape,COP 634.500,"Puntuación: 8,4
8,4",Muy bien,76,Guatapé,2025-04-28,2025-04-29
Hotel Plaza Real,COP 120.000,"Puntuación: 7,6
7,6",Bien,990,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Dulces Sueños,COP 63.000,"Puntuación: 7,8
7,8",Bien,890,Santa rosa de cabal,2025-04-28,2025-04-29
La Porra HOTEL,COP 80.000,"Puntuación: 7,7
7,7",Bien,265,Santa rosa de cabal,2025-04-28,2025-04-29
212 Hotel,COP 110.000,"Puntuación: 8,8
8,8",Fabuloso,777,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Los Cristales,COP 160.000,"Puntuación: 8,4
8,4",Muy bien,763,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Rural SAN REMO,COP 320.000,"Puntuación: 9,6
9,6",Excepcional,628,Santa rosa de cabal,2025-04-28,2025-04-29
Mirador San Jose,COP 130.000,"Puntuación: 8,4
8,4",Muy bien,86,Santa rosa de cabal,2025-04-28,2025-04-29
Kimaná Hostal,COP 71.400,"Puntuación: 8,9
8,9",Fabuloso,334,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Termales San Vicente,COP 1.243.680,"Puntuación: 8,5
8,5",Muy bien,504,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Vísperas,COP 211.520,"Puntuación: 9,3
9,3",Fantástico,467,Santa rosa de cabal,2025-04-28,2025-04-29
Hospedaje Ecoturístico Villa Carolina,COP 240.000,"Puntuación: 8,8
8,8",Fabuloso,34,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Las Flores,COP 85.000,"Puntuación: 7,7
7,7",Bien,181,Santa rosa de cabal,2025-04-28,2025-04-29
