hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Casa del encanto II,COP 160.000,"Puntuación: 9,5
9,5",Excepcional,64,Mariquita,2024-12-16,2024-12-17
Hotel B & C,COP 150.000,"Puntuación: 8,2
8,2",Muy bien,49,Mariquita,2024-12-16,2024-12-17
La mejor opción para tu descanso y recreación.,COP 385.000,"Puntuación: 9,4
9,4",Fantástico,23,Mariquita,2024-12-16,2024-12-17
Apartamento Vacacional Campestre,COP 189.000,"Puntuación: 8,3
8,3",Muy bien,20,Mariquita,2024-12-16,2024-12-17
Hotel OASIS,COP 70.000,No disponible,No disponible,No disponible,Mariquita,2024-12-16,2024-12-17
Villa Tikuna Rústico,COP 125.000,"Puntuación: 8,2
8,2",Muy bien,5,Mariquita,2024-12-16,2024-12-17
Hotel Nova El Peñol,COP 184.000,"Puntuación: 9,3
9,3",Fantástico,47,EL PEÑOL,2024-12-16,2024-12-17
Eden Hotel,COP 100.000,"Puntuación: 8,6
8,6",Fabuloso,29,EL PEÑOL,2024-12-16,2024-12-17
Cabaña Lumin en El Peñol,COP 400.000,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-16,2024-12-17
Palenque Serenity Lodge,COP 194.400,"Puntuación: 9,8
9,8",Excepcional,11,EL PEÑOL,2024-12-16,2024-12-17
HOTEL Mirador Cielo Blue,COP 300.000,"Puntuación: 8,3
8,3",Muy bien,19,EL PEÑOL,2024-12-16,2024-12-17
KABINE,COP 326.400,"Puntuación: 9,3
9,3",Fantástico,29,EL PEÑOL,2024-12-16,2024-12-17
"Finca en Guatapé a solo minutos de la piedra, con Jacuzzi & piscina",COP 782.000,"Puntuación: 9,2
9,2",Fantástico,13,EL PEÑOL,2024-12-16,2024-12-17
Cabaña del Embalse con vista espectacular y Starlink,COP 180.000,"Puntuación: 9,6
9,6",Excepcional,25,EL PEÑOL,2024-12-16,2024-12-17
Botánico Hotel Boutique Guatapé,COP 410.400,"Puntuación: 8,2
8,2",Muy bien,143,EL PEÑOL,2024-12-16,2024-12-17
Cómodo apartament tipo loft en El Peñol,COP 160.000,"Puntuación: 9,3
9,3",Fantástico,6,EL PEÑOL,2024-12-16,2024-12-17
HOTEL EL POTRILLO,COP 200.000,"Puntuación: 7,9
7,9",Bien,68,EL PEÑOL,2024-12-16,2024-12-17
Bramasole Hotel Boutique - El Peñol,COP 200.000,"Puntuación: 9,0
9,0",Fantástico,12,EL PEÑOL,2024-12-16,2024-12-17
Cabaña rústica rural,COP 76.500,"Puntuación: 10
10",Excepcional,5,EL PEÑOL,2024-12-16,2024-12-17
Eco Hotel The View,COP 300.000,"Puntuación: 9,2
9,2",Fantástico,106,EL PEÑOL,2024-12-16,2024-12-17
Glamping Samadhi - el Peñol,COP 187.000,"Puntuación: 9,5
9,5",Excepcional,2,EL PEÑOL,2024-12-16,2024-12-17
Finca Villa Maru,COP 866.260,"Puntuación: 9,3
9,3",Fantástico,3,EL PEÑOL,2024-12-16,2024-12-17
Finca 3 - Dakeva,COP 283.500,"Puntuación: 7,3
7,3",Bien,4,EL PEÑOL,2024-12-16,2024-12-17
Hospedaje Rural POTOSI,COP 320.000,"Puntuación: 10
10",Excepcional,8,EL PEÑOL,2024-12-16,2024-12-17
Cabaña con jacuzzi y acceso al embalse - Portum II,COP 540.000,"Puntuación: 8,7
8,7",Fabuloso,3,EL PEÑOL,2024-12-16,2024-12-17
Los Bambúes,COP 352.800,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-16,2024-12-17
Hotel Muelle De María ángel,COP 180.000,"Puntuación: 5,5
5,5",Puntuación,4,EL PEÑOL,2024-12-16,2024-12-17
M203-Dakeva,COP 407.700,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-16,2024-12-17
Cabaña con jacuzzi y acceso al embalse - Portum I,COP 652.500,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2024-12-16,2024-12-17
"Magic View El peñol, Guatapé",COP 450.000,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-16,2024-12-17
Finca 8 - Dakeva,COP 450.000,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-16,2024-12-17
Hotel El Cordobes,COP 120.900,"Puntuación: 9,2
9,2",Fantástico,25,MARINILLA,2024-12-16,2024-12-17
Hotel Portal Dorado,COP 110.000,"Puntuación: 7,8
7,8",Bien,59,MARINILLA,2024-12-16,2024-12-17
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,123,MARINILLA,2024-12-16,2024-12-17
Hotel Ocaso Marinilla,COP 130.000,"Puntuación: 9,1
9,1",Fantástico,63,MARINILLA,2024-12-16,2024-12-17
Cabaña marinilla,COP 192.000,No disponible,No disponible,No disponible,MARINILLA,2024-12-16,2024-12-17
HOSTERÍA BRISAS DEL RÍO,COP 350.000,"Puntuación: 8,5
8,5",Muy bien,4,MARINILLA,2024-12-16,2024-12-17
Cannua Lodge,COP 635.920,"Puntuación: 9,3
9,3",Fantástico,83,MARINILLA,2024-12-16,2024-12-17
Aeropuerto Rionegro- Medellin Hotel Mansión Sant Serrant,COP 582.400,"Puntuación: 8,6
8,6",Fabuloso,20,MARINILLA,2024-12-16,2024-12-17
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,179,MARINILLA,2024-12-16,2024-12-17
Cabañas tipo glamping cerca al Peñol LUUM,COP 335.880,"Puntuación: 9,3
9,3",Fantástico,6,MARINILLA,2024-12-16,2024-12-17
TAIKU,COP 240.000,"Puntuación: 9,6
9,6",Excepcional,32,MARINILLA,2024-12-16,2024-12-17
Casa Fénix,COP 188.740,"Puntuación: 9,8
9,8",Excepcional,10,MARINILLA,2024-12-16,2024-12-17
Valerio Hotel Boutique,COP 289.800,"Puntuación: 8,8
8,8",Fabuloso,29,MARINILLA,2024-12-16,2024-12-17
Hotel La Aldea del Oriente,COP 164.000,"Puntuación: 8,1
8,1",Muy bien,165,MARINILLA,2024-12-16,2024-12-17
San José de las bromelias,COP 230.000,"Puntuación: 10
10",Excepcional,46,MARINILLA,2024-12-16,2024-12-17
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,MARINILLA,2024-12-16,2024-12-17
Fénix,COP 233.000,"Puntuación: 10
10",Excepcional,2,MARINILLA,2024-12-16,2024-12-17
Cabaña Acogedora en finca de aguacates,COP 291.600,"Puntuación: 8,0
8,0",Muy bien,2,MARINILLA,2024-12-16,2024-12-17
EL codobés Aparta Suite,COP 158.000,No disponible,No disponible,No disponible,MARINILLA,2024-12-16,2024-12-17
Cabaña sol de oriente,COP 125.560,No disponible,No disponible,No disponible,MARINILLA,2024-12-16,2024-12-17
Calida Cabaña Marinilla,COP 170.320,No disponible,No disponible,No disponible,MARINILLA,2024-12-16,2024-12-17
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,No disponible,No disponible,No disponible,MARINILLA,2024-12-16,2024-12-17
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,MARINILLA,2024-12-16,2024-12-17
Finca Aire Puro,COP 345.100,No disponible,No disponible,No disponible,MARINILLA,2024-12-16,2024-12-17
Hotel Bicentenario Rionegro,COP 110.000,"Puntuación: 7,8
7,8",Bien,3.175,MARINILLA,2024-12-16,2024-12-17
Descanso Bajo La Piedra Del Peñol,COP 154.000,"Puntuación: 9,5
9,5",Excepcional,171,GUATAPÉ,2024-12-16,2024-12-17
Apartahotel Avverato,COP 160.000,No disponible,No disponible,No disponible,GUATAPÉ,2024-12-16,2024-12-17
The Boato Hotel,COP 349.140,"Puntuación: 9,0
9,0",Fantástico,1.091,GUATAPÉ,2024-12-16,2024-12-17
Bosko,COP 920.000,"Puntuación: 9,1
9,1",Fantástico,252,GUATAPÉ,2024-12-16,2024-12-17
Rancho Forest Guatape,COP 338.000,No disponible,No disponible,No disponible,GUATAPÉ,2024-12-16,2024-12-17
Hotel Las Vegas,COP 84.000,"Puntuación: 7,9
7,9",Bien,1.094,GUATAPÉ,2024-12-16,2024-12-17
Apartamento 307 - Vista a la Represa - 1 Habitación y Sofa Cama - Rentas Cortas Gerencial,COP 141.180,"Puntuación: 9,0
9,0",Fantástico,13,GUATAPÉ,2024-12-16,2024-12-17
Apartamento Guatapé Plaza,COP 80.100,"Puntuación: 8,9
8,9",Fabuloso,47,GUATAPÉ,2024-12-16,2024-12-17
Casa García Rent Home,COP 136.500,"Puntuación: 9,0
9,0",Fantástico,279,GUATAPÉ,2024-12-16,2024-12-17
Hotel Verony Guatape,COP 201.600,"Puntuación: 8,2
8,2",Muy bien,1.396,GUATAPÉ,2024-12-16,2024-12-17
Tau House,COP 727.660,"Puntuación: 9,3
9,3",Fantástico,343,GUATAPÉ,2024-12-16,2024-12-17
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.101,GUATAPÉ,2024-12-16,2024-12-17
BubbleSky Glamping Guatapé,COP 446.180,"Puntuación: 9,1
9,1",Fantástico,427,GUATAPÉ,2024-12-16,2024-12-17
La Pausa Hotelbistro,COP 546.980,"Puntuación: 9,6
9,6",Excepcional,334,GUATAPÉ,2024-12-16,2024-12-17
The Rock Guatape,COP 187.000,"Puntuación: 8,7
8,7",Fabuloso,1.131,GUATAPÉ,2024-12-16,2024-12-17
Hotel Casa Linda Guatape,COP 162.900,"Puntuación: 8,8
8,8",Fabuloso,327,GUATAPÉ,2024-12-16,2024-12-17
1714 Hotel Boutique Guatapé,COP 283.360,"Puntuación: 9,2
9,2",Fantástico,164,GUATAPÉ,2024-12-16,2024-12-17
Hotel Portal Guatapé,COP 83.340,"Puntuación: 8,5
8,5",Muy bien,67,GUATAPÉ,2024-12-16,2024-12-17
Hotel Lagos de Guatape,COP 70.000,"Puntuación: 8,9
8,9",Fabuloso,337,GUATAPÉ,2024-12-16,2024-12-17
Oak Tree house,COP 106.480,"Puntuación: 8,8
8,8",Fabuloso,1.470,GUATAPÉ,2024-12-16,2024-12-17
Rooca Guatape,COP 315.000,"Puntuación: 9,0
9,0",Fantástico,13,GUATAPÉ,2024-12-16,2024-12-17
Hotel Zocalo Campestre,COP 256.000,"Puntuación: 9,0
9,0",Fantástico,499,GUATAPÉ,2024-12-16,2024-12-17
Cardinal Glamping,COP 447.200,"Puntuación: 9,7
9,7",Excepcional,34,GUATAPÉ,2024-12-16,2024-12-17
Apartahotel El Horizonte,COP 76.500,"Puntuación: 8,6
8,6",Fabuloso,535,GUATAPÉ,2024-12-16,2024-12-17
El Trebol,COP 320.000,"Puntuación: 9,5
9,5",Excepcional,255,GUATAPÉ,2024-12-16,2024-12-17
