hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Eden Hotel,COP 100.000,"Puntuación: 8,4
8,4",Muy bien,33,El peñol,2025-01-22,2025-01-23
Cabaña del Embalse con vista espectacular y Starlink,COP 220.000,"Puntuación: 9,7
9,7",Excepcional,18,El peñol,2025-01-22,2025-01-23
Glamping Samadhi - el Peñol,COP 161.500,"Puntuación: 9,7
9,7",Excepcional,3,El peñol,2025-01-22,2025-01-23
Cabaña rústica rural,COP 76.960,"Puntuación: 10
10",Excepcional,6,El peñol,2025-01-22,2025-01-23
Villa Amore,COP 492.000,"Puntuación: 8,5
8,5",Muy bien,4,El peñol,2025-01-22,2025-01-23
Cabaña con jacuzzi y acceso al embalse - Portum II,COP 400.000,"Puntuación: 8,8
8,8",Fabuloso,5,El peñol,2025-01-22,2025-01-23
Villas Julieta,COP 343.200,"Puntuación: 10
10",Excepcional,1,El peñol,2025-01-22,2025-01-23
"Magic View El peñol, Guatapé",COP 360.000,No disponible,No disponible,No disponible,El peñol,2025-01-22,2025-01-23
Finca La Marina El peñol Guatape,COP 441.000,"Puntuación: 10
10",Excepcional,1,El peñol,2025-01-22,2025-01-23
Cabaña Refugio de Ángeles,COP 508.500,"Puntuación: 9,0
9,0",Fantástico,2,El peñol,2025-01-22,2025-01-23
Finca 3 - Dakeva,COP 292.500,"Puntuación: 7,3
7,3",Bien,4,El peñol,2025-01-22,2025-01-23
Cabaña La Capilla El Peñol,COP 270.000,"Puntuación: 10
10",Excepcional,3,El peñol,2025-01-22,2025-01-23
M203-Dakeva,COP 518.400,No disponible,No disponible,No disponible,El peñol,2025-01-22,2025-01-23
Cabaña con jacuzzi y acceso al embalse - Portum I,COP 450.000,"Puntuación: 9,7
9,7",Excepcional,3,El peñol,2025-01-22,2025-01-23
Hotel Casa Linda Guatape,COP 103.300,"Puntuación: 8,7
8,7",Fabuloso,369,GUATAPÉ,2025-01-22,2025-01-23
Hotel Verony Guatape,COP 170.340,"Puntuación: 8,2
8,2",Muy bien,1.439,GUATAPÉ,2025-01-22,2025-01-23
Hotel Las Vegas,COP 84.000,"Puntuación: 7,9
7,9",Bien,1.082,GUATAPÉ,2025-01-22,2025-01-23
The Boato Hotel,COP 629.640,"Puntuación: 9,0
9,0",Fantástico,1.105,GUATAPÉ,2025-01-22,2025-01-23
The Rock Guatape,COP 163.200,"Puntuación: 8,7
8,7",Fabuloso,1.062,GUATAPÉ,2025-01-22,2025-01-23
La Madriguera,COP 184.280,"Puntuación: 8,8
8,8",Fabuloso,548,GUATAPÉ,2025-01-22,2025-01-23
BubbleSky Glamping Guatapé,COP 288.820,"Puntuación: 9,1
9,1",Fantástico,456,GUATAPÉ,2025-01-22,2025-01-23
La Pausa Hotelbistro,COP 546.860,"Puntuación: 9,6
9,6",Excepcional,355,GUATAPÉ,2025-01-22,2025-01-23
Porto Marina Hotel,COP 273.620,"Puntuación: 8,9
8,9",Fabuloso,635,GUATAPÉ,2025-01-22,2025-01-23
Hotel Guatatur,COP 118.800,"Puntuación: 7,9
7,9",Bien,784,GUATAPÉ,2025-01-22,2025-01-23
Soy Local Guatape,COP 132.860,"Puntuación: 8,4
8,4",Muy bien,2.752,GUATAPÉ,2025-01-22,2025-01-23
Casa García Rent Home,COP 122.860,"Puntuación: 8,9
8,9",Fabuloso,313,GUATAPÉ,2025-01-22,2025-01-23
Jordan Hotel Boutique,COP 401.940,"Puntuación: 9,5
9,5",Excepcional,385,GUATAPÉ,2025-01-22,2025-01-23
Hotel Estaciones,COP 230.000,"Puntuación: 8,5
8,5",Muy bien,543,GUATAPÉ,2025-01-22,2025-01-23
Hotel Zocalo Campestre,COP 288.000,"Puntuación: 9,0
9,0",Fantástico,500,GUATAPÉ,2025-01-22,2025-01-23
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,786,GUATAPÉ,2025-01-22,2025-01-23
Hotel Real Guatapé,COP 83.340,"Puntuación: 8,4
8,4",Muy bien,515,GUATAPÉ,2025-01-22,2025-01-23
Tau House,COP 769.500,"Puntuación: 9,3
9,3",Fantástico,357,GUATAPÉ,2025-01-22,2025-01-23
Cabañas Refugio Himalaya,COP 600.000,"Puntuación: 9,5
9,5",Excepcional,110,GUATAPÉ,2025-01-22,2025-01-23
Balcones de la Casona,COP 108.000,"Puntuación: 9,1
9,1",Fantástico,215,GUATAPÉ,2025-01-22,2025-01-23
Domus Glamping Guatapé,COP 933.800,"Puntuación: 9,4
9,4",Fantástico,88,GUATAPÉ,2025-01-22,2025-01-23
1714 Hotel Boutique Guatapé,COP 257.600,"Puntuación: 9,2
9,2",Fantástico,169,GUATAPÉ,2025-01-22,2025-01-23
"Casa Encuentro Ecolodge, Outdoor Gym and Yoga",COP 208.800,"Puntuación: 8,9
8,9",Fabuloso,318,GUATAPÉ,2025-01-22,2025-01-23
Arvum Hotel Boutique,COP 468.000,"Puntuación: 9,9
9,9",Excepcional,37,GUATAPÉ,2025-01-22,2025-01-23
Hotel Mumu Guatapé,COP 600.000,"Puntuación: 8,5
8,5",Muy bien,662,GUATAPÉ,2025-01-22,2025-01-23
Katara Boutique Hotel,COP 80.000,"Puntuación: 8,8
8,8",Fabuloso,409,Mariquita,2025-01-22,2025-01-23
Eco-Glamping Shalom,COP 560.000,"Puntuación: 9,4
9,4",Fantástico,43,Mariquita,2025-01-22,2025-01-23
Hotel Boutique San Rafael,COP 350.320,"Puntuación: 8,9
8,9",Fabuloso,29,Mariquita,2025-01-22,2025-01-23
Casa Colonial,COP 50.000,"Puntuación: 8,3
8,3",Muy bien,158,Mariquita,2025-01-22,2025-01-23
La mejor opción para tu descanso y recreación.,COP 406.000,"Puntuación: 9,5
9,5",Excepcional,24,Mariquita,2025-01-22,2025-01-23
La Orquidea,COP 99.000,"Puntuación: 7,7
7,7",Bien,120,Mariquita,2025-01-22,2025-01-23
Hotel flamingo real T,COP 90.000,"Puntuación: 7,4
7,4",Bien,42,Mariquita,2025-01-22,2025-01-23
La Luna by JR,COP 213.420,"Puntuación: 9,0
9,0",Fantástico,73,Mariquita,2025-01-22,2025-01-23
Victoria Imperial Hotel,COP 205.000,"Puntuación: 8,7
8,7",Fabuloso,109,Mariquita,2025-01-22,2025-01-23
Villa Tikuna,COP 120.000,"Puntuación: 8,7
8,7",Fabuloso,74,Mariquita,2025-01-22,2025-01-23
Hotel B & C,COP 150.000,"Puntuación: 8,2
8,2",Muy bien,43,Mariquita,2025-01-22,2025-01-23
casa lumka hotel boutique spa,COP 300.000,"Puntuación: 9,1
9,1",Fantástico,13,Mariquita,2025-01-22,2025-01-23
Los Potrillos,COP 130.000,"Puntuación: 9,5
9,5",Excepcional,54,Mariquita,2025-01-22,2025-01-23
Hotel ZT,COP 80.000,"Puntuación: 8,1
8,1",Muy bien,36,Mariquita,2025-01-22,2025-01-23
Jerusalén Hotel Boutique,COP 150.000,"Puntuación: 10
10",Excepcional,1,Mariquita,2025-01-22,2025-01-23
CASA DE SOFIA,COP 112.500,"Puntuación: 9,4
9,4",Fantástico,5,Mariquita,2025-01-22,2025-01-23
Hostal Casa de los Virreyes,COP 100.000,"Puntuación: 7,6
7,6",Bien,57,Mariquita,2025-01-22,2025-01-23
Hotel Luna Llena,COP 90.000,"Puntuación: 8,9
8,9",Fabuloso,16,Mariquita,2025-01-22,2025-01-23
Hotel Refugio Bike,COP 220.000,"Puntuación: 9,1
9,1",Fantástico,55,Mariquita,2025-01-22,2025-01-23
Casa Hotel Victoria Real,COP 198.000,"Puntuación: 8,4
8,4",Muy bien,49,Mariquita,2025-01-22,2025-01-23
Hotel nelumbo,COP 240.000,"Puntuación: 9,3
9,3",Fantástico,20,Mariquita,2025-01-22,2025-01-23
SAN SENDERISMO ROOM,COP 72.000,"Puntuación: 8,7
8,7",Fabuloso,11,Mariquita,2025-01-22,2025-01-23
La Casa de Doña María,COP 160.000,"Puntuación: 9,1
9,1",Fantástico,7,Mariquita,2025-01-22,2025-01-23
Casa del encanto II,COP 120.000,"Puntuación: 9,5
9,5",Excepcional,66,Mariquita,2025-01-22,2025-01-23
Casa descanso Mariquita,COP 450.000,"Puntuación: 9,2
9,2",Fantástico,10,Mariquita,2025-01-22,2025-01-23
Hotel Nova El Peñol,COP 184.000,"Puntuación: 9,2
9,2",Fantástico,83,EL PEÑOL,2025-01-22,2025-01-23
HOTEL Mirador Cielo Blue,COP 234.000,"Puntuación: 8,1
8,1",Muy bien,25,EL PEÑOL,2025-01-22,2025-01-23
"Finca en Guatapé a solo minutos de la piedra, con Jacuzzi & piscina",COP 826.500,"Puntuación: 9,2
9,2",Fantástico,13,EL PEÑOL,2025-01-22,2025-01-23
Palenque Serenity Lodge,COP 194.400,"Puntuación: 9,9
9,9",Excepcional,14,EL PEÑOL,2025-01-22,2025-01-23
Botánico Hotel Boutique Guatapé,COP 410.400,"Puntuación: 8,1
8,1",Muy bien,128,EL PEÑOL,2025-01-22,2025-01-23
KABINE,COP 380.800,"Puntuación: 9,4
9,4",Fantástico,31,EL PEÑOL,2025-01-22,2025-01-23
Breeze Glamping -Guatape,COP 430.000,"Puntuación: 9,8
9,8",Excepcional,66,EL PEÑOL,2025-01-22,2025-01-23
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,4
9,4",Fantástico,98,EL PEÑOL,2025-01-22,2025-01-23
HOTEL EL POTRILLO,COP 220.000,"Puntuación: 8,0
8,0",Muy bien,65,EL PEÑOL,2025-01-22,2025-01-23
Bramasole Hotel Boutique - El Peñol,COP 170.000,"Puntuación: 9,0
9,0",Fantástico,12,EL PEÑOL,2025-01-22,2025-01-23
Finca Villa Maru,COP 952.880,"Puntuación: 7,2
7,2",Bien,4,EL PEÑOL,2025-01-22,2025-01-23
Eden Hotel,COP 100.000,"Puntuación: 8,4
8,4",Muy bien,33,EL PEÑOL,2025-01-22,2025-01-23
Cabaña del Embalse con vista espectacular y Starlink,COP 220.000,"Puntuación: 9,7
9,7",Excepcional,18,EL PEÑOL,2025-01-22,2025-01-23
Glamping Samadhi - el Peñol,COP 161.500,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2025-01-22,2025-01-23
Cabaña rústica rural,COP 76.960,"Puntuación: 10
10",Excepcional,6,EL PEÑOL,2025-01-22,2025-01-23
Villa Amore,COP 492.000,"Puntuación: 8,5
8,5",Muy bien,4,EL PEÑOL,2025-01-22,2025-01-23
Cabaña con jacuzzi y acceso al embalse - Portum II,COP 400.000,"Puntuación: 8,8
8,8",Fabuloso,5,EL PEÑOL,2025-01-22,2025-01-23
Villas Julieta,COP 343.200,"Puntuación: 10
10",Excepcional,1,EL PEÑOL,2025-01-22,2025-01-23
"Magic View El peñol, Guatapé",COP 360.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-22,2025-01-23
Finca La Marina El peñol Guatape,COP 441.000,"Puntuación: 10
10",Excepcional,1,EL PEÑOL,2025-01-22,2025-01-23
Cabaña Refugio de Ángeles,COP 508.500,"Puntuación: 9,0
9,0",Fantástico,2,EL PEÑOL,2025-01-22,2025-01-23
Finca 3 - Dakeva,COP 292.500,"Puntuación: 7,3
7,3",Bien,4,EL PEÑOL,2025-01-22,2025-01-23
Cabaña La Capilla El Peñol,COP 270.000,"Puntuación: 10
10",Excepcional,3,EL PEÑOL,2025-01-22,2025-01-23
M203-Dakeva,COP 518.400,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-22,2025-01-23
Cabaña con jacuzzi y acceso al embalse - Portum I,COP 450.000,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2025-01-22,2025-01-23
San Simon Hotel Pereira By Soratama,COP 196.000,"Puntuación: 8,8
8,8",Fabuloso,834,Pereira,2025-01-22,2025-01-23
Hotel Dibeni Pereira,COP 110.000,"Puntuación: 7,6
7,6",Bien,1.235,Pereira,2025-01-22,2025-01-23
Ecohotel La Casona Pereira,COP 76.500,"Puntuación: 7,4
7,4",Bien,818,Pereira,2025-01-22,2025-01-23
Ecohotel Guaduales Pereira,COP 103.500,"Puntuación: 8,1
8,1",Muy bien,479,Pereira,2025-01-22,2025-01-23
Hotel Agata Boutique pinares Pereira,COP 138.420,"Puntuación: 8,8
8,8",Fabuloso,38,Pereira,2025-01-22,2025-01-23
Hotel Coffee Real Pereira,COP 80.100,"Puntuación: 6,7
6,7",Puntuación,391,Pereira,2025-01-22,2025-01-23
Sonesta Hotel Pereira,COP 450.000,"Puntuación: 9,0
9,0",Fantástico,1.662,Pereira,2025-01-22,2025-01-23
Hotel Soratama,COP 313.000,"Puntuación: 8,8
8,8",Fabuloso,2.013,Pereira,2025-01-22,2025-01-23
Hotel Tangara,COP 100.800,"Puntuación: 7,6
7,6",Bien,995,Pereira,2025-01-22,2025-01-23
Hotel Palo Grande CF Pereira,COP 101.160,"Puntuación: 8,8
8,8",Fabuloso,304,Pereira,2025-01-22,2025-01-23
Hotel paradise del cafe,COP 160.000,"Puntuación: 8,6
8,6",Fabuloso,1.398,Pereira,2025-01-22,2025-01-23
Movich Hotel de Pereira,COP 505.600,"Puntuación: 9,0
9,0",Fantástico,1.653,Pereira,2025-01-22,2025-01-23
M1145 Aparta Loft,COP 81.000,"Puntuación: 8,2
8,2",Muy bien,636,Pereira,2025-01-22,2025-01-23
Zi One Luxury Hotel,COP 258.400,"Puntuación: 8,6
8,6",Fabuloso,1.167,Pereira,2025-01-22,2025-01-23
HOTEL CATALUÑA - SOLUCIONES HOTELERAs,COP 162.460,"Puntuación: 8,8
8,8",Fabuloso,935,Pereira,2025-01-22,2025-01-23
Hotel Go Pereira,COP 127.500,"Puntuación: 7,0
7,0",Bien,820,Pereira,2025-01-22,2025-01-23
Hotel Condina Pereira,COP 97.200,"Puntuación: 6,9
6,9",Puntuación,684,Pereira,2025-01-22,2025-01-23
Hotel Suite Center Pereira,COP 108.780,"Puntuación: 8,0
8,0",Muy bien,864,Pereira,2025-01-22,2025-01-23
Ayenda 1120 Hotel Comercial,COP 80.700,"Puntuación: 6,9
6,9",Puntuación,506,Pereira,2025-01-22,2025-01-23
El Gran Hotel de Pereira,COP 252.160,"Puntuación: 8,3
8,3",Muy bien,843,Pereira,2025-01-22,2025-01-23
Hotel Simón Plaza,COP 127.500,"Puntuación: 8,1
8,1",Muy bien,656,Pereira,2025-01-22,2025-01-23
Hotel Otún Plaza Pereira,COP 110.500,"Puntuación: 6,8
6,8",Puntuación,70,Pereira,2025-01-22,2025-01-23
Hotel Pereira Central,COP 57.800,"Puntuación: 6,9
6,9",Puntuación,24,Pereira,2025-01-22,2025-01-23
Hotel Spa La Colina,COP 649.000,"Puntuación: 9,1
9,1",Fantástico,418,Pereira,2025-01-22,2025-01-23
Hotel Cafetto,COP 110.000,"Puntuación: 8,6
8,6",Fabuloso,309,Pereira,2025-01-22,2025-01-23
