hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Habitaciones Finca en San Rafael Frente al charco la Cristalina con vista a las montañas,COP 98.340,"Puntuación: 10
10",Excepcional,4,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Alfahar Hotel,COP 280.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
HOSPEDAJE MARIN,COP 100.000,"Puntuación: 8,3
8,3",Muy bien,37,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Hotel Villa Colonia,COP 208.160,"Puntuación: 8,2
8,2",Muy bien,124,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Apartamento completo San rafael,COP 110.000,"Puntuación: 10
10",Excepcional,1,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,188,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Tau House,COP 661.500,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-20,2024-11-21
Atma Eco Village,COP 744.800,"Puntuación: 8,8
8,8",Fabuloso,110,GUATAPÉ,2024-11-20,2024-11-21
Porto Marina Hotel,COP 334.060,"Puntuación: 9,0
9,0",Fantástico,536,GUATAPÉ,2024-11-20,2024-11-21
The Boato Hotel,COP 334.880,"Puntuación: 9,0
9,0",Fantástico,1.090,GUATAPÉ,2024-11-20,2024-11-21
"The Brown, Guatape",COP 646.920,"Puntuación: 8,8
8,8",Fabuloso,226,GUATAPÉ,2024-11-20,2024-11-21
Oak Tree house,COP 76.500,"Puntuación: 8,9
8,9",Fabuloso,1.492,GUATAPÉ,2024-11-20,2024-11-21
Casa García Rent Home,COP 117.000,"Puntuación: 9,0
9,0",Fantástico,267,GUATAPÉ,2024-11-20,2024-11-21
Hotel Verony Guatape,COP 198.080,"Puntuación: 8,2
8,2",Muy bien,1.388,GUATAPÉ,2024-11-20,2024-11-21
Soy Local Guatape,COP 119.640,"Puntuación: 8,4
8,4",Muy bien,2.901,GUATAPÉ,2024-11-20,2024-11-21
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.105,GUATAPÉ,2024-11-20,2024-11-21
BubbleSky Glamping Guatapé,COP 352.620,"Puntuación: 9,1
9,1",Fantástico,407,GUATAPÉ,2024-11-20,2024-11-21
Hotel Guatatur,COP 126.440,"Puntuación: 8,0
8,0",Muy bien,736,GUATAPÉ,2024-11-20,2024-11-21
Hotel Casa Linda Guatape,COP 159.140,"Puntuación: 8,8
8,8",Fabuloso,299,GUATAPÉ,2024-11-20,2024-11-21
La Pausa Hotelbistro,COP 489.060,"Puntuación: 9,6
9,6",Excepcional,330,GUATAPÉ,2024-11-20,2024-11-21
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.106,GUATAPÉ,2024-11-20,2024-11-21
La Madriguera,COP 174.840,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-20,2024-11-21
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,7
8,7",Fabuloso,1.151,GUATAPÉ,2024-11-20,2024-11-21
NOMADA HOTEL GUATAPE,COP 92.880,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-20,2024-11-21
Casa Encuentro Ecolodge,COP 131.960,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-20,2024-11-21
Bosko,COP 990.000,"Puntuación: 9,1
9,1",Fantástico,252,GUATAPÉ,2024-11-20,2024-11-21
Hotel Los Recuerdos,COP 460.000,"Puntuación: 8,5
8,5",Muy bien,1.172,GUATAPÉ,2024-11-20,2024-11-21
Hospedaje 3 Esquinas,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,472,GUATAPÉ,2024-11-20,2024-11-21
Hotel Estaciones Guatapé,COP 110.500,"Puntuación: 7,0
7,0",Bien,10,GUATAPÉ,2024-11-20,2024-11-21
Hotel Portal Guatapé,COP 83.340,"Puntuación: 8,5
8,5",Muy bien,51,GUATAPÉ,2024-11-20,2024-11-21
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,159,GUATAPÉ,2024-11-20,2024-11-21
Balcones de la Casona,COP 90.000,"Puntuación: 9,0
9,0",Fantástico,227,GUATAPÉ,2024-11-20,2024-11-21
Cannua Lodge,COP 718.580,"Puntuación: 9,3
9,3",Fantástico,90,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Hotel Portal Dorado,COP 90.000,"Puntuación: 7,9
7,9",Bien,61,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,55,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Hotel Villa Colonia,COP 208.160,"Puntuación: 8,2
8,2",Muy bien,124,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Aeropuerto Rionegro- Medellin Hotel Mansión Sant Serrant,COP 432.000,"Puntuación: 8,6
8,6",Fabuloso,20,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
HOSTERÍA BRISAS DEL RÍO,COP 189.000,"Puntuación: 8,5
8,5",Muy bien,4,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Valerio Hotel Boutique,COP 287.280,"Puntuación: 8,8
8,8",Fabuloso,28,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,1
8,1",Muy bien,172,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Cabaña Starka & Jacuzzi,COP 266.000,"Puntuación: 9,9
9,9",Excepcional,28,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Hotel El Cordobes,COP 102.300,"Puntuación: 9,1
9,1",Fantástico,20,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Cabaña Acogedora en finca de aguacates,COP 324.000,"Puntuación: 8,0
8,0",Muy bien,2,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
"Glamping con jacuzzi, permite mascotas LUUM",COP 373.200,"Puntuación: 9,2
9,2",Fantástico,5,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Casa Fénix,COP 170.920,"Puntuación: 9,8
9,8",Excepcional,10,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Refugio en Marinilla,COP 150.000,"Puntuación: 10
10",Excepcional,3,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
EL codobés Aparta Suite,COP 158.000,,,,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Cabaña sol de oriente,COP 125.560,,,,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Fénix,COP 211.000,"Puntuación: 10
10",Excepcional,2,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
TAIKU,COP 260.000,"Puntuación: 9,6
9,6",Excepcional,32,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,5,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Finca Aire Puro,COP 345.100,,,,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Finca Alejandria (Condominio la Chiquita),COP 210.000,"Puntuación: 5,2
5,2",Puntuación,2,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,,,,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
Tau House,COP 661.500,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-20,2024-11-21
"The Brown, Guatape",COP 646.920,"Puntuación: 8,8
8,8",Fabuloso,226,GUATAPÉ,2024-11-20,2024-11-21
Porto Marina Hotel,COP 334.060,"Puntuación: 9,0
9,0",Fantástico,536,GUATAPÉ,2024-11-20,2024-11-21
The Boato Hotel,COP 334.880,"Puntuación: 9,0
9,0",Fantástico,1.090,GUATAPÉ,2024-11-20,2024-11-21
Oak Tree house,COP 76.500,"Puntuación: 8,9
8,9",Fabuloso,1.492,GUATAPÉ,2024-11-20,2024-11-21
Casa García Rent Home,COP 117.000,"Puntuación: 9,0
9,0",Fantástico,267,GUATAPÉ,2024-11-20,2024-11-21
Hotel Verony Guatape,COP 198.080,"Puntuación: 8,2
8,2",Muy bien,1.388,GUATAPÉ,2024-11-20,2024-11-21
Soy Local Guatape,COP 119.640,"Puntuación: 8,4
8,4",Muy bien,2.901,GUATAPÉ,2024-11-20,2024-11-21
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.105,GUATAPÉ,2024-11-20,2024-11-21
BubbleSky Glamping Guatapé,COP 352.620,"Puntuación: 9,1
9,1",Fantástico,407,GUATAPÉ,2024-11-20,2024-11-21
Hotel Guatatur,COP 126.440,"Puntuación: 8,0
8,0",Muy bien,736,GUATAPÉ,2024-11-20,2024-11-21
Hotel Casa Linda Guatape,COP 159.140,"Puntuación: 8,8
8,8",Fabuloso,299,GUATAPÉ,2024-11-20,2024-11-21
La Pausa Hotelbistro,COP 489.060,"Puntuación: 9,6
9,6",Excepcional,330,GUATAPÉ,2024-11-20,2024-11-21
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.106,GUATAPÉ,2024-11-20,2024-11-21
La Madriguera,COP 174.840,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-20,2024-11-21
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,7
8,7",Fabuloso,1.151,GUATAPÉ,2024-11-20,2024-11-21
NOMADA HOTEL GUATAPE,COP 92.880,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-20,2024-11-21
Casa Encuentro Ecolodge,COP 131.960,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-20,2024-11-21
Bosko,COP 990.000,"Puntuación: 9,1
9,1",Fantástico,252,GUATAPÉ,2024-11-20,2024-11-21
Hotel Los Recuerdos,COP 460.000,"Puntuación: 8,5
8,5",Muy bien,1.172,GUATAPÉ,2024-11-20,2024-11-21
Hospedaje 3 Esquinas,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,472,GUATAPÉ,2024-11-20,2024-11-21
Hotel Estaciones Guatapé,COP 110.500,"Puntuación: 7,0
7,0",Bien,10,GUATAPÉ,2024-11-20,2024-11-21
Hotel Portal Guatapé,COP 83.340,"Puntuación: 8,5
8,5",Muy bien,51,GUATAPÉ,2024-11-20,2024-11-21
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,159,GUATAPÉ,2024-11-20,2024-11-21
Balcones de la Casona,COP 90.000,"Puntuación: 9,0
9,0",Fantástico,227,GUATAPÉ,2024-11-20,2024-11-21
Cabaña El peñol Guatape,COP 720.000,,,,"El peñol, Guatapé",2024-11-20,2024-11-21
Soy Local Guatape,COP 119.640,"Puntuación: 8,4
8,4",Muy bien,2.901,"El peñol, Guatapé",2024-11-20,2024-11-21
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.234,"El peñol, Guatapé",2024-11-20,2024-11-21
Casa Rose Hotel,COP 399.200,"Puntuación: 9,5
9,5",Excepcional,374,"El peñol, Guatapé",2024-11-20,2024-11-21
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"El peñol, Guatapé",2024-11-20,2024-11-21
Hotel San Fernandos Plaza,COP 110.000,"Puntuación: 8,7
8,7",Fabuloso,170,"El peñol, Guatapé",2024-11-20,2024-11-21
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,1
8,1",Muy bien,172,"El peñol, Guatapé",2024-11-20,2024-11-21
Gran Hotel San Rafael,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,12,"El peñol, Guatapé",2024-11-20,2024-11-21
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,4
8,4",Muy bien,76,"El peñol, Guatapé",2024-11-20,2024-11-21
Movich Hotel Las Lomas,COP 871.000,"Puntuación: 8,6
8,6",Fabuloso,2.375,"El peñol, Guatapé",2024-11-20,2024-11-21
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,82,"El peñol, Guatapé",2024-11-20,2024-11-21
Oak Tree house,COP 76.500,"Puntuación: 8,9
8,9",Fabuloso,1.492,"El peñol, Guatapé",2024-11-20,2024-11-21
Hotel & Golf Isak Aeropuerto,COP 225.000,"Puntuación: 8,9
8,9",Fabuloso,1.592,"El peñol, Guatapé",2024-11-20,2024-11-21
Cabaña Momotus de la Concha,COP 280.000,"Puntuación: 9,3
9,3",Fantástico,39,"El peñol, Guatapé",2024-11-20,2024-11-21
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"El peñol, Guatapé",2024-11-20,2024-11-21
Hotel Plaza El Santuario,COP 228.000,"Puntuación: 7,9
7,9",Bien,76,"El peñol, Guatapé",2024-11-20,2024-11-21
Finca Hotel Zona Franca,COP 280.000,"Puntuación: 8,2
8,2",Muy bien,973,"El peñol, Guatapé",2024-11-20,2024-11-21
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,844,"El peñol, Guatapé",2024-11-20,2024-11-21
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,21,"El peñol, Guatapé",2024-11-20,2024-11-21
Habitaciones Finca en San Rafael Frente al charco la Cristalina con vista a las montañas,COP 98.340,"Puntuación: 10
10",Excepcional,4,"El peñol, Guatapé",2024-11-20,2024-11-21
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"El peñol, Guatapé",2024-11-20,2024-11-21
Alfahar Hotel,COP 280.000,"Puntuación: 9,6
9,6",Excepcional,58,"El peñol, Guatapé",2024-11-20,2024-11-21
HOSPEDAJE MARIN,COP 100.000,"Puntuación: 8,3
8,3",Muy bien,37,"El peñol, Guatapé",2024-11-20,2024-11-21
Hotel Villa Colonia,COP 208.160,"Puntuación: 8,2
8,2",Muy bien,124,"El peñol, Guatapé",2024-11-20,2024-11-21
Apartamento completo San rafael,COP 110.000,"Puntuación: 10
10",Excepcional,1,"El peñol, Guatapé",2024-11-20,2024-11-21
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,188,"El peñol, Guatapé",2024-11-20,2024-11-21
Cabaña El peñol Guatape,COP 720.000,,,,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Soy Local Guatape,COP 119.640,"Puntuación: 8,4
8,4",Muy bien,2.901,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.234,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Casa Rose Hotel,COP 399.200,"Puntuación: 9,5
9,5",Excepcional,374,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Hotel San Fernandos Plaza,COP 110.000,"Puntuación: 8,7
8,7",Fabuloso,170,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,1
8,1",Muy bien,172,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Gran Hotel San Rafael,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,12,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,4
8,4",Muy bien,76,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Movich Hotel Las Lomas,COP 871.000,"Puntuación: 8,6
8,6",Fabuloso,2.375,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,82,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Oak Tree house,COP 76.500,"Puntuación: 8,9
8,9",Fabuloso,1.492,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Hotel & Golf Isak Aeropuerto,COP 225.000,"Puntuación: 8,9
8,9",Fabuloso,1.592,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
Cabaña Momotus de la Concha,COP 280.000,"Puntuación: 9,3
9,3",Fantástico,39,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
