hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Palenque Serenity Lodge,COP 194.400,"Puntuación: 9,8
9,8",Excepcional,11,EL PEÑOL,2024-12-11,2024-12-12
KABINE,COP 326.400,"Puntuación: 9,3
9,3",Fantástico,29,EL PEÑOL,2024-12-11,2024-12-12
Botánico Hotel Boutique Guatapé,COP 410.400,"Puntuación: 8,2
8,2",Muy bien,143,EL PEÑOL,2024-12-11,2024-12-12
Cabaña del Embalse con vista espectacular y Starlink,COP 180.000,"Puntuación: 9,6
9,6",Excepcional,25,EL PEÑOL,2024-12-11,2024-12-12
Bramasole Hotel Boutique - El Peñol,COP 190.000,"Puntuación: 9,0
9,0",Fantástico,12,EL PEÑOL,2024-12-11,2024-12-12
HOTEL EL POTRILLO,COP 200.000,"Puntuación: 8,0
8,0",Muy bien,69,EL PEÑOL,2024-12-11,2024-12-12
Finca Villa Maru,COP 787.500,"Puntuación: 9,3
9,3",Fantástico,3,EL PEÑOL,2024-12-11,2024-12-12
Eco Hotel The View,COP 300.000,"Puntuación: 9,2
9,2",Fantástico,112,EL PEÑOL,2024-12-11,2024-12-12
Glamping Samadhi - el Peñol,COP 187.000,"Puntuación: 9,5
9,5",Excepcional,2,EL PEÑOL,2024-12-11,2024-12-12
Cabaña rústica rural,COP 76.500,"Puntuación: 10
10",Excepcional,5,EL PEÑOL,2024-12-11,2024-12-12
Loge Cabaña peñol-Guatape,COP 280.000,"Puntuación: 8,9
8,9",Fabuloso,49,EL PEÑOL,2024-12-11,2024-12-12
Finca Visionaria Con Jacuzzi Magico,COP 425.000,"Puntuación: 9,5
9,5",Excepcional,84,EL PEÑOL,2024-12-11,2024-12-12
Cabaña con jacuzzi y acceso al embalse - Portum II,COP 540.000,"Puntuación: 8,7
8,7",Fabuloso,3,EL PEÑOL,2024-12-11,2024-12-12
Finca 3 - Dakeva,COP 315.000,"Puntuación: 7,3
7,3",Bien,4,EL PEÑOL,2024-12-11,2024-12-12
Hotel Muelle De María ángel,COP 180.000,"Puntuación: 5,5
5,5",Puntuación,4,EL PEÑOL,2024-12-11,2024-12-12
Hospedaje Rural POTOSI,COP 320.000,"Puntuación: 10
10",Excepcional,8,EL PEÑOL,2024-12-11,2024-12-12
Cabaña con jacuzzi y acceso al embalse - Portum I,COP 652.500,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2024-12-11,2024-12-12
"Magic View El peñol, Guatapé",COP 450.000,,,,EL PEÑOL,2024-12-11,2024-12-12
Finca 8 - Dakeva,COP 450.000,,,,EL PEÑOL,2024-12-11,2024-12-12
Chalet Glamping Eco Foret,COP 397.500,,,,EL PEÑOL,2024-12-11,2024-12-12
Casa de campo con jacuzzi a 15 minutos de Guatape,COP 487.500,"Puntuación: 10
10",Excepcional,1,EL PEÑOL,2024-12-11,2024-12-12
Villa Amore,COP 492.000,"Puntuación: 8,0
8,0",Muy bien,3,EL PEÑOL,2024-12-11,2024-12-12
Hotel Portal Dorado,COP 90.000,"Puntuación: 7,8
7,8",Bien,59,MARINILLA,2024-12-11,2024-12-12
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,124,MARINILLA,2024-12-11,2024-12-12
Hotel El Cordobes,COP 120.900,"Puntuación: 9,2
9,2",Fantástico,25,MARINILLA,2024-12-11,2024-12-12
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,60,MARINILLA,2024-12-11,2024-12-12
Cannua Lodge,COP 642.920,"Puntuación: 9,3
9,3",Fantástico,83,MARINILLA,2024-12-11,2024-12-12
Aeropuerto Rionegro- Medellin Hotel Mansión Sant Serrant,COP 499.200,"Puntuación: 8,6
8,6",Fabuloso,20,MARINILLA,2024-12-11,2024-12-12
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,179,MARINILLA,2024-12-11,2024-12-12
Refugio en Marinilla,COP 150.000,"Puntuación: 10
10",Excepcional,3,MARINILLA,2024-12-11,2024-12-12
TAIKU,COP 240.000,"Puntuación: 9,6
9,6",Excepcional,32,MARINILLA,2024-12-11,2024-12-12
Cabañas tipo glamping cerca al Peñol LUUM,COP 335.880,"Puntuación: 9,3
9,3",Fantástico,6,MARINILLA,2024-12-11,2024-12-12
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,1
8,1",Muy bien,170,MARINILLA,2024-12-11,2024-12-12
Valerio Hotel Boutique,COP 342.140,"Puntuación: 8,8
8,8",Fabuloso,29,MARINILLA,2024-12-11,2024-12-12
Casa Fénix,COP 221.140,"Puntuación: 9,8
9,8",Excepcional,10,MARINILLA,2024-12-11,2024-12-12
Cabaña Starka & Jacuzzi,COP 256.500,"Puntuación: 9,9
9,9",Excepcional,28,MARINILLA,2024-12-11,2024-12-12
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,MARINILLA,2024-12-11,2024-12-12
Fénix,COP 273.000,"Puntuación: 10
10",Excepcional,2,MARINILLA,2024-12-11,2024-12-12
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,5,MARINILLA,2024-12-11,2024-12-12
EL codobés Aparta Suite,COP 158.000,,,,MARINILLA,2024-12-11,2024-12-12
Cabaña Acogedora en finca de aguacates,COP 324.000,"Puntuación: 8,0
8,0",Muy bien,2,MARINILLA,2024-12-11,2024-12-12
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,MARINILLA,2024-12-11,2024-12-12
Cabaña sol de oriente,COP 125.560,,,,MARINILLA,2024-12-11,2024-12-12
Finca Alejandria (Condominio la Chiquita),COP 210.000,"Puntuación: 5,2
5,2",Puntuación,2,MARINILLA,2024-12-11,2024-12-12
Finca Aire Puro,COP 345.100,,,,MARINILLA,2024-12-11,2024-12-12
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,,,,MARINILLA,2024-12-11,2024-12-12
Hotel Bicentenario Rionegro,COP 120.000,"Puntuación: 7,9
7,9",Bien,3.173,MARINILLA,2024-12-11,2024-12-12
Katara Boutique Hotel,COP 80.000,"Puntuación: 8,8
8,8",Fabuloso,374,Mariquita,2024-12-11,2024-12-12
Casa Colonial,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,146,Mariquita,2024-12-11,2024-12-12
Casamarilla,COP 170.000,"Puntuación: 9,2
9,2",Fantástico,234,Mariquita,2024-12-11,2024-12-12
La Orquidea,COP 75.000,"Puntuación: 7,7
7,7",Bien,122,Mariquita,2024-12-11,2024-12-12
Los Potrillos,COP 140.000,"Puntuación: 9,5
9,5",Excepcional,50,Mariquita,2024-12-11,2024-12-12
Hotel ZT,COP 74.260,"Puntuación: 8,2
8,2",Muy bien,20,Mariquita,2024-12-11,2024-12-12
Hotel Boutique JERUSALÉN,COP 100.000,"Puntuación: 8,5
8,5",Muy bien,2,Mariquita,2024-12-11,2024-12-12
Villa Tikuna,COP 119.000,"Puntuación: 8,8
8,8",Fabuloso,61,Mariquita,2024-12-11,2024-12-12
Hotel flamingo real T,COP 110.000,"Puntuación: 7,2
7,2",Bien,34,Mariquita,2024-12-11,2024-12-12
Victoria Imperial Hotel,COP 175.000,"Puntuación: 8,6
8,6",Fabuloso,114,Mariquita,2024-12-11,2024-12-12
Hotel nelumbo,COP 220.000,"Puntuación: 9,2
9,2",Fantástico,18,Mariquita,2024-12-11,2024-12-12
Eco-Glamping Shalom,COP 560.000,"Puntuación: 9,4
9,4",Fantástico,44,Mariquita,2024-12-11,2024-12-12
Hostal Casa de los Virreyes,COP 100.000,"Puntuación: 7,4
7,4",Bien,63,Mariquita,2024-12-11,2024-12-12
casa lumka hotel boutique spa,COP 300.000,"Puntuación: 9,1
9,1",Fantástico,10,Mariquita,2024-12-11,2024-12-12
Casa del encanto,COP 128.000,"Puntuación: 9,7
9,7",Excepcional,84,Mariquita,2024-12-11,2024-12-12
CASA DE SOFIA,COP 112.500,"Puntuación: 10
10",Excepcional,2,Mariquita,2024-12-11,2024-12-12
Casa Santa Lucia,COP 130.000,"Puntuación: 9,4
9,4",Fantástico,9,Mariquita,2024-12-11,2024-12-12
Casa Hotel Victoria Real,COP 198.000,"Puntuación: 8,4
8,4",Muy bien,48,Mariquita,2024-12-11,2024-12-12
Hotel Boutique San Rafael,COP 306.000,"Puntuación: 9,0
9,0",Fantástico,33,Mariquita,2024-12-11,2024-12-12
Hotel Refugio Bike,COP 300.000,"Puntuación: 9,0
9,0",Fantástico,57,Mariquita,2024-12-11,2024-12-12
Hotel B & C,COP 150.000,"Puntuación: 8,2
8,2",Muy bien,51,Mariquita,2024-12-11,2024-12-12
Casa del encanto II,COP 160.000,"Puntuación: 9,5
9,5",Excepcional,63,Mariquita,2024-12-11,2024-12-12
Apartamento Vacacional Campestre,COP 189.000,"Puntuación: 8,3
8,3",Muy bien,20,Mariquita,2024-12-11,2024-12-12
Villa Tikuna Rústico,COP 125.000,"Puntuación: 8,2
8,2",Muy bien,5,Mariquita,2024-12-11,2024-12-12
CASA JAZZ Armonía y relax,COP 263.520,,,,Mariquita,2024-12-11,2024-12-12
Hotel Portal Guatapé,COP 65.360,"Puntuación: 8,5
8,5",Muy bien,61,GUATAPÉ,2024-12-11,2024-12-12
Vivanti Resort,COP 343.280,"Puntuación: 9,0
9,0",Fantástico,95,GUATAPÉ,2024-12-11,2024-12-12
The Boato Hotel,COP 392.000,"Puntuación: 9,0
9,0",Fantástico,1.093,GUATAPÉ,2024-12-11,2024-12-12
Hotel Las Vegas,COP 84.000,"Puntuación: 7,9
7,9",Bien,1.095,GUATAPÉ,2024-12-11,2024-12-12
Hotel Guatatur,COP 103.300,"Puntuación: 7,9
7,9",Bien,753,GUATAPÉ,2024-12-11,2024-12-12
"Aptos y Apartaestudios frente al Malecón y el Embalse, Zona Gastronómica, a 8 minutos de la Piedra del Peñol, TODO CERCA!!!",COP 93.600,"Puntuación: 8,5
8,5",Muy bien,195,GUATAPÉ,2024-12-11,2024-12-12
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.101,GUATAPÉ,2024-12-11,2024-12-12
BubbleSky Glamping Guatapé,COP 403.000,"Puntuación: 9,1
9,1",Fantástico,422,GUATAPÉ,2024-12-11,2024-12-12
Porto Marina Hotel,COP 945.320,"Puntuación: 8,9
8,9",Fabuloso,562,GUATAPÉ,2024-12-11,2024-12-12
"The Brown, Guatape, Autograph Collection",COP 807.540,"Puntuación: 8,8
8,8",Fabuloso,234,GUATAPÉ,2024-12-11,2024-12-12
Hotel Verony Guatape,COP 247.900,"Puntuación: 8,2
8,2",Muy bien,1.397,GUATAPÉ,2024-12-11,2024-12-12
"Aptos vista al Embalse, frente al lago, Restaurantes, Bares",COP 119.000,"Puntuación: 8,2
8,2",Muy bien,200,GUATAPÉ,2024-12-11,2024-12-12
Oak Tree house,COP 101.620,"Puntuación: 8,8
8,8",Fabuloso,1.476,GUATAPÉ,2024-12-11,2024-12-12
Soy Local Guatape,COP 129.540,"Puntuación: 8,4
8,4",Muy bien,2.835,GUATAPÉ,2024-12-11,2024-12-12
GRETEL CHALETS SUIZO,COP 390.000,"Puntuación: 9,4
9,4",Fantástico,113,GUATAPÉ,2024-12-11,2024-12-12
1714 Hotel Boutique Guatapé,COP 289.800,"Puntuación: 9,2
9,2",Fantástico,162,GUATAPÉ,2024-12-11,2024-12-12
La Madriguera,COP 184.280,"Puntuación: 8,8
8,8",Fabuloso,567,GUATAPÉ,2024-12-11,2024-12-12
La Pausa Hotelbistro,COP 643.500,"Puntuación: 9,6
9,6",Excepcional,333,GUATAPÉ,2024-12-11,2024-12-12
Apartahotel El Horizonte,COP 76.500,"Puntuación: 8,5
8,5",Muy bien,532,GUATAPÉ,2024-12-11,2024-12-12
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,7
9,7",Excepcional,140,GUATAPÉ,2024-12-11,2024-12-12
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,342,GUATAPÉ,2024-12-11,2024-12-12
Hotel Lagos de Guatape,COP 70.000,"Puntuación: 8,9
8,9",Fabuloso,346,GUATAPÉ,2024-12-11,2024-12-12
Hotel el Volcan,COP 160.000,,,,GUATAPÉ,2024-12-11,2024-12-12
Rooca Guatape,COP 315.000,"Puntuación: 8,9
8,9",Fabuloso,12,GUATAPÉ,2024-12-11,2024-12-12
The Rock Guatape,COP 320.000,"Puntuación: 8,7
8,7",Fabuloso,1.144,GUATAPÉ,2024-12-11,2024-12-12
