hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Finca con jacuzzi a 15min de Guatape,COP 1.260.000,No disponible,No disponible,No disponible,El peñol,2025-01-21,2025-01-22
Cabaña Las Flores en Guatapé,COP 480.000,No disponible,No disponible,No disponible,El peñol,2025-01-21,2025-01-22
Hotel Nova El Peñol,COP 184.000,"Puntuación: 9,2
9,2",Fantástico,81,EL PEÑOL,2025-01-21,2025-01-22
HOTEL Mirador Cielo Blue,COP 234.000,"Puntuación: 8,1
8,1",Muy bien,25,EL PEÑOL,2025-01-21,2025-01-22
"Finca en Guatapé a solo minutos de la piedra, con Jacuzzi & piscina",COP 826.500,"Puntuación: 9,2
9,2",Fantástico,13,EL PEÑOL,2025-01-21,2025-01-22
Palenque Serenity Lodge,COP 194.400,"Puntuación: 9,9
9,9",Excepcional,14,EL PEÑOL,2025-01-21,2025-01-22
Botánico Hotel Boutique Guatapé,COP 410.400,"Puntuación: 8,1
8,1",Muy bien,129,EL PEÑOL,2025-01-21,2025-01-22
KABINE,COP 783.360,"Puntuación: 9,4
9,4",Fantástico,31,EL PEÑOL,2025-01-21,2025-01-22
Breeze Glamping -Guatape,COP 430.000,"Puntuación: 9,8
9,8",Excepcional,66,EL PEÑOL,2025-01-21,2025-01-22
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,4
9,4",Fantástico,96,EL PEÑOL,2025-01-21,2025-01-22
HOTEL EL POTRILLO,COP 220.000,"Puntuación: 8,0
8,0",Muy bien,65,EL PEÑOL,2025-01-21,2025-01-22
Bramasole Hotel Boutique - El Peñol,COP 170.000,"Puntuación: 9,0
9,0",Fantástico,12,EL PEÑOL,2025-01-21,2025-01-22
Finca Villa Maru,COP 952.880,"Puntuación: 7,2
7,2",Bien,4,EL PEÑOL,2025-01-21,2025-01-22
Cómodo apartament tipo loft en El Peñol,COP 150.000,"Puntuación: 9,3
9,3",Fantástico,6,EL PEÑOL,2025-01-21,2025-01-22
Eden Hotel,COP 100.000,"Puntuación: 8,4
8,4",Muy bien,33,EL PEÑOL,2025-01-21,2025-01-22
Cabaña del Embalse con vista espectacular y Starlink,COP 220.000,"Puntuación: 9,7
9,7",Excepcional,18,EL PEÑOL,2025-01-21,2025-01-22
Glamping Samadhi - el Peñol,COP 161.500,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2025-01-21,2025-01-22
Cabaña rústica rural,COP 76.960,"Puntuación: 10
10",Excepcional,6,EL PEÑOL,2025-01-21,2025-01-22
Villa Amore,COP 492.000,"Puntuación: 8,5
8,5",Muy bien,4,EL PEÑOL,2025-01-21,2025-01-22
Villas Julieta,COP 343.200,"Puntuación: 10
10",Excepcional,1,EL PEÑOL,2025-01-21,2025-01-22
"Magic View El peñol, Guatapé",COP 360.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-21,2025-01-22
Cabaña Refugio de Ángeles,COP 508.500,"Puntuación: 9,0
9,0",Fantástico,2,EL PEÑOL,2025-01-21,2025-01-22
Finca La Marina El peñol Guatape,COP 441.000,"Puntuación: 10
10",Excepcional,1,EL PEÑOL,2025-01-21,2025-01-22
Cabaña La Capilla El Peñol,COP 270.000,"Puntuación: 10
10",Excepcional,3,EL PEÑOL,2025-01-21,2025-01-22
San Antonio,COP 110.000,"Puntuación: 10
10",Excepcional,3,EL PEÑOL,2025-01-21,2025-01-22
M203-Dakeva,COP 518.400,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-21,2025-01-22
Cabaña con jacuzzi y acceso al embalse - Portum I,COP 450.000,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2025-01-21,2025-01-22
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,115,MARINILLA,2025-01-21,2025-01-22
Cannua Lodge,COP 705.160,"Puntuación: 9,3
9,3",Fantástico,74,MARINILLA,2025-01-21,2025-01-22
HOSTERÍA BRISAS DEL RÍO,COP 220.000,"Puntuación: 8,5
8,5",Muy bien,4,MARINILLA,2025-01-21,2025-01-22
Hotel Portal Dorado,COP 110.000,"Puntuación: 7,7
7,7",Bien,58,MARINILLA,2025-01-21,2025-01-22
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,188,MARINILLA,2025-01-21,2025-01-22
Hotel La Aldea del Oriente,COP 141.500,"Puntuación: 8,3
8,3",Muy bien,159,MARINILLA,2025-01-21,2025-01-22
Hotel Ocaso Marinilla,COP 100.000,"Puntuación: 9,1
9,1",Fantástico,80,MARINILLA,2025-01-21,2025-01-22
San José de las bromelias,COP 200.000,"Puntuación: 10
10",Excepcional,51,MARINILLA,2025-01-21,2025-01-22
Hotel El Cordobes,COP 186.000,"Puntuación: 9,2
9,2",Fantástico,33,MARINILLA,2025-01-21,2025-01-22
Cabaña Starka & Jacuzzi,COP 260.000,"Puntuación: 9,9
9,9",Excepcional,28,MARINILLA,2025-01-21,2025-01-22
TAIKU,COP 260.000,"Puntuación: 9,5
9,5",Excepcional,34,MARINILLA,2025-01-21,2025-01-22
Casa Fénix,COP 162.900,"Puntuación: 9,8
9,8",Excepcional,11,MARINILLA,2025-01-21,2025-01-22
Cabañas tipo glamping cerca al Peñol LUUM,COP 335.880,"Puntuación: 9,4
9,4",Fantástico,7,MARINILLA,2025-01-21,2025-01-22
Glamping IKIGAI,COP 180.000,"Puntuación: 9,8
9,8",Excepcional,8,MARINILLA,2025-01-21,2025-01-22
EL codobés Aparta Suite,COP 158.000,"Puntuación: 8,0
8,0",Muy bien,2,MARINILLA,2025-01-21,2025-01-22
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,0
5,0",Puntuación,6,MARINILLA,2025-01-21,2025-01-22
Fénix,COP 183.000,"Puntuación: 10
10",Excepcional,2,MARINILLA,2025-01-21,2025-01-22
Calida Cabaña Marinilla,COP 316.360,No disponible,No disponible,No disponible,MARINILLA,2025-01-21,2025-01-22
Encanto Verde,COP 130.000,"Puntuación: 10
10",Excepcional,2,MARINILLA,2025-01-21,2025-01-22
Marinilla - Cabañas Perlas Black -,COP 399.500,"Puntuación: 9,5
9,5",Excepcional,2,MARINILLA,2025-01-21,2025-01-22
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,MARINILLA,2025-01-21,2025-01-22
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,No disponible,No disponible,No disponible,MARINILLA,2025-01-21,2025-01-22
Hotel Marinilla Oriente,COP 93.500,No disponible,No disponible,No disponible,MARINILLA,2025-01-21,2025-01-22
Hotel Bicentenario Rionegro,COP 161.500,"Puntuación: 7,9
7,9",Bien,3.044,MARINILLA,2025-01-21,2025-01-22
Hotel America 52,COP 66.400,"Puntuación: 7,7
7,7",Bien,328,MARINILLA,2025-01-21,2025-01-22
Ayenda 1136 MH,COP 133.640,"Puntuación: 7,6
7,6",Bien,356,Pereira.,2025-01-21,2025-01-22
Hotel Dibeni Pereira,COP 110.000,"Puntuación: 7,6
7,6",Bien,1.235,Pereira.,2025-01-21,2025-01-22
Ecohotel La Casona Pereira,COP 76.500,"Puntuación: 7,4
7,4",Bien,817,Pereira.,2025-01-21,2025-01-22
Ecohotel Guaduales Pereira,COP 103.500,"Puntuación: 8,1
8,1",Muy bien,478,Pereira.,2025-01-21,2025-01-22
Hotel Agata Boutique pinares Pereira,COP 142.880,"Puntuación: 8,8
8,8",Fabuloso,38,Pereira.,2025-01-21,2025-01-22
Hotel Coffee Real Pereira,COP 72.100,"Puntuación: 6,7
6,7",Puntuación,390,Pereira.,2025-01-21,2025-01-22
Sonesta Hotel Pereira,COP 470.000,"Puntuación: 9,0
9,0",Fantástico,1.662,Pereira.,2025-01-21,2025-01-22
Hotel Soratama,COP 344.000,"Puntuación: 8,8
8,8",Fabuloso,2.013,Pereira.,2025-01-21,2025-01-22
Hotel Tangara,COP 109.200,"Puntuación: 7,6
7,6",Bien,994,Pereira.,2025-01-21,2025-01-22
Hotel Palo Grande CF Pereira,COP 119.000,"Puntuación: 8,8
8,8",Fabuloso,302,Pereira.,2025-01-21,2025-01-22
Hotel paradise del cafe,COP 160.000,"Puntuación: 8,6
8,6",Fabuloso,1.397,Pereira.,2025-01-21,2025-01-22
Movich Hotel de Pereira,COP 505.600,"Puntuación: 9,0
9,0",Fantástico,1.651,Pereira.,2025-01-21,2025-01-22
M1145 Aparta Loft,COP 72.000,"Puntuación: 8,2
8,2",Muy bien,633,Pereira.,2025-01-21,2025-01-22
HOTEL CATALUÑA - SOLUCIONES HOTELERAs,COP 162.460,"Puntuación: 8,8
8,8",Fabuloso,934,Pereira.,2025-01-21,2025-01-22
Hotel Go Pereira,COP 127.500,"Puntuación: 7,0
7,0",Bien,819,Pereira.,2025-01-21,2025-01-22
Hotel San Fermin Pereira,COP 130.000,"Puntuación: 8,8
8,8",Fabuloso,470,Pereira.,2025-01-21,2025-01-22
Hotel Suite Center Pereira,COP 108.780,"Puntuación: 8,0
8,0",Muy bien,864,Pereira.,2025-01-21,2025-01-22
Hotel Condina Pereira,COP 81.000,"Puntuación: 6,9
6,9",Puntuación,682,Pereira.,2025-01-21,2025-01-22
Ayenda 1120 Hotel Comercial,COP 80.420,"Puntuación: 6,9
6,9",Puntuación,508,Pereira.,2025-01-21,2025-01-22
El Gran Hotel de Pereira,COP 252.160,"Puntuación: 8,3
8,3",Muy bien,843,Pereira.,2025-01-21,2025-01-22
Hotel Simón Plaza,COP 127.500,"Puntuación: 8,1
8,1",Muy bien,657,Pereira.,2025-01-21,2025-01-22
Hotel Spa La Colina,COP 979.000,"Puntuación: 9,1
9,1",Fantástico,418,Pereira.,2025-01-21,2025-01-22
Hotel Otún Plaza Pereira,COP 110.500,"Puntuación: 6,8
6,8",Puntuación,70,Pereira.,2025-01-21,2025-01-22
Hotel Cafetto,COP 110.000,"Puntuación: 8,6
8,6",Fabuloso,310,Pereira.,2025-01-21,2025-01-22
Hotel Castilla Real,COP 269.020,"Puntuación: 9,3
9,3",Fantástico,525,Pereira.,2025-01-21,2025-01-22
Katara Boutique Hotel,COP 80.000,"Puntuación: 8,8
8,8",Fabuloso,409,Mariquita,2025-01-21,2025-01-22
Eco-Glamping Shalom,COP 560.000,"Puntuación: 9,4
9,4",Fantástico,43,Mariquita,2025-01-21,2025-01-22
Hotel Boutique San Rafael,COP 350.320,"Puntuación: 8,9
8,9",Fabuloso,29,Mariquita,2025-01-21,2025-01-22
La mejor opción para tu descanso y recreación.,COP 406.000,"Puntuación: 9,5
9,5",Excepcional,24,Mariquita,2025-01-21,2025-01-22
La Orquidea,COP 99.000,"Puntuación: 7,7
7,7",Bien,120,Mariquita,2025-01-21,2025-01-22
Hotel flamingo real T,COP 90.000,"Puntuación: 7,4
7,4",Bien,42,Mariquita,2025-01-21,2025-01-22
La Luna by JR,COP 213.420,"Puntuación: 9,0
9,0",Fantástico,73,Mariquita,2025-01-21,2025-01-22
Victoria Imperial Hotel,COP 205.000,"Puntuación: 8,7
8,7",Fabuloso,109,Mariquita,2025-01-21,2025-01-22
Villa Tikuna,COP 120.000,"Puntuación: 8,7
8,7",Fabuloso,74,Mariquita,2025-01-21,2025-01-22
Hotel B & C,COP 150.000,"Puntuación: 8,2
8,2",Muy bien,43,Mariquita,2025-01-21,2025-01-22
casa lumka hotel boutique spa,COP 300.000,"Puntuación: 9,1
9,1",Fantástico,13,Mariquita,2025-01-21,2025-01-22
Los Potrillos,COP 130.000,"Puntuación: 9,5
9,5",Excepcional,54,Mariquita,2025-01-21,2025-01-22
Hotel ZT,COP 74.260,"Puntuación: 8,1
8,1",Muy bien,36,Mariquita,2025-01-21,2025-01-22
CASA DE SOFIA,COP 112.500,"Puntuación: 9,4
9,4",Fantástico,5,Mariquita,2025-01-21,2025-01-22
Apartamento Vacacional Campestre,COP 189.000,"Puntuación: 8,3
8,3",Muy bien,23,Mariquita,2025-01-21,2025-01-22
Hotel Luna Llena,COP 90.000,"Puntuación: 8,9
8,9",Fabuloso,16,Mariquita,2025-01-21,2025-01-22
Hotel Refugio Bike,COP 220.000,"Puntuación: 9,1
9,1",Fantástico,55,Mariquita,2025-01-21,2025-01-22
Hotel nelumbo,COP 240.000,"Puntuación: 9,3
9,3",Fantástico,20,Mariquita,2025-01-21,2025-01-22
SAN SENDERISMO ROOM,COP 72.000,"Puntuación: 8,7
8,7",Fabuloso,11,Mariquita,2025-01-21,2025-01-22
Casa del encanto II,COP 120.000,"Puntuación: 9,5
9,5",Excepcional,66,Mariquita,2025-01-21,2025-01-22
Casa descanso Mariquita,COP 450.000,"Puntuación: 9,2
9,2",Fantástico,10,Mariquita,2025-01-21,2025-01-22
Hotel OASIS,COP 70.000,"Puntuación: 1,0
1,0",Puntuación,1,Mariquita,2025-01-21,2025-01-22
Villa Tikuna Rústico,COP 150.000,"Puntuación: 8,6
8,6",Fabuloso,8,Mariquita,2025-01-21,2025-01-22
Casa Pancha Mariquita,COP 552.500,"Puntuación: 10
10",Excepcional,1,Mariquita,2025-01-21,2025-01-22
Casa de Veraneo,COP 149.400,"Puntuación: 10
10",Excepcional,1,Mariquita,2025-01-21,2025-01-22
Hotel Casa Linda Guatape,COP 120.660,"Puntuación: 8,7
8,7",Fabuloso,367,GUATAPÉ,2025-01-21,2025-01-22
Hotel Verony Guatape,COP 180.340,"Puntuación: 8,2
8,2",Muy bien,1.437,GUATAPÉ,2025-01-21,2025-01-22
Hotel Las Vegas,COP 84.000,"Puntuación: 7,9
7,9",Bien,1.081,GUATAPÉ,2025-01-21,2025-01-22
The Boato Hotel,COP 312.560,"Puntuación: 9,0
9,0",Fantástico,1.105,GUATAPÉ,2025-01-21,2025-01-22
The Rock Guatape,COP 163.200,"Puntuación: 8,7
8,7",Fabuloso,1.061,GUATAPÉ,2025-01-21,2025-01-22
La Madriguera,COP 222.080,"Puntuación: 8,8
8,8",Fabuloso,548,GUATAPÉ,2025-01-21,2025-01-22
La Pausa Hotelbistro,COP 546.860,"Puntuación: 9,6
9,6",Excepcional,354,GUATAPÉ,2025-01-21,2025-01-22
BubbleSky Glamping Guatapé,COP 288.820,"Puntuación: 9,1
9,1",Fantástico,455,GUATAPÉ,2025-01-21,2025-01-22
Porto Marina Hotel,COP 273.620,"Puntuación: 8,9
8,9",Fabuloso,633,GUATAPÉ,2025-01-21,2025-01-22
Hotel Guatatur,COP 103.300,"Puntuación: 7,9
7,9",Bien,782,GUATAPÉ,2025-01-21,2025-01-22
Soy Local Guatape,COP 112.420,"Puntuación: 8,4
8,4",Muy bien,2.756,GUATAPÉ,2025-01-21,2025-01-22
Casa García Rent Home,COP 122.860,"Puntuación: 8,9
8,9",Fabuloso,313,GUATAPÉ,2025-01-21,2025-01-22
Jordan Hotel Boutique,COP 401.940,"Puntuación: 9,5
9,5",Excepcional,384,GUATAPÉ,2025-01-21,2025-01-22
Hotel Estaciones,COP 230.000,"Puntuación: 8,5
8,5",Muy bien,543,GUATAPÉ,2025-01-21,2025-01-22
Hotel Zocalo Campestre,COP 288.000,"Puntuación: 9,0
9,0",Fantástico,500,GUATAPÉ,2025-01-21,2025-01-22
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,790,GUATAPÉ,2025-01-21,2025-01-22
Hotel Real Guatapé,COP 83.340,"Puntuación: 8,4
8,4",Muy bien,514,GUATAPÉ,2025-01-21,2025-01-22
Cabañas Refugio Himalaya,COP 433.000,"Puntuación: 9,5
9,5",Excepcional,110,GUATAPÉ,2025-01-21,2025-01-22
Balcones de la Casona,COP 100.000,"Puntuación: 9,1
9,1",Fantástico,217,GUATAPÉ,2025-01-21,2025-01-22
Tau House,COP 769.500,"Puntuación: 9,3
9,3",Fantástico,357,GUATAPÉ,2025-01-21,2025-01-22
Domus Glamping Guatapé,COP 933.800,"Puntuación: 9,4
9,4",Fantástico,88,GUATAPÉ,2025-01-21,2025-01-22
1714 Hotel Boutique Guatapé,COP 257.600,"Puntuación: 9,2
9,2",Fantástico,169,GUATAPÉ,2025-01-21,2025-01-22
"Casa Encuentro Ecolodge, Outdoor Gym and Yoga",COP 208.800,"Puntuación: 8,9
8,9",Fabuloso,316,GUATAPÉ,2025-01-21,2025-01-22
Arvum Hotel Boutique,COP 468.000,"Puntuación: 9,9
9,9",Excepcional,37,GUATAPÉ,2025-01-21,2025-01-22
Hotel Mumu Guatapé,COP 600.000,"Puntuación: 8,5
8,5",Muy bien,661,GUATAPÉ,2025-01-21,2025-01-22
