hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.500,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,81,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,20,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Ecohotel Soplo del Tambo,COP 174.400,"Puntuación: 9,0
9,0",Fantástico,91,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,853,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Finca Hotel Zona Franca,COP 190.000,"Puntuación: 8,2
8,2",Muy bien,972,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel Villa Colonia,COP 208.160,"Puntuación: 8,2
8,2",Muy bien,126,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel La Vega,COP 329.000,"Puntuación: 10
10",Excepcional,3,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,186,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hermoso apartmento con La mejor vista el peñol guatape,COP 127.500,"Puntuación: 9,3
9,3",Fantástico,69,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.235,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Casa Rose Hotel,COP 357.920,"Puntuación: 9,5
9,5",Excepcional,375,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel San Fernandos Plaza,COP 100.000,"Puntuación: 8,7
8,7",Fabuloso,170,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hostal El Hangar,COP 132.000,"Puntuación: 8,4
8,4",Muy bien,2.085,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Gran Hotel San Rafael,COP 60.000,"Puntuación: 8,4
8,4",Muy bien,11,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Movich Hotel Las Lomas,COP 720.000,"Puntuación: 8,6
8,6",Fabuloso,2.394,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Soy Local Guatape,COP 140.200,"Puntuación: 8,4
8,4",Muy bien,2.915,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel & Golf Isak Aeropuerto,COP 250.000,"Puntuación: 8,9
8,9",Fabuloso,1.587,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Cabaña Momotus de la Concha,COP 280.000,"Puntuación: 9,3
9,3",Fantástico,39,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.500,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,81,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,20,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Ecohotel Soplo del Tambo,COP 174.400,"Puntuación: 9,0
9,0",Fantástico,91,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,853,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Finca Hotel Zona Franca,COP 190.000,"Puntuación: 8,2
8,2",Muy bien,972,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel Villa Colonia,COP 208.160,"Puntuación: 8,2
8,2",Muy bien,126,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hotel La Vega,COP 329.000,"Puntuación: 10
10",Excepcional,3,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,186,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
Hermoso apartmento con La mejor vista el peñol guatape,COP 127.500,"Puntuación: 9,3
9,3",Fantástico,69,GUATAPÉ,2024-11-14,2024-11-15
Tau House,COP 1.102.500,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-14,2024-11-15
Porto Marina Hotel,COP 320.440,"Puntuación: 9,0
9,0",Fantástico,531,GUATAPÉ,2024-11-14,2024-11-15
Hotel Guatatur,COP 116.080,"Puntuación: 8,0
8,0",Muy bien,733,GUATAPÉ,2024-11-14,2024-11-15
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.102,GUATAPÉ,2024-11-14,2024-11-15
Hotel Casa Verde Guatapé,COP 61.120,"Puntuación: 8,6
8,6",Fabuloso,460,GUATAPÉ,2024-11-14,2024-11-15
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.500,GUATAPÉ,2024-11-14,2024-11-15
La Pausa Hotelbistro,COP 546.980,"Puntuación: 9,6
9,6",Excepcional,328,GUATAPÉ,2024-11-14,2024-11-15
Hotel Estaciones Guatapé,COP 85.000,"Puntuación: 7,2
7,2",Bien,9,GUATAPÉ,2024-11-14,2024-11-15
NOMADA HOTEL GUATAPE,COP 92.880,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-14,2024-11-15
Hospedaje 3 Esquinas,COP 60.000,"Puntuación: 8,3
8,3",Muy bien,471,GUATAPÉ,2024-11-14,2024-11-15
Hotel Casa Linda Guatape,COP 159.140,"Puntuación: 8,8
8,8",Fabuloso,294,GUATAPÉ,2024-11-14,2024-11-15
Hotel Portal Guatapé,COP 80.260,"Puntuación: 8,6
8,6",Fabuloso,49,GUATAPÉ,2024-11-14,2024-11-15
Hotel Verony Guatape,COP 198.760,"Puntuación: 8,2
8,2",Muy bien,1.388,GUATAPÉ,2024-11-14,2024-11-15
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,6
8,6",Fabuloso,1.164,GUATAPÉ,2024-11-14,2024-11-15
Casa García Rent Home,COP 117.000,"Puntuación: 9,0
9,0",Fantástico,264,GUATAPÉ,2024-11-14,2024-11-15
"San Simon Glamping,El peñol,Guatape",COP 228.800,"Puntuación: 8,9
8,9",Fabuloso,61,GUATAPÉ,2024-11-14,2024-11-15
BubbleSky Glamping Guatapé,COP 403.000,"Puntuación: 9,1
9,1",Fantástico,403,GUATAPÉ,2024-11-14,2024-11-15
Hotel La Avenida,COP 70.000,"Puntuación: 8,2
8,2",Muy bien,79,GUATAPÉ,2024-11-14,2024-11-15
Apto Jardines del Lago B15 201,COP 55.000,"Puntuación: 6,1
6,1",Puntuación,18,GUATAPÉ,2024-11-14,2024-11-15
La Madriguera,COP 203.180,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-14,2024-11-15
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-14,2024-11-15
Casa Encuentro Ecolodge,COP 203.000,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-14,2024-11-15
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.110,GUATAPÉ,2024-11-14,2024-11-15
Jordan Hotel Boutique,COP 279.080,"Puntuación: 9,5
9,5",Excepcional,389,GUATAPÉ,2024-11-14,2024-11-15
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,123,GUATAPÉ,2024-11-14,2024-11-15
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,53,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Hotel El Cordobes,COP 110.000,"Puntuación: 9,1
9,1",Fantástico,19,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Hotel Portal Dorado,COP 90.000,"Puntuación: 7,7
7,7",Bien,63,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Aeropuerto Rionegro- Medellin Hotel Mansión Sant Serrant,COP 448.000,"Puntuación: 8,6
8,6",Fabuloso,20,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Casa Fénix,COP 189.900,"Puntuación: 9,8
9,8",Excepcional,10,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Refugio en Marinilla,COP 150.000,"Puntuación: 10
10",Excepcional,3,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
HOSTERÍA BRISAS DEL RÍO,COP 189.000,"Puntuación: 8,5
8,5",Muy bien,4,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Cannua Lodge,COP 818.280,"Puntuación: 9,3
9,3",Fantástico,92,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
San José de las bromelias,COP 210.000,"Puntuación: 10
10",Excepcional,44,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
TAIKU,COP 260.000,"Puntuación: 9,6
9,6",Excepcional,32,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Cabaña Starka & Jacuzzi,COP 285.000,"Puntuación: 9,9
9,9",Excepcional,28,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Hotel Villa Colonia,COP 208.160,"Puntuación: 8,2
8,2",Muy bien,126,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Fénix,COP 211.000,"Puntuación: 10
10",Excepcional,2,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Cabaña sol de oriente,COP 125.560,,,,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
EL codobés Aparta Suite,COP 158.000,,,,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,5,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,,,,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Finca Aire Puro,COP 345.100,,,,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Finca Alejandria (Condominio la Chiquita),COP 210.000,"Puntuación: 5,2
5,2",Puntuación,2,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Hotel America 52,COP 55.080,"Puntuación: 7,7
7,7",Bien,274,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
FINCA HOTEL ZONA SIETE en Rionegro,COP 161.200,"Puntuación: 9,8
9,8",Excepcional,4,"MARINILLA, ANTIOQUIA",2024-11-14,2024-11-15
Hermoso apartmento con La mejor vista el peñol guatape,COP 127.500,"Puntuación: 9,3
9,3",Fantástico,69,GUATAPÉ,2024-11-14,2024-11-15
Tau House,COP 1.102.500,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-14,2024-11-15
Porto Marina Hotel,COP 320.440,"Puntuación: 9,0
9,0",Fantástico,531,GUATAPÉ,2024-11-14,2024-11-15
Hotel Guatatur,COP 116.080,"Puntuación: 8,0
8,0",Muy bien,733,GUATAPÉ,2024-11-14,2024-11-15
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.102,GUATAPÉ,2024-11-14,2024-11-15
Hotel Casa Verde Guatapé,COP 61.120,"Puntuación: 8,6
8,6",Fabuloso,460,GUATAPÉ,2024-11-14,2024-11-15
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.500,GUATAPÉ,2024-11-14,2024-11-15
La Pausa Hotelbistro,COP 546.980,"Puntuación: 9,6
9,6",Excepcional,328,GUATAPÉ,2024-11-14,2024-11-15
Hotel Estaciones Guatapé,COP 85.000,"Puntuación: 7,2
7,2",Bien,9,GUATAPÉ,2024-11-14,2024-11-15
NOMADA HOTEL GUATAPE,COP 92.880,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-14,2024-11-15
Hospedaje 3 Esquinas,COP 60.000,"Puntuación: 8,3
8,3",Muy bien,471,GUATAPÉ,2024-11-14,2024-11-15
Hotel Casa Linda Guatape,COP 159.140,"Puntuación: 8,8
8,8",Fabuloso,294,GUATAPÉ,2024-11-14,2024-11-15
Hotel Portal Guatapé,COP 80.260,"Puntuación: 8,6
8,6",Fabuloso,49,GUATAPÉ,2024-11-14,2024-11-15
Hotel Verony Guatape,COP 198.760,"Puntuación: 8,2
8,2",Muy bien,1.388,GUATAPÉ,2024-11-14,2024-11-15
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,6
8,6",Fabuloso,1.164,GUATAPÉ,2024-11-14,2024-11-15
Casa García Rent Home,COP 117.000,"Puntuación: 9,0
9,0",Fantástico,264,GUATAPÉ,2024-11-14,2024-11-15
"San Simon Glamping,El peñol,Guatape",COP 228.800,"Puntuación: 8,9
8,9",Fabuloso,61,GUATAPÉ,2024-11-14,2024-11-15
BubbleSky Glamping Guatapé,COP 403.000,"Puntuación: 9,1
9,1",Fantástico,403,GUATAPÉ,2024-11-14,2024-11-15
Hotel La Avenida,COP 70.000,"Puntuación: 8,2
8,2",Muy bien,79,GUATAPÉ,2024-11-14,2024-11-15
Apto Jardines del Lago B15 201,COP 55.000,"Puntuación: 6,1
6,1",Puntuación,18,GUATAPÉ,2024-11-14,2024-11-15
La Madriguera,COP 203.180,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-14,2024-11-15
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-14,2024-11-15
Casa Encuentro Ecolodge,COP 203.000,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-14,2024-11-15
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.110,GUATAPÉ,2024-11-14,2024-11-15
Jordan Hotel Boutique,COP 279.080,"Puntuación: 9,5
9,5",Excepcional,389,GUATAPÉ,2024-11-14,2024-11-15
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,123,GUATAPÉ,2024-11-14,2024-11-15
Cabaña El peñol Guatape,,,,,"El peñol, Guatapé",2024-11-14,2024-11-15
Hermoso apartmento con La mejor vista el peñol guatape,COP 127.500,"Puntuación: 9,3
9,3",Fantástico,69,"El peñol, Guatapé",2024-11-14,2024-11-15
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.235,"El peñol, Guatapé",2024-11-14,2024-11-15
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"El peñol, Guatapé",2024-11-14,2024-11-15
Casa Rose Hotel,COP 357.920,"Puntuación: 9,5
9,5",Excepcional,375,"El peñol, Guatapé",2024-11-14,2024-11-15
Hotel San Fernandos Plaza,COP 100.000,"Puntuación: 8,7
8,7",Fabuloso,170,"El peñol, Guatapé",2024-11-14,2024-11-15
Hostal El Hangar,COP 132.000,"Puntuación: 8,4
8,4",Muy bien,2.085,"El peñol, Guatapé",2024-11-14,2024-11-15
Gran Hotel San Rafael,COP 60.000,"Puntuación: 8,4
8,4",Muy bien,11,"El peñol, Guatapé",2024-11-14,2024-11-15
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"El peñol, Guatapé",2024-11-14,2024-11-15
Movich Hotel Las Lomas,COP 720.000,"Puntuación: 8,6
8,6",Fabuloso,2.394,"El peñol, Guatapé",2024-11-14,2024-11-15
Soy Local Guatape,COP 140.200,"Puntuación: 8,4
8,4",Muy bien,2.915,"El peñol, Guatapé",2024-11-14,2024-11-15
Hotel & Golf Isak Aeropuerto,COP 250.000,"Puntuación: 8,9
8,9",Fabuloso,1.587,"El peñol, Guatapé",2024-11-14,2024-11-15
Cabaña Momotus de la Concha,COP 280.000,"Puntuación: 9,3
9,3",Fantástico,39,"El peñol, Guatapé",2024-11-14,2024-11-15
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.500,"El peñol, Guatapé",2024-11-14,2024-11-15
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"El peñol, Guatapé",2024-11-14,2024-11-15
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,81,"El peñol, Guatapé",2024-11-14,2024-11-15
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,20,"El peñol, Guatapé",2024-11-14,2024-11-15
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"El peñol, Guatapé",2024-11-14,2024-11-15
Ecohotel Soplo del Tambo,COP 174.400,"Puntuación: 9,0
9,0",Fantástico,91,"El peñol, Guatapé",2024-11-14,2024-11-15
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,853,"El peñol, Guatapé",2024-11-14,2024-11-15
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"El peñol, Guatapé",2024-11-14,2024-11-15
Finca Hotel Zona Franca,COP 190.000,"Puntuación: 8,2
8,2",Muy bien,972,"El peñol, Guatapé",2024-11-14,2024-11-15
Hotel Villa Colonia,COP 208.160,"Puntuación: 8,2
8,2",Muy bien,126,"El peñol, Guatapé",2024-11-14,2024-11-15
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"El peñol, Guatapé",2024-11-14,2024-11-15
Hotel La Vega,COP 329.000,"Puntuación: 10
10",Excepcional,3,"El peñol, Guatapé",2024-11-14,2024-11-15
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,186,"El peñol, Guatapé",2024-11-14,2024-11-15
