hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Hotel Bicentenario Rionegro,COP 120.000,"Puntuación: 7,9
7,9",Bien,3.235,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Casa Rose Hotel,COP 357.920,"Puntuación: 9,5
9,5",Excepcional,375,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel San Fernandos Plaza,COP 100.000,"Puntuación: 8,7
8,7",Fabuloso,170,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hostal El Hangar,COP 140.000,"Puntuación: 8,4
8,4",Muy bien,2.085,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Gran Hotel San Rafael,COP 60.000,"Puntuación: 8,4
8,4",Muy bien,11,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Movich Hotel Las Lomas,COP 720.000,"Puntuación: 8,6
8,6",Fabuloso,2.394,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Soy Local Guatape,COP 140.200,"Puntuación: 8,4
8,4",Muy bien,2.922,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel & Golf Isak Aeropuerto,COP 225.000,"Puntuación: 9,0
9,0",Fantástico,1.588,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Cabaña Momotus de la Concha,COP 280.000,"Puntuación: 9,3
9,3",Fantástico,39,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Santiago de Arma,COP 330.000,"Puntuación: 8,7
8,7",Fabuloso,1.693,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,81,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,20,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Ecohotel Soplo del Tambo,COP 158.400,"Puntuación: 9,0
9,0",Fantástico,91,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,852,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,78,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Finca Hotel Zona Franca,COP 115.000,"Puntuación: 8,2
8,2",Muy bien,973,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Villa Colonia,COP 224.600,"Puntuación: 8,2
8,2",Muy bien,126,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel La Vega,COP 329.000,"Puntuación: 10
10",Excepcional,3,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,186,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
HOSPEDAJE MARIN,COP 100.000,"Puntuación: 8,3
8,3",Muy bien,36,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Bicentenario Rionegro,COP 120.000,"Puntuación: 7,9
7,9",Bien,3.235,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Casa Rose Hotel,COP 357.920,"Puntuación: 9,5
9,5",Excepcional,375,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel San Fernandos Plaza,COP 100.000,"Puntuación: 8,7
8,7",Fabuloso,170,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hostal El Hangar,COP 140.000,"Puntuación: 8,4
8,4",Muy bien,2.085,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Gran Hotel San Rafael,COP 60.000,"Puntuación: 8,4
8,4",Muy bien,11,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Movich Hotel Las Lomas,COP 720.000,"Puntuación: 8,6
8,6",Fabuloso,2.394,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Soy Local Guatape,COP 140.200,"Puntuación: 8,4
8,4",Muy bien,2.922,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel & Golf Isak Aeropuerto,COP 225.000,"Puntuación: 9,0
9,0",Fantástico,1.588,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Cabaña Momotus de la Concha,COP 280.000,"Puntuación: 9,3
9,3",Fantástico,39,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Santiago de Arma,COP 330.000,"Puntuación: 8,7
8,7",Fabuloso,1.693,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,81,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,20,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Ecohotel Soplo del Tambo,COP 158.400,"Puntuación: 9,0
9,0",Fantástico,91,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,852,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,78,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Finca Hotel Zona Franca,COP 115.000,"Puntuación: 8,2
8,2",Muy bien,973,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel Villa Colonia,COP 224.600,"Puntuación: 8,2
8,2",Muy bien,126,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Hotel La Vega,COP 329.000,"Puntuación: 10
10",Excepcional,3,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,186,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
HOSPEDAJE MARIN,COP 100.000,"Puntuación: 8,3
8,3",Muy bien,36,"EL PEÑOL, GUATAPÉ",2024-11-13,2024-11-14
Porto Marina Hotel,COP 320.440,"Puntuación: 9,0
9,0",Fantástico,531,GUATAPÉ,2024-11-13,2024-11-14
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-13,2024-11-14
El Trebol,COP 501.500,"Puntuación: 9,5
9,5",Excepcional,260,GUATAPÉ,2024-11-13,2024-11-14
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-13,2024-11-14
BLISS Glamping,COP 960.000,"Puntuación: 10
10",Excepcional,1,GUATAPÉ,2024-11-13,2024-11-14
Rooca Guatape,COP 270.000,"Puntuación: 9,5
9,5",Excepcional,8,GUATAPÉ,2024-11-13,2024-11-14
Hotel Casa Linda Guatape,COP 159.140,"Puntuación: 8,8
8,8",Fabuloso,294,GUATAPÉ,2024-11-13,2024-11-14
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.102,GUATAPÉ,2024-11-13,2024-11-14
Hotel Guatatur,COP 116.080,"Puntuación: 8,0
8,0",Muy bien,733,GUATAPÉ,2024-11-13,2024-11-14
BubbleSky Glamping Guatapé,COP 403.000,"Puntuación: 9,1
9,1",Fantástico,402,GUATAPÉ,2024-11-13,2024-11-14
Hotel La Avenida,COP 50.000,"Puntuación: 8,2
8,2",Muy bien,79,GUATAPÉ,2024-11-13,2024-11-14
Hotel Verony Guatape,COP 198.080,"Puntuación: 8,2
8,2",Muy bien,1.387,GUATAPÉ,2024-11-13,2024-11-14
Sotavento Cabañas,COP 621.000,"Puntuación: 9,2
9,2",Fantástico,179,GUATAPÉ,2024-11-13,2024-11-14
Hotel Portal Guatapé,COP 72.240,"Puntuación: 8,6
8,6",Fabuloso,48,GUATAPÉ,2024-11-13,2024-11-14
La Pausa Hotelbistro,COP 546.980,"Puntuación: 9,6
9,6",Excepcional,328,GUATAPÉ,2024-11-13,2024-11-14
Casa García Rent Home,COP 117.000,"Puntuación: 9,0
9,0",Fantástico,264,GUATAPÉ,2024-11-13,2024-11-14
"The Brown, Guatape",COP 652.180,"Puntuación: 8,8
8,8",Fabuloso,224,GUATAPÉ,2024-11-13,2024-11-14
La Madriguera,COP 203.180,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-13,2024-11-14
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.110,GUATAPÉ,2024-11-13,2024-11-14
Hotel Zocalo Campestre,COP 300.000,"Puntuación: 9,0
9,0",Fantástico,498,GUATAPÉ,2024-11-13,2024-11-14
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,6
8,6",Fabuloso,1.165,GUATAPÉ,2024-11-13,2024-11-14
Jordan Hotel Boutique,COP 286.840,"Puntuación: 9,5
9,5",Excepcional,389,GUATAPÉ,2024-11-13,2024-11-14
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,123,GUATAPÉ,2024-11-13,2024-11-14
Hotel Mansión Guatapé,COP 340.000,"Puntuación: 7,8
7,8",Bien,730,GUATAPÉ,2024-11-13,2024-11-14
Casa Encuentro Ecolodge,COP 179.080,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-13,2024-11-14
NOMADA HOTEL GUATAPE,COP 92.880,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-13,2024-11-14
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,53,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Hotel Villa Colonia,COP 224.600,"Puntuación: 8,2
8,2",Muy bien,126,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Hotel Portal Dorado,COP 90.000,"Puntuación: 7,7
7,7",Bien,63,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Aeropuerto Rionegro- Medellin Hotel Mansión Sant Serrant,COP 384.000,"Puntuación: 8,6
8,6",Fabuloso,20,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Hotel El Cordobes,COP 102.300,"Puntuación: 9,1
9,1",Fantástico,19,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
HOSTERÍA BRISAS DEL RÍO,COP 315.000,"Puntuación: 8,5
8,5",Muy bien,4,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Cannua Lodge,COP 811.320,"Puntuación: 9,3
9,3",Fantástico,92,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Refugio en Marinilla,COP 150.000,"Puntuación: 10
10",Excepcional,3,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Casa Fénix,COP 221.140,"Puntuación: 9,8
9,8",Excepcional,10,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Valerio Hotel Boutique,COP 271.320,"Puntuación: 8,8
8,8",Fabuloso,27,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Cabaña Starka & Jacuzzi,COP 247.000,"Puntuación: 9,9
9,9",Excepcional,28,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
"Glamping con jacuzzi, permite mascotas LUUM",COP 373.200,"Puntuación: 9,2
9,2",Fantástico,5,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
TAIKU,COP 260.000,"Puntuación: 9,6
9,6",Excepcional,32,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Cabaña sol de oriente,COP 125.560,,,,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
EL codobés Aparta Suite,COP 158.000,,,,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Fénix,COP 255.000,"Puntuación: 10
10",Excepcional,2,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,,,,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Finca Aire Puro,COP 345.100,,,,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,5,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Finca Alejandria (Condominio la Chiquita),COP 210.000,"Puntuación: 5,2
5,2",Puntuación,2,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Hotel America 52,COP 55.080,"Puntuación: 7,8
7,8",Bien,273,"MARINILLA, ANTIOQUIA",2024-11-13,2024-11-14
Porto Marina Hotel,COP 320.440,"Puntuación: 9,0
9,0",Fantástico,531,GUATAPÉ,2024-11-13,2024-11-14
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-13,2024-11-14
El Trebol,COP 501.500,"Puntuación: 9,5
9,5",Excepcional,260,GUATAPÉ,2024-11-13,2024-11-14
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-13,2024-11-14
BLISS Glamping,COP 960.000,"Puntuación: 10
10",Excepcional,1,GUATAPÉ,2024-11-13,2024-11-14
Rooca Guatape,COP 270.000,"Puntuación: 9,5
9,5",Excepcional,8,GUATAPÉ,2024-11-13,2024-11-14
Hotel Casa Linda Guatape,COP 159.140,"Puntuación: 8,8
8,8",Fabuloso,294,GUATAPÉ,2024-11-13,2024-11-14
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.102,GUATAPÉ,2024-11-13,2024-11-14
Hotel Guatatur,COP 116.080,"Puntuación: 8,0
8,0",Muy bien,733,GUATAPÉ,2024-11-13,2024-11-14
BubbleSky Glamping Guatapé,COP 403.000,"Puntuación: 9,1
9,1",Fantástico,402,GUATAPÉ,2024-11-13,2024-11-14
Hotel La Avenida,COP 50.000,"Puntuación: 8,2
8,2",Muy bien,79,GUATAPÉ,2024-11-13,2024-11-14
Hotel Verony Guatape,COP 198.080,"Puntuación: 8,2
8,2",Muy bien,1.387,GUATAPÉ,2024-11-13,2024-11-14
Sotavento Cabañas,COP 621.000,"Puntuación: 9,2
9,2",Fantástico,179,GUATAPÉ,2024-11-13,2024-11-14
Hotel Portal Guatapé,COP 72.240,"Puntuación: 8,6
8,6",Fabuloso,48,GUATAPÉ,2024-11-13,2024-11-14
La Pausa Hotelbistro,COP 546.980,"Puntuación: 9,6
9,6",Excepcional,328,GUATAPÉ,2024-11-13,2024-11-14
Casa García Rent Home,COP 117.000,"Puntuación: 9,0
9,0",Fantástico,264,GUATAPÉ,2024-11-13,2024-11-14
"The Brown, Guatape",COP 652.180,"Puntuación: 8,8
8,8",Fabuloso,224,GUATAPÉ,2024-11-13,2024-11-14
La Madriguera,COP 203.180,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-13,2024-11-14
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.110,GUATAPÉ,2024-11-13,2024-11-14
Hotel Zocalo Campestre,COP 300.000,"Puntuación: 9,0
9,0",Fantástico,498,GUATAPÉ,2024-11-13,2024-11-14
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,6
8,6",Fabuloso,1.165,GUATAPÉ,2024-11-13,2024-11-14
Jordan Hotel Boutique,COP 286.840,"Puntuación: 9,5
9,5",Excepcional,389,GUATAPÉ,2024-11-13,2024-11-14
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,123,GUATAPÉ,2024-11-13,2024-11-14
Hotel Mansión Guatapé,COP 340.000,"Puntuación: 7,8
7,8",Bien,730,GUATAPÉ,2024-11-13,2024-11-14
Casa Encuentro Ecolodge,COP 179.080,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-13,2024-11-14
NOMADA HOTEL GUATAPE,COP 92.880,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-13,2024-11-14
