hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Chalet Peñol Jacuzzi,COP 414.000,"Puntuación: 8,5
8,5",Muy bien,2,El peñol,2025-01-20,2025-01-21
Cabaña de lujo Jacuzzi vista y acceso a la represa,COP 711.540,No disponible,No disponible,No disponible,El peñol,2025-01-20,2025-01-21
Las Palmas Luxury Villa El Peñol - Guatapé,COP 2.254.000,No disponible,No disponible,No disponible,El peñol,2025-01-20,2025-01-21
Villa Deluxe Curazao,COP 637.500,No disponible,No disponible,No disponible,El peñol,2025-01-20,2025-01-21
Breeze Glamping -Guatape,COP 430.000,"Puntuación: 9,8
9,8",Excepcional,66,El peñol,2025-01-20,2025-01-21
Porto Marina Hotel,COP 273.620,"Puntuación: 8,9
8,9",Fabuloso,632,El peñol,2025-01-20,2025-01-21
SuiteGold RocksGlampings,COP 133.000,"Puntuación: 9,1
9,1",Fantástico,8,El peñol,2025-01-20,2025-01-21
Soy Local Guatape,COP 132.860,"Puntuación: 8,4
8,4",Muy bien,2.756,El peñol,2025-01-20,2025-01-21
Hotel Verony Guatape,COP 180.340,"Puntuación: 8,2
8,2",Muy bien,1.436,GUATAPÉ,2025-01-20,2025-01-21
The Rock Guatape,COP 144.000,"Puntuación: 8,7
8,7",Fabuloso,1.063,GUATAPÉ,2025-01-20,2025-01-21
Hotel Las Vegas,COP 86.000,"Puntuación: 7,9
7,9",Bien,1.081,GUATAPÉ,2025-01-20,2025-01-21
The Boato Hotel,COP 266.000,"Puntuación: 9,0
9,0",Fantástico,1.104,GUATAPÉ,2025-01-20,2025-01-21
La Madriguera,COP 236.260,"Puntuación: 8,8
8,8",Fabuloso,548,GUATAPÉ,2025-01-20,2025-01-21
La Pausa Hotelbistro,COP 546.860,"Puntuación: 9,6
9,6",Excepcional,354,GUATAPÉ,2025-01-20,2025-01-21
BubbleSky Glamping Guatapé,COP 329.120,"Puntuación: 9,1
9,1",Fantástico,455,GUATAPÉ,2025-01-20,2025-01-21
Porto Marina Hotel,COP 273.620,"Puntuación: 8,9
8,9",Fabuloso,632,GUATAPÉ,2025-01-20,2025-01-21
Hotel Guatatur,COP 129.140,"Puntuación: 7,9
7,9",Bien,781,GUATAPÉ,2025-01-20,2025-01-21
Soy Local Guatape,COP 132.860,"Puntuación: 8,4
8,4",Muy bien,2.756,GUATAPÉ,2025-01-20,2025-01-21
Casa García Rent Home,COP 122.860,"Puntuación: 8,9
8,9",Fabuloso,311,GUATAPÉ,2025-01-20,2025-01-21
Jordan Hotel Boutique,COP 401.940,"Puntuación: 9,5
9,5",Excepcional,385,GUATAPÉ,2025-01-20,2025-01-21
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,790,GUATAPÉ,2025-01-20,2025-01-21
Hotel Real Guatapé,COP 83.340,"Puntuación: 8,4
8,4",Muy bien,513,GUATAPÉ,2025-01-20,2025-01-21
Cabañas Refugio Himalaya,COP 433.000,"Puntuación: 9,5
9,5",Excepcional,110,GUATAPÉ,2025-01-20,2025-01-21
Balcones de la Casona,COP 100.000,"Puntuación: 9,1
9,1",Fantástico,217,GUATAPÉ,2025-01-20,2025-01-21
Tau House,COP 769.500,"Puntuación: 9,3
9,3",Fantástico,357,GUATAPÉ,2025-01-20,2025-01-21
Domus Glamping Guatapé,COP 933.800,"Puntuación: 9,4
9,4",Fantástico,87,GUATAPÉ,2025-01-20,2025-01-21
Arvum Hotel Boutique,COP 468.000,"Puntuación: 9,9
9,9",Excepcional,36,GUATAPÉ,2025-01-20,2025-01-21
Hotel Los Recuerdos,COP 460.000,"Puntuación: 8,5
8,5",Muy bien,1.001,GUATAPÉ,2025-01-20,2025-01-21
Luxé Cabañas,COP 547.200,"Puntuación: 8,5
8,5",Muy bien,1.083,GUATAPÉ,2025-01-20,2025-01-21
Casa Dodo Guatapé,COP 262.500,"Puntuación: 9,8
9,8",Excepcional,301,GUATAPÉ,2025-01-20,2025-01-21
Mayka cabañas con JACUZZI,COP 280.000,"Puntuación: 9,6
9,6",Excepcional,7,GUATAPÉ,2025-01-20,2025-01-21
Casa Kayam Hostal y Residencia Artística,COP 150.000,"Puntuación: 9,0
9,0",Fantástico,587,GUATAPÉ,2025-01-20,2025-01-21
Montecielo Hosting,COP 360.000,"Puntuación: 8,8
8,8",Fabuloso,76,GUATAPÉ,2025-01-20,2025-01-21
Cannua Lodge,COP 709.320,"Puntuación: 9,3
9,3",Fantástico,74,MARINILLA,2025-01-20,2025-01-21
HOSTERÍA BRISAS DEL RÍO,COP 220.000,"Puntuación: 8,5
8,5",Muy bien,4,MARINILLA,2025-01-20,2025-01-21
Hotel Portal Dorado,COP 110.000,"Puntuación: 7,7
7,7",Bien,58,MARINILLA,2025-01-20,2025-01-21
Hotel La Aldea del Oriente,COP 141.500,"Puntuación: 8,3
8,3",Muy bien,159,MARINILLA,2025-01-20,2025-01-21
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,115,MARINILLA,2025-01-20,2025-01-21
Hotel Ocaso Marinilla,COP 80.000,"Puntuación: 9,1
9,1",Fantástico,80,MARINILLA,2025-01-20,2025-01-21
Hotel El Cordobes,COP 186.000,"Puntuación: 9,2
9,2",Fantástico,33,MARINILLA,2025-01-20,2025-01-21
Casa Fénix,COP 162.900,"Puntuación: 9,8
9,8",Excepcional,11,MARINILLA,2025-01-20,2025-01-21
Cabañas tipo glamping cerca al Peñol LUUM,COP 335.880,"Puntuación: 9,4
9,4",Fantástico,7,MARINILLA,2025-01-20,2025-01-21
Cabaña Starka & Jacuzzi,COP 230.000,"Puntuación: 9,9
9,9",Excepcional,28,MARINILLA,2025-01-20,2025-01-21
Glamping IKIGAI,COP 180.000,"Puntuación: 9,8
9,8",Excepcional,8,MARINILLA,2025-01-20,2025-01-21
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,0
5,0",Puntuación,6,MARINILLA,2025-01-20,2025-01-21
Calida Cabaña Marinilla,COP 316.360,No disponible,No disponible,No disponible,MARINILLA,2025-01-20,2025-01-21
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,No disponible,No disponible,No disponible,MARINILLA,2025-01-20,2025-01-21
Hotel Bicentenario Rionegro,COP 187.780,"Puntuación: 7,9
7,9",Bien,3.044,MARINILLA,2025-01-20,2025-01-21
Hotel America 52,COP 68.000,"Puntuación: 7,7
7,7",Bien,328,MARINILLA,2025-01-20,2025-01-21
Hotel Gutier Rionegro,COP 100.000,"Puntuación: 7,7
7,7",Bien,156,MARINILLA,2025-01-20,2025-01-21
FINCA HOTEL ZONA SIETE en Rionegro,COP 205.740,"Puntuación: 8,7
8,7",Fabuloso,10,MARINILLA,2025-01-20,2025-01-21
Hotel Confort Boutique,COP 90.000,"Puntuación: 7,4
7,4",Bien,90,MARINILLA,2025-01-20,2025-01-21
"Apartamento tranquilo, nuevo y central",COP 220.900,"Puntuación: 9,0
9,0",Fantástico,32,MARINILLA,2025-01-20,2025-01-21
Hotel Torreon De Rionegro,COP 95.000,"Puntuación: 7,3
7,3",Bien,148,MARINILLA,2025-01-20,2025-01-21
Hotel Dorado,COP 120.000,"Puntuación: 6,7
6,7",Puntuación,9,MARINILLA,2025-01-20,2025-01-21
Encanto Verde,COP 125.000,"Puntuación: 9,2
9,2",Fantástico,11,MARINILLA,2025-01-20,2025-01-21
HOTEL CASA LOMA,COP 112.500,"Puntuación: 5,5
5,5",Puntuación,2,MARINILLA,2025-01-20,2025-01-21
Vivienda turística Casa Rionegro Colonial,COP 154.000,"Puntuación: 8,5
8,5",Muy bien,6,MARINILLA,2025-01-20,2025-01-21
Katara Boutique Hotel,COP 80.000,"Puntuación: 8,8
8,8",Fabuloso,409,Mariquita,2025-01-20,2025-01-21
Eco-Glamping Shalom,COP 560.000,"Puntuación: 9,4
9,4",Fantástico,43,Mariquita,2025-01-20,2025-01-21
Hotel Boutique San Rafael,COP 383.160,"Puntuación: 8,9
8,9",Fabuloso,29,Mariquita,2025-01-20,2025-01-21
Casa del encanto,COP 128.000,"Puntuación: 9,7
9,7",Excepcional,88,Mariquita,2025-01-20,2025-01-21
La Orquidea,COP 99.000,"Puntuación: 7,7
7,7",Bien,120,Mariquita,2025-01-20,2025-01-21
Hotel flamingo real T,COP 90.000,"Puntuación: 7,4
7,4",Bien,42,Mariquita,2025-01-20,2025-01-21
La Luna by JR,COP 213.420,"Puntuación: 8,9
8,9",Fabuloso,74,Mariquita,2025-01-20,2025-01-21
Victoria Imperial Hotel,COP 205.000,"Puntuación: 8,7
8,7",Fabuloso,109,Mariquita,2025-01-20,2025-01-21
Villa Tikuna,COP 120.000,"Puntuación: 8,7
8,7",Fabuloso,74,Mariquita,2025-01-20,2025-01-21
Hotel B & C,COP 150.000,"Puntuación: 8,2
8,2",Muy bien,43,Mariquita,2025-01-20,2025-01-21
casa lumka hotel boutique spa,COP 300.000,"Puntuación: 9,1
9,1",Fantástico,13,Mariquita,2025-01-20,2025-01-21
Hotel ZT,COP 74.260,"Puntuación: 8,1
8,1",Muy bien,36,Mariquita,2025-01-20,2025-01-21
Apartamento Vacacional Campestre,COP 189.000,"Puntuación: 8,3
8,3",Muy bien,23,Mariquita,2025-01-20,2025-01-21
Hotel Refugio Bike,COP 220.000,"Puntuación: 9,1
9,1",Fantástico,55,Mariquita,2025-01-20,2025-01-21
Hotel nelumbo,COP 240.000,"Puntuación: 9,3
9,3",Fantástico,20,Mariquita,2025-01-20,2025-01-21
Hotel Luna Llena,COP 90.000,"Puntuación: 8,9
8,9",Fabuloso,16,Mariquita,2025-01-20,2025-01-21
SAN SENDERISMO ROOM,COP 72.000,"Puntuación: 8,7
8,7",Fabuloso,11,Mariquita,2025-01-20,2025-01-21
Casa del encanto II,COP 120.000,"Puntuación: 9,5
9,5",Excepcional,66,Mariquita,2025-01-20,2025-01-21
Hotel OASIS,COP 70.000,"Puntuación: 1,0
1,0",Puntuación,1,Mariquita,2025-01-20,2025-01-21
Villa Tikuna Rústico,COP 150.000,"Puntuación: 8,6
8,6",Fabuloso,8,Mariquita,2025-01-20,2025-01-21
Casa de Veraneo,COP 149.400,"Puntuación: 10
10",Excepcional,1,Mariquita,2025-01-20,2025-01-21
Apto Vacacional Conjunto Residencial,COP 144.000,"Puntuación: 9,0
9,0",Fantástico,4,Mariquita,2025-01-20,2025-01-21
Hostal Casa de los Virreyes,COP 100.000,"Puntuación: 7,6
7,6",Bien,57,Mariquita,2025-01-20,2025-01-21
Apartamento en Casa Colonial con piscina pequeña,COP 160.000,"Puntuación: 1,0
1,0",Puntuación,2,Mariquita,2025-01-20,2025-01-21
Jerusalén,COP 100.000,"Puntuación: 7,0
7,0",Bien,4,Mariquita,2025-01-20,2025-01-21
Botánico Hotel Boutique Guatapé,COP 410.400,"Puntuación: 8,1
8,1",Muy bien,130,EL PEÑOL,2025-01-20,2025-01-21
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,4
9,4",Fantástico,96,EL PEÑOL,2025-01-20,2025-01-21
Hotel Nova El Peñol,COP 184.000,"Puntuación: 9,2
9,2",Fantástico,81,EL PEÑOL,2025-01-20,2025-01-21
HOTEL EL POTRILLO,COP 220.000,"Puntuación: 8,0
8,0",Muy bien,65,EL PEÑOL,2025-01-20,2025-01-21
Bramasole Hotel Boutique - El Peñol,COP 170.000,"Puntuación: 9,0
9,0",Fantástico,12,EL PEÑOL,2025-01-20,2025-01-21
Eden Hotel,COP 100.000,"Puntuación: 8,4
8,4",Muy bien,33,EL PEÑOL,2025-01-20,2025-01-21
KABINE,COP 380.800,"Puntuación: 9,4
9,4",Fantástico,31,EL PEÑOL,2025-01-20,2025-01-21
Cabaña del Embalse con vista espectacular y Starlink,COP 220.000,"Puntuación: 9,7
9,7",Excepcional,18,EL PEÑOL,2025-01-20,2025-01-21
"Magic View El peñol, Guatapé",COP 360.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-20,2025-01-21
Cabaña Refugio de Ángeles,COP 508.500,"Puntuación: 9,0
9,0",Fantástico,2,EL PEÑOL,2025-01-20,2025-01-21
Finca 3 - Dakeva,COP 292.500,"Puntuación: 7,3
7,3",Bien,4,EL PEÑOL,2025-01-20,2025-01-21
Cabaña La Capilla El Peñol,COP 270.000,"Puntuación: 10
10",Excepcional,3,EL PEÑOL,2025-01-20,2025-01-21
M203-Dakeva,COP 518.400,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-20,2025-01-21
Cabaña con jacuzzi y acceso al embalse - Portum I,COP 450.000,"Puntuación: 9,7
9,7",Excepcional,3,EL PEÑOL,2025-01-20,2025-01-21
Cabaña con jacuzzi y acceso al embalse Portum III,COP 400.000,"Puntuación: 9,5
9,5",Excepcional,6,EL PEÑOL,2025-01-20,2025-01-21
Los Bambúes,COP 315.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-20,2025-01-21
Chalet Peñol Jacuzzi,COP 414.000,"Puntuación: 8,5
8,5",Muy bien,2,EL PEÑOL,2025-01-20,2025-01-21
Villa Deluxe Curazao,COP 637.500,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-20,2025-01-21
Cabaña Las Flores en Guatapé,COP 480.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-20,2025-01-21
Las Palmas Luxury Villa El Peñol - Guatapé,COP 2.254.000,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-20,2025-01-21
Cabaña de lujo Jacuzzi vista y acceso a la represa,COP 711.540,No disponible,No disponible,No disponible,EL PEÑOL,2025-01-20,2025-01-21
Breeze Glamping -Guatape,COP 430.000,"Puntuación: 9,8
9,8",Excepcional,66,EL PEÑOL,2025-01-20,2025-01-21
La Pausa Hotelbistro,COP 546.860,"Puntuación: 9,6
9,6",Excepcional,354,EL PEÑOL,2025-01-20,2025-01-21
Porto Marina Hotel,COP 273.620,"Puntuación: 8,9
8,9",Fabuloso,632,EL PEÑOL,2025-01-20,2025-01-21
Soy Local Guatape,COP 132.860,"Puntuación: 8,4
8,4",Muy bien,2.756,EL PEÑOL,2025-01-20,2025-01-21
Hostal la 18,COP 43.500,"Puntuación: 7,6
7,6",Bien,63,Pereira,2025-01-20,2025-01-21
Ayenda 1136 MH,COP 133.000,"Puntuación: 7,6
7,6",Bien,358,Pereira,2025-01-20,2025-01-21
Hotel Dibeni Pereira,COP 110.000,"Puntuación: 7,6
7,6",Bien,1.231,Pereira,2025-01-20,2025-01-21
Ecohotel La Casona Pereira,COP 76.500,"Puntuación: 7,4
7,4",Bien,815,Pereira,2025-01-20,2025-01-21
Ecohotel Guaduales Pereira,COP 103.500,"Puntuación: 8,1
8,1",Muy bien,472,Pereira,2025-01-20,2025-01-21
Hotel Agata Boutique pinares Pereira,COP 138.420,"Puntuación: 8,8
8,8",Fabuloso,38,Pereira,2025-01-20,2025-01-21
Hotel Coffee Real Pereira,COP 72.100,"Puntuación: 6,7
6,7",Puntuación,389,Pereira,2025-01-20,2025-01-21
Hotel Soratama,COP 344.000,"Puntuación: 8,8
8,8",Fabuloso,2.014,Pereira,2025-01-20,2025-01-21
Hotel Tangara,COP 109.200,"Puntuación: 7,6
7,6",Bien,993,Pereira,2025-01-20,2025-01-21
Hotel Palo Grande CF Pereira,COP 119.000,"Puntuación: 8,8
8,8",Fabuloso,300,Pereira,2025-01-20,2025-01-21
Hotel paradise del cafe,COP 160.000,"Puntuación: 8,6
8,6",Fabuloso,1.396,Pereira,2025-01-20,2025-01-21
Movich Hotel de Pereira,COP 505.600,"Puntuación: 9,0
9,0",Fantástico,1.650,Pereira,2025-01-20,2025-01-21
M1145 Aparta Loft,COP 63.000,"Puntuación: 8,2
8,2",Muy bien,633,Pereira,2025-01-20,2025-01-21
HOTEL CATALUÑA - SOLUCIONES HOTELERAs,COP 132.540,"Puntuación: 8,8
8,8",Fabuloso,934,Pereira,2025-01-20,2025-01-21
Hotel Go Pereira,COP 127.500,"Puntuación: 7,0
7,0",Bien,819,Pereira,2025-01-20,2025-01-21
GHL Hotel Abadia Plaza,COP 299.000,"Puntuación: 8,7
8,7",Fabuloso,872,Pereira,2025-01-20,2025-01-21
Hotel San Fermin Pereira,COP 130.000,"Puntuación: 8,8
8,8",Fabuloso,469,Pereira,2025-01-20,2025-01-21
Hotel Suite Center Pereira,COP 108.780,"Puntuación: 8,0
8,0",Muy bien,864,Pereira,2025-01-20,2025-01-21
Hotel Condina Pereira,COP 81.000,"Puntuación: 6,9
6,9",Puntuación,679,Pereira,2025-01-20,2025-01-21
Ayenda 1120 Hotel Comercial,COP 78.080,"Puntuación: 6,9
6,9",Puntuación,510,Pereira,2025-01-20,2025-01-21
El Gran Hotel de Pereira,COP 252.160,"Puntuación: 8,3
8,3",Muy bien,844,Pereira,2025-01-20,2025-01-21
Hotel Simón Plaza,COP 127.500,"Puntuación: 8,1
8,1",Muy bien,657,Pereira,2025-01-20,2025-01-21
Hotel Otún Plaza Pereira,COP 110.500,"Puntuación: 6,8
6,8",Puntuación,70,Pereira,2025-01-20,2025-01-21
Hotel Castilla Real,COP 269.020,"Puntuación: 9,3
9,3",Fantástico,524,Pereira,2025-01-20,2025-01-21
Casa Azul Boutique Hostel,COP 148.500,"Puntuación: 9,1
9,1",Fantástico,439,Pereira,2025-01-20,2025-01-21
