hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,126,"EL PEÑOL, GUATAPÉ",2024-11-12,2024-11-13
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-12,2024-11-13
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,20,"EL PEÑOL, GUATAPÉ",2024-11-12,2024-11-13
Hostal Macondo Inn,COP 120.000,"Puntuación: 8,2
8,2",Muy bien,80,"EL PEÑOL, GUATAPÉ",2024-11-12,2024-11-13
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,186,"EL PEÑOL, GUATAPÉ",2024-11-12,2024-11-13
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.102,GUATAPÉ,2024-11-12,2024-11-13
The Boato Hotel,COP 334.880,"Puntuación: 9,0
9,0",Fantástico,1.095,GUATAPÉ,2024-11-12,2024-11-13
Oak Tree house,COP 80.100,"Puntuación: 8,9
8,9",Fabuloso,1.502,GUATAPÉ,2024-11-12,2024-11-13
Hotel Guatatur,COP 136.560,"Puntuación: 8,0
8,0",Muy bien,732,GUATAPÉ,2024-11-12,2024-11-13
Porto Marina Hotel,COP 464.960,"Puntuación: 9,0
9,0",Fantástico,529,GUATAPÉ,2024-11-12,2024-11-13
Hotel Portal Guatapé,COP 72.240,"Puntuación: 8,6
8,6",Fabuloso,47,GUATAPÉ,2024-11-12,2024-11-13
Hotel Estaciones Guatapé,COP 76.500,"Puntuación: 7,2
7,2",Bien,9,GUATAPÉ,2024-11-12,2024-11-13
Hotel Casa Linda Guatape,COP 149.200,"Puntuación: 8,8
8,8",Fabuloso,293,GUATAPÉ,2024-11-12,2024-11-13
Hotel Verony Guatape,COP 193.120,"Puntuación: 8,2
8,2",Muy bien,1.387,GUATAPÉ,2024-11-12,2024-11-13
La Pausa Hotelbistro,COP 546.980,"Puntuación: 9,6
9,6",Excepcional,328,GUATAPÉ,2024-11-12,2024-11-13
NOMADA HOTEL GUATAPE,COP 92.880,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-12,2024-11-13
Rooca Guatape,COP 270.000,"Puntuación: 9,5
9,5",Excepcional,8,GUATAPÉ,2024-11-12,2024-11-13
Hotel La Avenida,COP 70.000,"Puntuación: 8,2
8,2",Muy bien,79,GUATAPÉ,2024-11-12,2024-11-13
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,6
8,6",Fabuloso,1.165,GUATAPÉ,2024-11-12,2024-11-13
Casa García Rent Home,COP 117.000,"Puntuación: 9,0
9,0",Fantástico,264,GUATAPÉ,2024-11-12,2024-11-13
La Madriguera,COP 193.740,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-12,2024-11-13
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.111,GUATAPÉ,2024-11-12,2024-11-13
El Trebol,COP 350.000,"Puntuación: 9,5
9,5",Excepcional,260,GUATAPÉ,2024-11-12,2024-11-13
Jordan Hotel Boutique,COP 290.700,"Puntuación: 9,5
9,5",Excepcional,389,GUATAPÉ,2024-11-12,2024-11-13
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,122,GUATAPÉ,2024-11-12,2024-11-13
Casa Encuentro Ecolodge,COP 150.800,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-12,2024-11-13
1714 Hotel Boutique Guatapé,COP 289.800,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-12,2024-11-13
Hotel Lagos de Guatape,COP 70.000,"Puntuación: 8,9
8,9",Fabuloso,348,GUATAPÉ,2024-11-12,2024-11-13
Apartahotel El Horizonte,COP 76.500,"Puntuación: 8,5
8,5",Muy bien,535,GUATAPÉ,2024-11-12,2024-11-13
Hotel Aguas Abiertas,COP 187.000,"Puntuación: 8,2
8,2",Muy bien,383,GUATAPÉ,2024-11-12,2024-11-13
Hotel Portal Dorado,COP 90.000,"Puntuación: 7,7
7,7",Bien,63,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Hotel El Cordobes,COP 102.300,"Puntuación: 9,1
9,1",Fantástico,19,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,53,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,126,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Casa Fénix,COP 170.920,"Puntuación: 9,8
9,8",Excepcional,10,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Valerio Hotel Boutique,COP 271.320,"Puntuación: 8,8
8,8",Fabuloso,27,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Aeropuerto Rionegro- Medellin Hotel Mansión Sant Serrant,COP 384.000,"Puntuación: 8,8
8,8",Fabuloso,19,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Refugio en Marinilla,COP 150.000,"Puntuación: 10
10",Excepcional,3,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Cannua Lodge,COP 796.720,"Puntuación: 9,3
9,3",Fantástico,92,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
San José de las bromelias,COP 210.000,"Puntuación: 10
10",Excepcional,44,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
HOSTERÍA BRISAS DEL RÍO,COP 315.000,"Puntuación: 8,5
8,5",Muy bien,4,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
"Glamping con jacuzzi, permite mascotas LUUM",COP 373.200,"Puntuación: 9,2
9,2",Fantástico,5,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
TAIKU,COP 260.000,"Puntuación: 9,6
9,6",Excepcional,32,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Cabaña Starka & Jacuzzi,COP 285.000,"Puntuación: 9,9
9,9",Excepcional,28,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Fénix,COP 255.000,"Puntuación: 10
10",Excepcional,2,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Cabaña sol de oriente,COP 125.560,,,,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
EL codobés Aparta Suite,COP 158.000,,,,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,,,,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,5,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Finca Aire Puro,COP 345.100,,,,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Finca Alejandria (Condominio la Chiquita),COP 210.000,"Puntuación: 5,2
5,2",Puntuación,2,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,"MARINILLA, ANTIOQUIA",2024-11-12,2024-11-13
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.102,GUATAPÉ,2024-11-12,2024-11-13
The Boato Hotel,COP 334.880,"Puntuación: 9,0
9,0",Fantástico,1.095,GUATAPÉ,2024-11-12,2024-11-13
Oak Tree house,COP 80.100,"Puntuación: 8,9
8,9",Fabuloso,1.502,GUATAPÉ,2024-11-12,2024-11-13
Hotel Guatatur,COP 136.560,"Puntuación: 8,0
8,0",Muy bien,732,GUATAPÉ,2024-11-12,2024-11-13
Porto Marina Hotel,COP 464.960,"Puntuación: 9,0
9,0",Fantástico,529,GUATAPÉ,2024-11-12,2024-11-13
Hotel Portal Guatapé,COP 72.240,"Puntuación: 8,6
8,6",Fabuloso,47,GUATAPÉ,2024-11-12,2024-11-13
Hotel Estaciones Guatapé,COP 76.500,"Puntuación: 7,2
7,2",Bien,9,GUATAPÉ,2024-11-12,2024-11-13
Hotel Casa Linda Guatape,COP 149.200,"Puntuación: 8,8
8,8",Fabuloso,293,GUATAPÉ,2024-11-12,2024-11-13
Hotel Verony Guatape,COP 193.120,"Puntuación: 8,2
8,2",Muy bien,1.387,GUATAPÉ,2024-11-12,2024-11-13
La Pausa Hotelbistro,COP 546.980,"Puntuación: 9,6
9,6",Excepcional,328,GUATAPÉ,2024-11-12,2024-11-13
NOMADA HOTEL GUATAPE,COP 92.880,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-12,2024-11-13
Rooca Guatape,COP 270.000,"Puntuación: 9,5
9,5",Excepcional,8,GUATAPÉ,2024-11-12,2024-11-13
Hotel La Avenida,COP 70.000,"Puntuación: 8,2
8,2",Muy bien,79,GUATAPÉ,2024-11-12,2024-11-13
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,6
8,6",Fabuloso,1.165,GUATAPÉ,2024-11-12,2024-11-13
Casa García Rent Home,COP 117.000,"Puntuación: 9,0
9,0",Fantástico,264,GUATAPÉ,2024-11-12,2024-11-13
La Madriguera,COP 193.740,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-12,2024-11-13
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.111,GUATAPÉ,2024-11-12,2024-11-13
El Trebol,COP 350.000,"Puntuación: 9,5
9,5",Excepcional,260,GUATAPÉ,2024-11-12,2024-11-13
Jordan Hotel Boutique,COP 290.700,"Puntuación: 9,5
9,5",Excepcional,389,GUATAPÉ,2024-11-12,2024-11-13
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,122,GUATAPÉ,2024-11-12,2024-11-13
Casa Encuentro Ecolodge,COP 150.800,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-12,2024-11-13
1714 Hotel Boutique Guatapé,COP 289.800,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-12,2024-11-13
Hotel Lagos de Guatape,COP 70.000,"Puntuación: 8,9
8,9",Fabuloso,348,GUATAPÉ,2024-11-12,2024-11-13
Apartahotel El Horizonte,COP 76.500,"Puntuación: 8,5
8,5",Muy bien,535,GUATAPÉ,2024-11-12,2024-11-13
Hotel Aguas Abiertas,COP 187.000,"Puntuación: 8,2
8,2",Muy bien,383,GUATAPÉ,2024-11-12,2024-11-13
