hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
"Finca en Guatapé a solo minutos de la piedra, con Jacuzzi & piscina",COP 782.000,"Puntuación: 9,2
9,2",Fantástico,13,El peñol,2024-12-19,2024-12-20
Cabaña del Embalse con vista espectacular y Starlink,COP 180.000,"Puntuación: 9,6
9,6",Excepcional,24,El peñol,2024-12-19,2024-12-20
Botánico Hotel Boutique Guatapé,COP 410.400,"Puntuación: 8,2
8,2",Muy bien,143,El peñol,2024-12-19,2024-12-20
Eco Hotel The View,COP 300.000,"Puntuación: 9,2
9,2",Fantástico,106,El peñol,2024-12-19,2024-12-20
Bramasole Hotel Boutique - El Peñol,COP 200.000,"Puntuación: 9,0
9,0",Fantástico,12,El peñol,2024-12-19,2024-12-20
HOTEL EL POTRILLO,COP 200.000,"Puntuación: 7,9
7,9",Bien,68,El peñol,2024-12-19,2024-12-20
Finca Villa Maru,COP 866.260,"Puntuación: 9,3
9,3",Fantástico,3,El peñol,2024-12-19,2024-12-20
Glamping Samadhi - el Peñol,COP 187.000,"Puntuación: 9,5
9,5",Excepcional,2,El peñol,2024-12-19,2024-12-20
Cabaña rústica rural,COP 76.500,"Puntuación: 10
10",Excepcional,5,El peñol,2024-12-19,2024-12-20
Hospedaje Rural POTOSI,COP 320.000,"Puntuación: 10
10",Excepcional,8,El peñol,2024-12-19,2024-12-20
Finca 3 - Dakeva,COP 283.500,"Puntuación: 7,3
7,3",Bien,4,El peñol,2024-12-19,2024-12-20
Villa Deluxe Curazao,COP 690.040,No disponible,No disponible,No disponible,El peñol,2024-12-19,2024-12-20
"Magic View El peñol, Guatapé",COP 360.000,No disponible,No disponible,No disponible,El peñol,2024-12-19,2024-12-20
Hotel Muelle De María ángel,COP 180.000,"Puntuación: 5,5
5,5",Puntuación,4,El peñol,2024-12-19,2024-12-20
Cabaña Las Flores en Guatapé,COP 400.000,No disponible,No disponible,No disponible,El peñol,2024-12-19,2024-12-20
Cabaña con jacuzzi y acceso al embalse - Portum II,COP 540.000,"Puntuación: 8,7
8,7",Fabuloso,3,El peñol,2024-12-19,2024-12-20
Villa San Juan,COP 432.000,"Puntuación: 9,5
9,5",Excepcional,2,El peñol,2024-12-19,2024-12-20
Los Bambúes,COP 352.800,No disponible,No disponible,No disponible,El peñol,2024-12-19,2024-12-20
San Antonio,COP 105.600,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-19,2024-12-20
Eden Hotel,COP 100.000,"Puntuación: 8,6
8,6",Fabuloso,29,EL PEÑOL,2024-12-19,2024-12-20
Hotel Nova El Peñol,COP 184.000,"Puntuación: 9,3
9,3",Fantástico,47,EL PEÑOL,2024-12-19,2024-12-20
Palenque Serenity Lodge,COP 194.400,"Puntuación: 9,8
9,8",Excepcional,11,EL PEÑOL,2024-12-19,2024-12-20
Finca Visionaria Con Jacuzzi Magico,COP 135.000,"Puntuación: 9,4
9,4",Fantástico,88,EL PEÑOL,2024-12-19,2024-12-20
HOTEL Mirador Cielo Blue,COP 280.000,"Puntuación: 8,3
8,3",Muy bien,19,EL PEÑOL,2024-12-19,2024-12-20
KABINE,COP 326.400,"Puntuación: 9,3
9,3",Fantástico,29,EL PEÑOL,2024-12-19,2024-12-20
"Finca en Guatapé a solo minutos de la piedra, con Jacuzzi & piscina",COP 782.000,"Puntuación: 9,2
9,2",Fantástico,13,EL PEÑOL,2024-12-19,2024-12-20
Cabaña del Embalse con vista espectacular y Starlink,COP 180.000,"Puntuación: 9,6
9,6",Excepcional,24,EL PEÑOL,2024-12-19,2024-12-20
Botánico Hotel Boutique Guatapé,COP 410.400,"Puntuación: 8,2
8,2",Muy bien,143,EL PEÑOL,2024-12-19,2024-12-20
Eco Hotel The View,COP 300.000,"Puntuación: 9,2
9,2",Fantástico,106,EL PEÑOL,2024-12-19,2024-12-20
Bramasole Hotel Boutique - El Peñol,COP 200.000,"Puntuación: 9,0
9,0",Fantástico,12,EL PEÑOL,2024-12-19,2024-12-20
HOTEL EL POTRILLO,COP 200.000,"Puntuación: 7,9
7,9",Bien,68,EL PEÑOL,2024-12-19,2024-12-20
Finca Villa Maru,COP 866.260,"Puntuación: 9,3
9,3",Fantástico,3,EL PEÑOL,2024-12-19,2024-12-20
Glamping Samadhi - el Peñol,COP 187.000,"Puntuación: 9,5
9,5",Excepcional,2,EL PEÑOL,2024-12-19,2024-12-20
Cabaña rústica rural,COP 76.500,"Puntuación: 10
10",Excepcional,5,EL PEÑOL,2024-12-19,2024-12-20
Hospedaje Rural POTOSI,COP 320.000,"Puntuación: 10
10",Excepcional,8,EL PEÑOL,2024-12-19,2024-12-20
Finca 3 - Dakeva,COP 283.500,"Puntuación: 7,3
7,3",Bien,4,EL PEÑOL,2024-12-19,2024-12-20
Villa Deluxe Curazao,COP 690.040,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-19,2024-12-20
"Magic View El peñol, Guatapé",COP 360.000,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-19,2024-12-20
Hotel Muelle De María ángel,COP 180.000,"Puntuación: 5,5
5,5",Puntuación,4,EL PEÑOL,2024-12-19,2024-12-20
Cabaña Las Flores en Guatapé,COP 400.000,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-19,2024-12-20
Cabaña con jacuzzi y acceso al embalse - Portum II,COP 540.000,"Puntuación: 8,7
8,7",Fabuloso,3,EL PEÑOL,2024-12-19,2024-12-20
Villa San Juan,COP 432.000,"Puntuación: 9,5
9,5",Excepcional,2,EL PEÑOL,2024-12-19,2024-12-20
Los Bambúes,COP 352.800,No disponible,No disponible,No disponible,EL PEÑOL,2024-12-19,2024-12-20
El Trebol,COP 224.000,"Puntuación: 9,5
9,5",Excepcional,256,GUATAPÉ,2024-12-19,2024-12-20
Villagladys apartamento campestre,COP 156.800,No disponible,No disponible,No disponible,GUATAPÉ,2024-12-19,2024-12-20
Bosko,COP 862.500,"Puntuación: 9,1
9,1",Fantástico,251,GUATAPÉ,2024-12-19,2024-12-20
Apartahotel El Horizonte,COP 63.000,"Puntuación: 8,5
8,5",Muy bien,536,GUATAPÉ,2024-12-19,2024-12-20
The Boato Hotel,COP 334.880,"Puntuación: 9,0
9,0",Fantástico,1.092,GUATAPÉ,2024-12-19,2024-12-20
Porto Marina Hotel,COP 521.540,"Puntuación: 8,9
8,9",Fabuloso,578,GUATAPÉ,2024-12-19,2024-12-20
Hotel Guatatur,COP 103.300,"Puntuación: 7,9
7,9",Bien,758,GUATAPÉ,2024-12-19,2024-12-20
Hotel Las Vegas,COP 89.000,"Puntuación: 7,9
7,9",Bien,1.098,GUATAPÉ,2024-12-19,2024-12-20
Casa García Rent Home,COP 136.500,"Puntuación: 9,0
9,0",Fantástico,284,GUATAPÉ,2024-12-19,2024-12-20
Hotel Verony Guatape,COP 201.600,"Puntuación: 8,2
8,2",Muy bien,1.396,GUATAPÉ,2024-12-19,2024-12-20
Luxé Cabañas,COP 517.440,"Puntuación: 8,5
8,5",Muy bien,1.101,GUATAPÉ,2024-12-19,2024-12-20
The Rock Guatape,COP 187.000,"Puntuación: 8,7
8,7",Fabuloso,1.127,GUATAPÉ,2024-12-19,2024-12-20
"The Brown, Guatape, Autograph Collection",COP 802.940,"Puntuación: 8,8
8,8",Fabuloso,241,GUATAPÉ,2024-12-19,2024-12-20
Tau House,COP 754.120,"Puntuación: 9,3
9,3",Fantástico,343,GUATAPÉ,2024-12-19,2024-12-20
Oak Tree house,COP 102.740,"Puntuación: 8,8
8,8",Fabuloso,1.467,GUATAPÉ,2024-12-19,2024-12-20
1714 Hotel Boutique Guatapé,COP 283.360,"Puntuación: 9,2
9,2",Fantástico,164,GUATAPÉ,2024-12-19,2024-12-20
Rooca Guatape,COP 270.000,"Puntuación: 9,1
9,1",Fantástico,14,GUATAPÉ,2024-12-19,2024-12-20
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,149,GUATAPÉ,2024-12-19,2024-12-20
Soy Local Guatape,COP 153.100,"Puntuación: 8,4
8,4",Muy bien,2.824,GUATAPÉ,2024-12-19,2024-12-20
Refugio Selvatico,COP 250.000,"Puntuación: 7,3
7,3",Bien,11,GUATAPÉ,2024-12-19,2024-12-20
La Pausa Hotelbistro,COP 643.500,"Puntuación: 9,6
9,6",Excepcional,335,GUATAPÉ,2024-12-19,2024-12-20
La Madriguera,COP 189.000,"Puntuación: 8,8
8,8",Fabuloso,561,GUATAPÉ,2024-12-19,2024-12-20
Hotel San Juan Guatape,COP 70.000,"Puntuación: 8,4
8,4",Muy bien,13,GUATAPÉ,2024-12-19,2024-12-20
Hotel Casa Linda Guatape,COP 186.380,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-12-19,2024-12-20
Bethel Lozana Guatape,COP 609.120,"Puntuación: 8,9
8,9",Fabuloso,66,GUATAPÉ,2024-12-19,2024-12-20
