hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,4
8,4",Muy bien,76,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel & Golf Isak Aeropuerto,COP 427.500,"Puntuación: 8,9
8,9",Fabuloso,1.592,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.487,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,82,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 8,0
8,0",Muy bien,75,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,842,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,21,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Habitaciones Finca en San Rafael Frente al charco la Cristalina con vista a las montañas,COP 107.220,"Puntuación: 10
10",Excepcional,4,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
HOSPEDAJE MARIN,COP 160.000,"Puntuación: 8,3
8,3",Muy bien,37,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Alfahar Hotel,COP 280.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,187,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,125,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Apartamento Celeste El Carmen,COP 140.000,"Puntuación: 9,0
9,0",Fantástico,32,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
casa 4 cocorna,COP 100.000,"Puntuación: 8,1
8,1",Muy bien,21,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Casa Verde Guatapé,COP 83.660,"Puntuación: 8,6
8,6",Fabuloso,462,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.235,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Casa Rose Hotel,COP 357.920,"Puntuación: 9,5
9,5",Excepcional,374,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel San Fernandos Plaza,COP 110.000,"Puntuación: 8,7
8,7",Fabuloso,170,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hostal El Hangar,COP 140.000,"Puntuación: 8,4
8,4",Muy bien,2.081,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Puesta de Sol El Carmen de Viboral,COP 176.000,"Puntuación: 9,5
9,5",Excepcional,123,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,1
8,1",Muy bien,172,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Gran Hotel San Rafael,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,12,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Soy Local Guatape,COP 117.760,"Puntuación: 8,4
8,4",Muy bien,2.898,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,4
8,4",Muy bien,76,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel & Golf Isak Aeropuerto,COP 427.500,"Puntuación: 8,9
8,9",Fabuloso,1.592,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.487,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,82,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 8,0
8,0",Muy bien,75,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,842,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,21,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Habitaciones Finca en San Rafael Frente al charco la Cristalina con vista a las montañas,COP 107.220,"Puntuación: 10
10",Excepcional,4,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
HOSPEDAJE MARIN,COP 160.000,"Puntuación: 8,3
8,3",Muy bien,37,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Alfahar Hotel,COP 280.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,187,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,125,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Apartamento Celeste El Carmen,COP 140.000,"Puntuación: 9,0
9,0",Fantástico,32,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
casa 4 cocorna,COP 100.000,"Puntuación: 8,1
8,1",Muy bien,21,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Casa Linda Guatape,COP 110.520,"Puntuación: 8,8
8,8",Fabuloso,301,GUATAPÉ,2024-11-22,2024-11-23
Atma Eco Village,COP 651.700,"Puntuación: 8,8
8,8",Fabuloso,110,GUATAPÉ,2024-11-22,2024-11-23
Hotel Guatatur,COP 101.820,"Puntuación: 8,0
8,0",Muy bien,737,GUATAPÉ,2024-11-22,2024-11-23
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.107,GUATAPÉ,2024-11-22,2024-11-23
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.487,GUATAPÉ,2024-11-22,2024-11-23
Hotel Verony Guatape,COP 165.640,"Puntuación: 8,2
8,2",Muy bien,1.388,GUATAPÉ,2024-11-22,2024-11-23
Casa García Rent Home,COP 102.000,"Puntuación: 9,0
9,0",Fantástico,268,GUATAPÉ,2024-11-22,2024-11-23
Hotel Portal Guatapé,COP 76.260,"Puntuación: 8,5
8,5",Muy bien,54,GUATAPÉ,2024-11-22,2024-11-23
Soy Local Guatape,COP 117.760,"Puntuación: 8,4
8,4",Muy bien,2.898,GUATAPÉ,2024-11-22,2024-11-23
Hotel Casa Verde Guatapé,COP 83.660,"Puntuación: 8,6
8,6",Fabuloso,462,GUATAPÉ,2024-11-22,2024-11-23
La Madriguera,COP 170.100,"Puntuación: 8,8
8,8",Fabuloso,567,GUATAPÉ,2024-11-22,2024-11-23
Hospedaje 3 Esquinas,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,472,GUATAPÉ,2024-11-22,2024-11-23
Porto Marina Hotel,COP 647.680,"Puntuación: 9,0
9,0",Fantástico,537,GUATAPÉ,2024-11-22,2024-11-23
BubbleSky Glamping Guatapé,COP 438.980,"Puntuación: 9,1
9,1",Fantástico,408,GUATAPÉ,2024-11-22,2024-11-23
Apto Jardines del Lago B15 201,COP 55.000,"Puntuación: 6,1
6,1",Puntuación,18,GUATAPÉ,2024-11-22,2024-11-23
The Boato Hotel,COP 615.480,"Puntuación: 9,0
9,0",Fantástico,1.093,GUATAPÉ,2024-11-22,2024-11-23
Casa Encuentro Ecolodge,COP 131.960,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-22,2024-11-23
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,7
8,7",Fabuloso,1.152,GUATAPÉ,2024-11-22,2024-11-23
Descanso Bajo La Piedra Del Peñol,COP 138.600,"Puntuación: 9,5
9,5",Excepcional,165,GUATAPÉ,2024-11-22,2024-11-23
La Pausa Hotelbistro,COP 622.440,"Puntuación: 9,6
9,6",Excepcional,330,GUATAPÉ,2024-11-22,2024-11-23
Hotel Estaciones Guatapé,COP 101.380,"Puntuación: 7,3
7,3",Bien,11,GUATAPÉ,2024-11-22,2024-11-23
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,159,GUATAPÉ,2024-11-22,2024-11-23
Balcones de la Casona,COP 90.000,"Puntuación: 9,0
9,0",Fantástico,227,GUATAPÉ,2024-11-22,2024-11-23
Luxé Cabañas,COP 517.440,"Puntuación: 8,6
8,6",Fabuloso,1.105,GUATAPÉ,2024-11-22,2024-11-23
Tau House,COP 661.500,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-22,2024-11-23
Hotel Los Recuerdos,COP 460.000,"Puntuación: 8,5
8,5",Muy bien,1.167,GUATAPÉ,2024-11-22,2024-11-23
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,125,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Hotel Portal Dorado,COP 90.000,"Puntuación: 7,9
7,9",Bien,61,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,56,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Hotel El Cordobes,COP 120.900,"Puntuación: 9,1
9,1",Fantástico,21,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Valerio Hotel Boutique,COP 271.320,"Puntuación: 8,8
8,8",Fabuloso,28,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Aeropuerto Rionegro- Medellin Hotel Mansión Sant Serrant,COP 486.400,"Puntuación: 8,6
8,6",Fabuloso,20,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,1
8,1",Muy bien,172,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Cannua Lodge,COP 836.400,"Puntuación: 9,3
9,3",Fantástico,90,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Cabaña sol de oriente,COP 125.560,,,,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Cabañas tipo glamping cerca al Peñol LUUM,COP 373.200,"Puntuación: 9,2
9,2",Fantástico,5,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
TAIKU,COP 286.000,"Puntuación: 9,6
9,6",Excepcional,32,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,,,,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,5,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
EL codobés Aparta Suite,COP 158.000,,,,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Finca Aire Puro,COP 345.100,,,,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
villa nabusimaque by 100%Xanahoria,COP 146.200,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Cabaña Acogedora en finca de aguacates,COP 342.000,"Puntuación: 8,0
8,0",Muy bien,2,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Finca Alejandria (Condominio la Chiquita),COP 210.000,"Puntuación: 5,2
5,2",Puntuación,2,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.235,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
FINCA HOTEL ZONA SIETE en Rionegro,COP 222.760,"Puntuación: 9,7
9,7",Excepcional,3,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Hotel Valle de San Nicolas,COP 322.820,"Puntuación: 8,3
8,3",Muy bien,244,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Ayenda Olimpo la 47,COP 136.840,"Puntuación: 7,6
7,6",Bien,184,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Vivienda turística Casa Rionegro Colonial,COP 154.000,"Puntuación: 5,5
5,5",Puntuación,2,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Casa Blanca Hostal,COP 179.200,"Puntuación: 9,2
9,2",Fantástico,20,"MARINILLA, ANTIOQUIA",2024-11-22,2024-11-23
Hotel Casa Linda Guatape,COP 110.520,"Puntuación: 8,8
8,8",Fabuloso,301,GUATAPÉ,2024-11-22,2024-11-23
Atma Eco Village,COP 651.700,"Puntuación: 8,8
8,8",Fabuloso,110,GUATAPÉ,2024-11-22,2024-11-23
Hotel Guatatur,COP 101.820,"Puntuación: 8,0
8,0",Muy bien,737,GUATAPÉ,2024-11-22,2024-11-23
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.107,GUATAPÉ,2024-11-22,2024-11-23
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.487,GUATAPÉ,2024-11-22,2024-11-23
Hotel Verony Guatape,COP 165.640,"Puntuación: 8,2
8,2",Muy bien,1.388,GUATAPÉ,2024-11-22,2024-11-23
Casa García Rent Home,COP 102.000,"Puntuación: 9,0
9,0",Fantástico,268,GUATAPÉ,2024-11-22,2024-11-23
Hotel Portal Guatapé,COP 76.260,"Puntuación: 8,5
8,5",Muy bien,54,GUATAPÉ,2024-11-22,2024-11-23
Soy Local Guatape,COP 117.760,"Puntuación: 8,4
8,4",Muy bien,2.898,GUATAPÉ,2024-11-22,2024-11-23
Hotel Casa Verde Guatapé,COP 83.660,"Puntuación: 8,6
8,6",Fabuloso,462,GUATAPÉ,2024-11-22,2024-11-23
La Madriguera,COP 170.100,"Puntuación: 8,8
8,8",Fabuloso,567,GUATAPÉ,2024-11-22,2024-11-23
Hospedaje 3 Esquinas,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,472,GUATAPÉ,2024-11-22,2024-11-23
Porto Marina Hotel,COP 647.680,"Puntuación: 9,0
9,0",Fantástico,537,GUATAPÉ,2024-11-22,2024-11-23
BubbleSky Glamping Guatapé,COP 438.980,"Puntuación: 9,1
9,1",Fantástico,408,GUATAPÉ,2024-11-22,2024-11-23
Apto Jardines del Lago B15 201,COP 55.000,"Puntuación: 6,1
6,1",Puntuación,18,GUATAPÉ,2024-11-22,2024-11-23
The Boato Hotel,COP 615.480,"Puntuación: 9,0
9,0",Fantástico,1.093,GUATAPÉ,2024-11-22,2024-11-23
Casa Encuentro Ecolodge,COP 131.960,"Puntuación: 8,8
8,8",Fabuloso,329,GUATAPÉ,2024-11-22,2024-11-23
Hotel Bahia del Faro,COP 179.000,"Puntuación: 8,7
8,7",Fabuloso,1.152,GUATAPÉ,2024-11-22,2024-11-23
Descanso Bajo La Piedra Del Peñol,COP 138.600,"Puntuación: 9,5
9,5",Excepcional,165,GUATAPÉ,2024-11-22,2024-11-23
La Pausa Hotelbistro,COP 622.440,"Puntuación: 9,6
9,6",Excepcional,330,GUATAPÉ,2024-11-22,2024-11-23
Hotel Estaciones Guatapé,COP 101.380,"Puntuación: 7,3
7,3",Bien,11,GUATAPÉ,2024-11-22,2024-11-23
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,159,GUATAPÉ,2024-11-22,2024-11-23
Balcones de la Casona,COP 90.000,"Puntuación: 9,0
9,0",Fantástico,227,GUATAPÉ,2024-11-22,2024-11-23
Luxé Cabañas,COP 517.440,"Puntuación: 8,6
8,6",Fabuloso,1.105,GUATAPÉ,2024-11-22,2024-11-23
Tau House,COP 661.500,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-22,2024-11-23
Hotel Los Recuerdos,COP 460.000,"Puntuación: 8,5
8,5",Muy bien,1.167,GUATAPÉ,2024-11-22,2024-11-23
Cabaña El peñol Guatape,,,,,"El peñol, Guatapé",2024-11-22,2024-11-23
Hotel Casa Verde Guatapé,COP 83.660,"Puntuación: 8,6
8,6",Fabuloso,462,"El peñol, Guatapé",2024-11-22,2024-11-23
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.235,"El peñol, Guatapé",2024-11-22,2024-11-23
Casa Rose Hotel,COP 357.920,"Puntuación: 9,5
9,5",Excepcional,374,"El peñol, Guatapé",2024-11-22,2024-11-23
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"El peñol, Guatapé",2024-11-22,2024-11-23
Hotel San Fernandos Plaza,COP 110.000,"Puntuación: 8,7
8,7",Fabuloso,170,"El peñol, Guatapé",2024-11-22,2024-11-23
Hostal El Hangar,COP 140.000,"Puntuación: 8,4
8,4",Muy bien,2.081,"El peñol, Guatapé",2024-11-22,2024-11-23
Puesta de Sol El Carmen de Viboral,COP 176.000,"Puntuación: 9,5
9,5",Excepcional,123,"El peñol, Guatapé",2024-11-22,2024-11-23
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,1
8,1",Muy bien,172,"El peñol, Guatapé",2024-11-22,2024-11-23
Gran Hotel San Rafael,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,12,"El peñol, Guatapé",2024-11-22,2024-11-23
Soy Local Guatape,COP 117.760,"Puntuación: 8,4
8,4",Muy bien,2.898,"El peñol, Guatapé",2024-11-22,2024-11-23
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,4
8,4",Muy bien,76,"El peñol, Guatapé",2024-11-22,2024-11-23
Hotel & Golf Isak Aeropuerto,COP 427.500,"Puntuación: 8,9
8,9",Fabuloso,1.592,"El peñol, Guatapé",2024-11-22,2024-11-23
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.487,"El peñol, Guatapé",2024-11-22,2024-11-23
Finca Visionaria Con Jacuzzi Magico,COP 110.000,"Puntuación: 9,5
9,5",Excepcional,82,"El peñol, Guatapé",2024-11-22,2024-11-23
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 8,0
8,0",Muy bien,75,"El peñol, Guatapé",2024-11-22,2024-11-23
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,842,"El peñol, Guatapé",2024-11-22,2024-11-23
Hospedaje Pa'Gaïa,COP 59.400,"Puntuación: 9,6
9,6",Excepcional,21,"El peñol, Guatapé",2024-11-22,2024-11-23
Habitaciones Finca en San Rafael Frente al charco la Cristalina con vista a las montañas,COP 107.220,"Puntuación: 10
10",Excepcional,4,"El peñol, Guatapé",2024-11-22,2024-11-23
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"El peñol, Guatapé",2024-11-22,2024-11-23
HOSPEDAJE MARIN,COP 160.000,"Puntuación: 8,3
8,3",Muy bien,37,"El peñol, Guatapé",2024-11-22,2024-11-23
Alfahar Hotel,COP 280.000,"Puntuación: 9,6
9,6",Excepcional,58,"El peñol, Guatapé",2024-11-22,2024-11-23
La Perla Negra - Black Pearl Eco Hostel,COP 175.000,"Puntuación: 9,6
9,6",Excepcional,187,"El peñol, Guatapé",2024-11-22,2024-11-23
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,125,"El peñol, Guatapé",2024-11-22,2024-11-23
Apartamento Celeste El Carmen,COP 140.000,"Puntuación: 9,0
9,0",Fantástico,32,"El peñol, Guatapé",2024-11-22,2024-11-23
casa 4 cocorna,COP 100.000,"Puntuación: 8,1
8,1",Muy bien,21,"El peñol, Guatapé",2024-11-22,2024-11-23
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Casa Verde Guatapé,COP 83.660,"Puntuación: 8,6
8,6",Fabuloso,462,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.235,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Casa Rose Hotel,COP 357.920,"Puntuación: 9,5
9,5",Excepcional,374,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel San Fernandos Plaza,COP 110.000,"Puntuación: 8,7
8,7",Fabuloso,170,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hostal El Hangar,COP 140.000,"Puntuación: 8,4
8,4",Muy bien,2.081,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Puesta de Sol El Carmen de Viboral,COP 176.000,"Puntuación: 9,5
9,5",Excepcional,123,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,1
8,1",Muy bien,172,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Gran Hotel San Rafael,COP 70.000,"Puntuación: 8,3
8,3",Muy bien,12,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Soy Local Guatape,COP 117.760,"Puntuación: 8,4
8,4",Muy bien,2.898,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,4
8,4",Muy bien,76,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Hotel & Golf Isak Aeropuerto,COP 427.500,"Puntuación: 8,9
8,9",Fabuloso,1.592,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
Oak Tree house,COP 81.000,"Puntuación: 8,9
8,9",Fabuloso,1.487,"EL PEÑOL, GUATAPÉ",2024-11-22,2024-11-23
