hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
La Casa de Doña María,COP 144.000,"Puntuación: 9,4
9,4",Fantástico,5,Mariquita,2024-11-11,2024-11-12
Acogedor apartamento familiar,COP 207.000,,,,Mariquita,2024-11-11,2024-11-12
Apto Vacacional Conjunto Residencial,COP 144.000,"Puntuación: 10
10",Excepcional,2,Mariquita,2024-11-11,2024-11-12
Casa de Veraneo,COP 190.000,"Puntuación: 10
10",Excepcional,1,Mariquita,2024-11-11,2024-11-12
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Bicentenario Rionegro,COP 120.000,"Puntuación: 7,9
7,9",Bien,3.231,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Casa Rose Hotel,COP 511.300,"Puntuación: 9,5
9,5",Excepcional,375,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Puesta de Sol El Carmen de Viboral,COP 176.000,"Puntuación: 9,5
9,5",Excepcional,121,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Movich Hotel Las Lomas,COP 720.000,"Puntuación: 8,6
8,6",Fabuloso,2.393,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Soy Local Guatape,COP 111.380,"Puntuación: 8,4
8,4",Muy bien,2.928,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel & Golf Isak Aeropuerto,COP 213.760,"Puntuación: 9,0
9,0",Fantástico,1.590,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,851,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,126,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Verony Guatape,COP 193.120,"Puntuación: 8,2
8,2",Muy bien,1.383,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Travelers Rio Verde Living Suites,COP 267.300,"Puntuación: 8,0
8,0",Muy bien,1.346,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Alfahar Hotel,COP 350.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Shabbat Hotel Boutique,COP 342.700,"Puntuación: 9,9
9,9",Excepcional,14,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Camelia Hostel,COP 168.300,"Puntuación: 9,3
9,3",Fantástico,29,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Nova El Peñol,COP 184.000,"Puntuación: 9,3
9,3",Fantástico,42,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,52,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
ALAMEDA MI DESCANSO,COP 240.000,"Puntuación: 10
10",Excepcional,21,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Apartamentos Centrales y Equipados con Wifi Cerca al Parque San Rafael,COP 135.440,"Puntuación: 8,6
8,6",Fabuloso,16,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Ayenda Llanogrande Inn,COP 243.260,"Puntuación: 8,7
8,7",Fabuloso,701,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Eco Hotel The View,COP 300.000,"Puntuación: 9,2
9,2",Fantástico,124,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Bicentenario Rionegro,COP 120.000,"Puntuación: 7,9
7,9",Bien,3.231,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Breeze Glamping -Guatape,COP 400.000,"Puntuación: 9,9
9,9",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Casa Rose Hotel,COP 511.300,"Puntuación: 9,5
9,5",Excepcional,375,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Puesta de Sol El Carmen de Viboral,COP 176.000,"Puntuación: 9,5
9,5",Excepcional,121,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Movich Hotel Las Lomas,COP 720.000,"Puntuación: 8,6
8,6",Fabuloso,2.393,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Soy Local Guatape,COP 111.380,"Puntuación: 8,4
8,4",Muy bien,2.928,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel & Golf Isak Aeropuerto,COP 213.760,"Puntuación: 9,0
9,0",Fantástico,1.590,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,851,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,126,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
HOTEL GRAN PLAZA SAN RAFAEL,COP 100.000,"Puntuación: 8,0
8,0",Muy bien,41,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Verony Guatape,COP 193.120,"Puntuación: 8,2
8,2",Muy bien,1.383,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Travelers Rio Verde Living Suites,COP 267.300,"Puntuación: 8,0
8,0",Muy bien,1.346,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Alfahar Hotel,COP 350.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Shabbat Hotel Boutique,COP 342.700,"Puntuación: 9,9
9,9",Excepcional,14,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Camelia Hostel,COP 168.300,"Puntuación: 9,3
9,3",Fantástico,29,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Nova El Peñol,COP 184.000,"Puntuación: 9,3
9,3",Fantástico,42,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,52,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
ALAMEDA MI DESCANSO,COP 240.000,"Puntuación: 10
10",Excepcional,21,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Apartamentos Centrales y Equipados con Wifi Cerca al Parque San Rafael,COP 135.440,"Puntuación: 8,6
8,6",Fabuloso,16,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Ayenda Llanogrande Inn,COP 243.260,"Puntuación: 8,7
8,7",Fabuloso,701,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Eco Hotel The View,COP 300.000,"Puntuación: 9,2
9,2",Fantástico,124,"EL PEÑOL, GUATAPÉ",2024-11-11,2024-11-12
Porto Marina Hotel,COP 464.960,"Puntuación: 9,0
9,0",Fantástico,529,GUATAPÉ,2024-11-11,2024-11-12
Hotel Casa Linda Guatape,COP 149.200,"Puntuación: 8,8
8,8",Fabuloso,293,GUATAPÉ,2024-11-11,2024-11-12
El Trebol,COP 501.500,"Puntuación: 9,5
9,5",Excepcional,260,GUATAPÉ,2024-11-11,2024-11-12
Rooca Guatape,COP 270.000,"Puntuación: 9,4
9,4",Fantástico,7,GUATAPÉ,2024-11-11,2024-11-12
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-11,2024-11-12
The Boato Hotel,COP 334.880,"Puntuación: 9,0
9,0",Fantástico,1.094,GUATAPÉ,2024-11-11,2024-11-12
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.104,GUATAPÉ,2024-11-11,2024-11-12
BubbleSky Glamping Guatapé,COP 403.000,"Puntuación: 9,1
9,1",Fantástico,401,GUATAPÉ,2024-11-11,2024-11-12
BLISS Glamping,COP 960.000,"Puntuación: 10
10",Excepcional,1,GUATAPÉ,2024-11-11,2024-11-12
Hotel La Avenida,COP 50.000,"Puntuación: 8,2
8,2",Muy bien,79,GUATAPÉ,2024-11-11,2024-11-12
La Madriguera,COP 174.840,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-11,2024-11-12
Hotel Verony Guatape,COP 193.120,"Puntuación: 8,2
8,2",Muy bien,1.383,GUATAPÉ,2024-11-11,2024-11-12
La Pausa Hotelbistro,COP 702.000,"Puntuación: 9,6
9,6",Excepcional,328,GUATAPÉ,2024-11-11,2024-11-12
Apartahotel El Horizonte,COP 54.000,"Puntuación: 8,5
8,5",Muy bien,535,GUATAPÉ,2024-11-11,2024-11-12
Hotel Zocalo Campestre,COP 240.000,"Puntuación: 9,0
9,0",Fantástico,496,GUATAPÉ,2024-11-11,2024-11-12
Hotel Guatatur,COP 158.060,"Puntuación: 8,0
8,0",Muy bien,732,GUATAPÉ,2024-11-11,2024-11-12
Hotel Mansión Guatapé,COP 340.000,"Puntuación: 7,8
7,8",Bien,729,GUATAPÉ,2024-11-11,2024-11-12
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,121,GUATAPÉ,2024-11-11,2024-11-12
Soy Local Guatape,COP 111.380,"Puntuación: 8,4
8,4",Muy bien,2.928,GUATAPÉ,2024-11-11,2024-11-12
Hotel Lagos de Guatape,COP 70.000,"Puntuación: 8,9
8,9",Fabuloso,348,GUATAPÉ,2024-11-11,2024-11-12
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-11,2024-11-12
Ibuku Hotel Guatapé - Chalets,COP 507.480,"Puntuación: 8,6
8,6",Fabuloso,56,GUATAPÉ,2024-11-11,2024-11-12
Hotel Aguas Abiertas,COP 187.000,"Puntuación: 8,2
8,2",Muy bien,382,GUATAPÉ,2024-11-11,2024-11-12
NOMADA HOTEL GUATAPE,COP 134.160,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-11,2024-11-12
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,851,GUATAPÉ,2024-11-11,2024-11-12
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel Ocaso Marinilla,COP 120.000,"Puntuación: 9,1
9,1",Fantástico,52,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,126,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel Portal Dorado,COP 90.000,"Puntuación: 7,7
7,7",Bien,63,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel El Cordobes,COP 102.300,"Puntuación: 9,1
9,1",Fantástico,19,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
HOSTERÍA BRISAS DEL RÍO,COP 315.000,"Puntuación: 8,5
8,5",Muy bien,4,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
"Cabañas con jacuzzi y chimenea - Casa Floral, Marinilla",COP 220.000,"Puntuación: 9,4
9,4",Fantástico,178,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Cannua Lodge,COP 796.720,"Puntuación: 9,3
9,3",Fantástico,92,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Valerio Hotel Boutique,COP 271.320,"Puntuación: 8,8
8,8",Fabuloso,27,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Refugio en Marinilla,COP 150.000,"Puntuación: 10
10",Excepcional,3,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Cabaña sol de oriente,COP 125.560,,,,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Estadía en cabaña #2 acogedora con Jacuzzi privado,COP 340.000,,,,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Finca Aire Puro,COP 345.100,,,,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,5,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel Bicentenario Rionegro,COP 120.000,"Puntuación: 7,9
7,9",Bien,3.231,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
FINCA HOTEL ZONA SIETE en Rionegro,COP 161.200,"Puntuación: 9,8
9,8",Excepcional,4,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
"Apartamento tranquilo, nuevo y central",COP 201.160,"Puntuación: 9,0
9,0",Fantástico,31,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel Confort Boutique,COP 120.000,"Puntuación: 7,6
7,6",Bien,62,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Ayenda Olimpo la 47,COP 124.100,"Puntuación: 7,6
7,6",Bien,186,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hostel Casa Rionegro Colonial,COP 90.000,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel Dorado,COP 125.000,"Puntuación: 6,3
6,3",Puntuación,3,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
HOTEL CASA LOMA,COP 112.500,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Stylish 1-Bedroom Apartment JMC,COP 358.240,"Puntuación: 10
10",Excepcional,1,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Hotel Hollywood Paradise ZF,COP 99.200,"Puntuación: 8,4
8,4",Muy bien,27,"MARINILLA, ANTIOQUIA",2024-11-11,2024-11-12
Porto Marina Hotel,COP 464.960,"Puntuación: 9,0
9,0",Fantástico,529,GUATAPÉ,2024-11-11,2024-11-12
Hotel Casa Linda Guatape,COP 149.200,"Puntuación: 8,8
8,8",Fabuloso,293,GUATAPÉ,2024-11-11,2024-11-12
El Trebol,COP 501.500,"Puntuación: 9,5
9,5",Excepcional,260,GUATAPÉ,2024-11-11,2024-11-12
Rooca Guatape,COP 270.000,"Puntuación: 9,4
9,4",Fantástico,7,GUATAPÉ,2024-11-11,2024-11-12
1714 Hotel Boutique Guatapé,COP 246.340,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-11,2024-11-12
The Boato Hotel,COP 334.880,"Puntuación: 9,0
9,0",Fantástico,1.094,GUATAPÉ,2024-11-11,2024-11-12
Hotel Las Vegas,COP 79.000,"Puntuación: 7,9
7,9",Bien,1.104,GUATAPÉ,2024-11-11,2024-11-12
BubbleSky Glamping Guatapé,COP 403.000,"Puntuación: 9,1
9,1",Fantástico,401,GUATAPÉ,2024-11-11,2024-11-12
BLISS Glamping,COP 960.000,"Puntuación: 10
10",Excepcional,1,GUATAPÉ,2024-11-11,2024-11-12
Hotel La Avenida,COP 50.000,"Puntuación: 8,2
8,2",Muy bien,79,GUATAPÉ,2024-11-11,2024-11-12
La Madriguera,COP 174.840,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-11,2024-11-12
Hotel Verony Guatape,COP 193.120,"Puntuación: 8,2
8,2",Muy bien,1.383,GUATAPÉ,2024-11-11,2024-11-12
La Pausa Hotelbistro,COP 702.000,"Puntuación: 9,6
9,6",Excepcional,328,GUATAPÉ,2024-11-11,2024-11-12
Apartahotel El Horizonte,COP 54.000,"Puntuación: 8,5
8,5",Muy bien,535,GUATAPÉ,2024-11-11,2024-11-12
Hotel Zocalo Campestre,COP 240.000,"Puntuación: 9,0
9,0",Fantástico,496,GUATAPÉ,2024-11-11,2024-11-12
Hotel Guatatur,COP 158.060,"Puntuación: 8,0
8,0",Muy bien,732,GUATAPÉ,2024-11-11,2024-11-12
Hotel Mansión Guatapé,COP 340.000,"Puntuación: 7,8
7,8",Bien,729,GUATAPÉ,2024-11-11,2024-11-12
Viajero Guatapé Hostel & Lake Club,COP 237.600,"Puntuación: 9,6
9,6",Excepcional,121,GUATAPÉ,2024-11-11,2024-11-12
Soy Local Guatape,COP 111.380,"Puntuación: 8,4
8,4",Muy bien,2.928,GUATAPÉ,2024-11-11,2024-11-12
Hotel Lagos de Guatape,COP 70.000,"Puntuación: 8,9
8,9",Fabuloso,348,GUATAPÉ,2024-11-11,2024-11-12
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-11,2024-11-12
Ibuku Hotel Guatapé - Chalets,COP 507.480,"Puntuación: 8,6
8,6",Fabuloso,56,GUATAPÉ,2024-11-11,2024-11-12
Hotel Aguas Abiertas,COP 187.000,"Puntuación: 8,2
8,2",Muy bien,382,GUATAPÉ,2024-11-11,2024-11-12
NOMADA HOTEL GUATAPE,COP 134.160,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-11,2024-11-12
Lake View Hostel,COP 140.000,"Puntuación: 8,6
8,6",Fabuloso,851,GUATAPÉ,2024-11-11,2024-11-12
