hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Hotel Boutique Mirador Las Palmas,COP 230.000,"Puntuación: 8,3
8,3",Muy bien,148,Mariquita,2024-11-10,2024-11-11
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.226,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hostal El Hangar,COP 132.000,"Puntuación: 8,4
8,4",Muy bien,2.081,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Casa Rose Hotel,COP 385.440,"Puntuación: 9,5
9,5",Excepcional,376,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Movich Hotel Las Lomas,COP 649.000,"Puntuación: 8,6
8,6",Fabuloso,2.393,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Soy Local Guatape,COP 132.300,"Puntuación: 8,4
8,4",Muy bien,2.931,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel & Golf Isak Aeropuerto,COP 213.760,"Puntuación: 9,0
9,0",Fantástico,1.592,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,852,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,127,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Verony Guatape,COP 322.540,"Puntuación: 8,2
8,2",Muy bien,1.384,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Travelers Rio Verde Living Suites,COP 251.100,"Puntuación: 8,0
8,0",Muy bien,1.348,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Alfahar Hotel,COP 350.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Ocaso Marinilla,COP 180.000,"Puntuación: 9,1
9,1",Fantástico,52,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
ALAMEDA MI DESCANSO,COP 240.000,"Puntuación: 10
10",Excepcional,20,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Apartamentos Centrales y Equipados con Wifi Cerca al Parque San Rafael,COP 205.200,"Puntuación: 8,6
8,6",Fabuloso,16,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Ayenda Llanogrande Inn,COP 243.260,"Puntuación: 8,7
8,7",Fabuloso,701,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Eco Hotel The View,COP 380.000,"Puntuación: 9,2
9,2",Fantástico,125,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
HOTEL EL POTRILLO,COP 200.000,"Puntuación: 8,0
8,0",Muy bien,75,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Bramasole Hotel Boutique - El Peñol,COP 210.000,"Puntuación: 8,9
8,9",Fabuloso,11,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Valerio Hotel Boutique,COP 271.320,"Puntuación: 8,8
8,8",Fabuloso,27,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
The Boato Hotel,COP 648.380,"Puntuación: 9,0
9,0",Fantástico,1.093,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Casa Clandestina Campestre,COP 158.400,"Puntuación: 9,0
9,0",Fantástico,36,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel El Cordobes,COP 102.300,"Puntuación: 9,1
9,1",Fantástico,19,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Cabaña El peñol Guatape,,,,,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.226,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hostal El Hangar,COP 132.000,"Puntuación: 8,4
8,4",Muy bien,2.081,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Casa Rose Hotel,COP 385.440,"Puntuación: 9,5
9,5",Excepcional,376,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Movich Hotel Las Lomas,COP 649.000,"Puntuación: 8,6
8,6",Fabuloso,2.393,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Soy Local Guatape,COP 132.300,"Puntuación: 8,4
8,4",Muy bien,2.931,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel & Golf Isak Aeropuerto,COP 213.760,"Puntuación: 9,0
9,0",Fantástico,1.592,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Silver Guarne,COP 180.000,"Puntuación: 8,5
8,5",Muy bien,77,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,852,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,127,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Verony Guatape,COP 322.540,"Puntuación: 8,2
8,2",Muy bien,1.384,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Travelers Rio Verde Living Suites,COP 251.100,"Puntuación: 8,0
8,0",Muy bien,1.348,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Alfahar Hotel,COP 350.000,"Puntuación: 9,6
9,6",Excepcional,58,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel Ocaso Marinilla,COP 180.000,"Puntuación: 9,1
9,1",Fantástico,52,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
ALAMEDA MI DESCANSO,COP 240.000,"Puntuación: 10
10",Excepcional,20,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Apartamentos Centrales y Equipados con Wifi Cerca al Parque San Rafael,COP 205.200,"Puntuación: 8,6
8,6",Fabuloso,16,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Ayenda Llanogrande Inn,COP 243.260,"Puntuación: 8,7
8,7",Fabuloso,701,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Eco Hotel The View,COP 380.000,"Puntuación: 9,2
9,2",Fantástico,125,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
HOTEL EL POTRILLO,COP 200.000,"Puntuación: 8,0
8,0",Muy bien,75,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Bramasole Hotel Boutique - El Peñol,COP 210.000,"Puntuación: 8,9
8,9",Fabuloso,11,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Valerio Hotel Boutique,COP 271.320,"Puntuación: 8,8
8,8",Fabuloso,27,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
The Boato Hotel,COP 648.380,"Puntuación: 9,0
9,0",Fantástico,1.093,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Casa Clandestina Campestre,COP 158.400,"Puntuación: 9,0
9,0",Fantástico,36,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
Hotel El Cordobes,COP 102.300,"Puntuación: 9,1
9,1",Fantástico,19,"EL PEÑOL, GUATAPÉ",2024-11-10,2024-11-11
La Madriguera,COP 184.280,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-10,2024-11-11
Hotel Las Vegas,COP 119.000,"Puntuación: 7,9
7,9",Bien,1.104,GUATAPÉ,2024-11-10,2024-11-11
Hotel Casa Linda Guatape,COP 231.320,"Puntuación: 8,8
8,8",Fabuloso,291,GUATAPÉ,2024-11-10,2024-11-11
Hotel Verony Guatape,COP 322.540,"Puntuación: 8,2
8,2",Muy bien,1.384,GUATAPÉ,2024-11-10,2024-11-11
The Boato Hotel,COP 648.380,"Puntuación: 9,0
9,0",Fantástico,1.093,GUATAPÉ,2024-11-10,2024-11-11
Hotel Aguas Abiertas,COP 187.000,"Puntuación: 8,2
8,2",Muy bien,382,GUATAPÉ,2024-11-10,2024-11-11
Viajero Guatapé Hostel & Lake Club,COP 346.500,"Puntuación: 9,6
9,6",Excepcional,121,GUATAPÉ,2024-11-10,2024-11-11
NOMADA HOTEL GUATAPE,COP 134.160,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-10,2024-11-11
Soy Local Guatape,COP 132.300,"Puntuación: 8,4
8,4",Muy bien,2.931,GUATAPÉ,2024-11-10,2024-11-11
Hotel Guatatur,COP 469.720,"Puntuación: 8,0
8,0",Muy bien,732,GUATAPÉ,2024-11-10,2024-11-11
El Trebol,COP 501.500,"Puntuación: 9,5
9,5",Excepcional,258,GUATAPÉ,2024-11-10,2024-11-11
1714 Hotel Boutique Guatapé,COP 428.400,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-10,2024-11-11
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,852,GUATAPÉ,2024-11-10,2024-11-11
Hotel Zocalo Campestre,COP 320.000,"Puntuación: 9,0
9,0",Fantástico,496,GUATAPÉ,2024-11-10,2024-11-11
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-10,2024-11-11
Hotel Stay Guatape a dos cuadras del parque,COP 168.000,"Puntuación: 7,3
7,3",Bien,12,GUATAPÉ,2024-11-10,2024-11-11
Hotel Bania travels,COP 220.000,"Puntuación: 9,1
9,1",Fantástico,24,GUATAPÉ,2024-11-10,2024-11-11
Hotel Mansión Guatapé,COP 500.000,"Puntuación: 7,8
7,8",Bien,732,GUATAPÉ,2024-11-10,2024-11-11
Casa Dodo Guatapé,COP 262.500,"Puntuación: 9,8
9,8",Excepcional,298,GUATAPÉ,2024-11-10,2024-11-11
Apartamento Amoblado 202,COP 155.820,"Puntuación: 8,6
8,6",Fabuloso,65,GUATAPÉ,2024-11-10,2024-11-11
Apartahotel El Horizonte,COP 144.000,"Puntuación: 8,5
8,5",Muy bien,535,GUATAPÉ,2024-11-10,2024-11-11
Hotel Chromatic,COP 280.000,"Puntuación: 9,1
9,1",Fantástico,46,GUATAPÉ,2024-11-10,2024-11-11
Cabañas La Honda,COP 225.000,"Puntuación: 9,0
9,0",Fantástico,41,GUATAPÉ,2024-11-10,2024-11-11
Ayenda Hotel Bambu Guatape,COP 167.440,"Puntuación: 8,7
8,7",Fabuloso,195,GUATAPÉ,2024-11-10,2024-11-11
Montecielo Hosting,COP 455.100,"Puntuación: 8,7
8,7",Fabuloso,44,GUATAPÉ,2024-11-10,2024-11-11
Hotel El Cordobes,COP 102.300,"Puntuación: 9,1
9,1",Fantástico,19,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Portal Dorado,COP 90.000,"Puntuación: 7,7
7,7",Bien,63,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Villa Colonia,COP 144.900,"Puntuación: 8,2
8,2",Muy bien,127,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Cannua Lodge,COP 855.660,"Puntuación: 9,3
9,3",Fantástico,92,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Valerio Hotel Boutique,COP 271.320,"Puntuación: 8,8
8,8",Fabuloso,27,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Ocaso Marinilla,COP 180.000,"Puntuación: 9,1
9,1",Fantástico,52,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
HOSTERÍA BRISAS DEL RÍO,COP 315.000,"Puntuación: 8,5
8,5",Muy bien,4,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Zona Rosa Marinilla,COP 130.000,"Puntuación: 5,2
5,2",Puntuación,4,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel La Aldea del Oriente,COP 132.060,"Puntuación: 8,0
8,0",Muy bien,174,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Glamping IKIGAI,COP 140.000,"Puntuación: 9,8
9,8",Excepcional,4,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Finca Aire Puro,COP 345.100,,,,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Bicentenario Rionegro,COP 140.000,"Puntuación: 7,9
7,9",Bien,3.226,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Ayenda Olimpo la 47,COP 120.820,"Puntuación: 7,6
7,6",Bien,187,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hostel Casa Rionegro Colonial,COP 90.000,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Dorado,COP 125.000,"Puntuación: 6,3
6,3",Puntuación,3,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
HOTEL CASA LOMA,COP 112.500,"Puntuación: 1,0
1,0",Puntuación,1,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
HOTEL OASIS,COP 204.000,,,,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Stylish 1-Bedroom Apartment JMC,COP 358.240,"Puntuación: 10
10",Excepcional,1,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Hollywood Paradise ZF,COP 99.200,"Puntuación: 8,4
8,4",Muy bien,26,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Ayenda Llanogrande Inn,COP 243.260,"Puntuación: 8,7
8,7",Fabuloso,701,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Toscana Oriente,COP 175.500,"Puntuación: 8,1
8,1",Muy bien,166,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hostal Inn II Rionegro,COP 273.000,"Puntuación: 7,1
7,1",Bien,71,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Hotel Plaza El Santuario,COP 180.000,"Puntuación: 7,9
7,9",Bien,79,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
Alfahar Hotel,COP 350.000,"Puntuación: 9,6
9,6",Excepcional,58,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
FINCA COCUYAL Hospedaje típico paisa,COP 357.000,"Puntuación: 9,2
9,2",Fantástico,45,"MARINILLA, ANTIOQUIA",2024-11-10,2024-11-11
La Madriguera,COP 184.280,"Puntuación: 8,8
8,8",Fabuloso,566,GUATAPÉ,2024-11-10,2024-11-11
Hotel Las Vegas,COP 119.000,"Puntuación: 7,9
7,9",Bien,1.104,GUATAPÉ,2024-11-10,2024-11-11
Hotel Casa Linda Guatape,COP 231.320,"Puntuación: 8,8
8,8",Fabuloso,291,GUATAPÉ,2024-11-10,2024-11-11
Hotel Verony Guatape,COP 322.540,"Puntuación: 8,2
8,2",Muy bien,1.384,GUATAPÉ,2024-11-10,2024-11-11
The Boato Hotel,COP 648.380,"Puntuación: 9,0
9,0",Fantástico,1.093,GUATAPÉ,2024-11-10,2024-11-11
Hotel Aguas Abiertas,COP 187.000,"Puntuación: 8,2
8,2",Muy bien,382,GUATAPÉ,2024-11-10,2024-11-11
Viajero Guatapé Hostel & Lake Club,COP 346.500,"Puntuación: 9,6
9,6",Excepcional,121,GUATAPÉ,2024-11-10,2024-11-11
NOMADA HOTEL GUATAPE,COP 134.160,"Puntuación: 9,3
9,3",Fantástico,83,GUATAPÉ,2024-11-10,2024-11-11
Soy Local Guatape,COP 132.300,"Puntuación: 8,4
8,4",Muy bien,2.931,GUATAPÉ,2024-11-10,2024-11-11
Hotel Guatatur,COP 469.720,"Puntuación: 8,0
8,0",Muy bien,732,GUATAPÉ,2024-11-10,2024-11-11
El Trebol,COP 501.500,"Puntuación: 9,5
9,5",Excepcional,258,GUATAPÉ,2024-11-10,2024-11-11
1714 Hotel Boutique Guatapé,COP 428.400,"Puntuación: 9,3
9,3",Fantástico,157,GUATAPÉ,2024-11-10,2024-11-11
Lake View Hostel,COP 140.800,"Puntuación: 8,6
8,6",Fabuloso,852,GUATAPÉ,2024-11-10,2024-11-11
Hotel Zocalo Campestre,COP 320.000,"Puntuación: 9,0
9,0",Fantástico,496,GUATAPÉ,2024-11-10,2024-11-11
Tau House,COP 992.260,"Puntuación: 9,3
9,3",Fantástico,340,GUATAPÉ,2024-11-10,2024-11-11
Hotel Stay Guatape a dos cuadras del parque,COP 168.000,"Puntuación: 7,3
7,3",Bien,12,GUATAPÉ,2024-11-10,2024-11-11
Hotel Bania travels,COP 220.000,"Puntuación: 9,1
9,1",Fantástico,24,GUATAPÉ,2024-11-10,2024-11-11
Hotel Mansión Guatapé,COP 500.000,"Puntuación: 7,8
7,8",Bien,732,GUATAPÉ,2024-11-10,2024-11-11
Casa Dodo Guatapé,COP 262.500,"Puntuación: 9,8
9,8",Excepcional,298,GUATAPÉ,2024-11-10,2024-11-11
Apartamento Amoblado 202,COP 155.820,"Puntuación: 8,6
8,6",Fabuloso,65,GUATAPÉ,2024-11-10,2024-11-11
Apartahotel El Horizonte,COP 144.000,"Puntuación: 8,5
8,5",Muy bien,535,GUATAPÉ,2024-11-10,2024-11-11
Hotel Chromatic,COP 280.000,"Puntuación: 9,1
9,1",Fantástico,46,GUATAPÉ,2024-11-10,2024-11-11
Cabañas La Honda,COP 225.000,"Puntuación: 9,0
9,0",Fantástico,41,GUATAPÉ,2024-11-10,2024-11-11
Ayenda Hotel Bambu Guatape,COP 167.440,"Puntuación: 8,7
8,7",Fabuloso,195,GUATAPÉ,2024-11-10,2024-11-11
Montecielo Hosting,COP 455.100,"Puntuación: 8,7
8,7",Fabuloso,44,GUATAPÉ,2024-11-10,2024-11-11
