precio,nombre,calificacion,competidor,ciudad,check_in,check_out
COP 400.000,Finca hotel boutique en el peñol,"Puntuación: 9,3
9,3
Fantástico
343 comentarios",Arvum Hotel Boutique,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 258.440,El Jardín Del Edén,"Puntuación: 8,8
8,8
Fabuloso
335 comentarios",jardin del eden ,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 761.400,Bethel Lozana Guatape,"Puntuación: 8,9
8,9
Fabuloso
66 comentarios",Bethel Lozana Guatape,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 327.600,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,8
8,8
Fabuloso
65 comentarios",BubbleSky Glamping Guatapé,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 560.000,Glamping The Mountain,"Puntuación: 9,2
9,2
Fantástico
163 comentarios",Glamping The Mountain,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 651.000,Levit Glamping - Hotel Guatapé Peñol,"Puntuación: 9,2
9,2
Fantástico
76 comentarios",Levit Glamping - Hotel Guatapé Peñol,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 931.000,Atma Eco Village,"Puntuación: 8,8
8,8
Fabuloso
109 comentarios",Atma Eco Village,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 154.000,Cabaña El peñol Guatape,"Puntuación: 9,5
9,5
Excepcional
171 comentarios",Bosko,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 775.500,Ibuku Hotel Guatapé - Chalets,"Puntuación: 8,5
8,5
Muy bien
58 comentarios",Ibuku Hotel Guatapé - Chalets,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 715.000,La Pausa Hotelbistro,"Puntuación: 9,6
9,6
Excepcional
334 comentarios",La Pausa Hotelbistro,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 490.000,The Boato Hotel,"Puntuación: 9,0
9,0
Fantástico
1.091 comentarios",The Boato Hotel,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 588.000,Luxé Cabañas,"Puntuación: 8,5
8,5
Muy bien
1.101 comentarios",Luxé Cabañas,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
COP 727.660,Tau House,"Puntuación: 9,3
9,3
Fantástico
343 comentarios",Tau House,"EL PEÑOL, GUATAPÉ",2024-12-16,2024-12-17
