precio,nombre,calificacion,competidor,ciudad,check_in,check_out
COP 308.000,Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"Puntuación: 9,3
9,3
Fantástico
69 comentarios",Glamping con jacuzzi ,GUATAPÉ,2024-11-14,2024-11-15
COP 400.760,MG Hotels & Suites,"Puntuación: 8,1
8,1
Muy bien
323 comentarios",MG Hotels & Suites,GUATAPÉ,2024-11-14,2024-11-15
COP 720.000,Movich Hotel Las Lomas,"Puntuación: 8,6
8,6
Fabuloso
2.394 comentarios",Movich Hotel Las Lomas,GUATAPÉ,2024-11-14,2024-11-15
COP 793.620,Lagoon Beach Hotel & Spa,"Puntuación: 7,5
7,5
Bien
5.378 comentarios",Hotel Lagoon,GUATAPÉ,2024-11-14,2024-11-15
COP 159.140,Hotel Casa Linda Guatape,"Puntuación: 8,8
8,8
Fabuloso
294 comentarios",Hotel Casa Linda Guatape,GUATAPÉ,2024-11-14,2024-11-15
COP 92.880,NOMADA HOTEL GUATAPE,"Puntuación: 9,3
9,3
Fantástico
83 comentarios",NOMADA HOTEL GUATAPE,GUATAPÉ,2024-11-14,2024-11-15
COP 131.560,Ayenda Hotel Bambu Guatape,"Puntuación: 8,7
8,7
Fabuloso
196 comentarios",Ayenda Hotel Bambu Guatape,GUATAPÉ,2024-11-14,2024-11-15
COP 269.600,Hotelito Zicatela Cam a la Cruz 70938 Puerto Escondido Oax,"Puntuación: 9,6
9,6
Excepcional
62 comentarios",Brisas de Guatapé,GUATAPÉ,2024-11-14,2024-11-15
COP 458.060,Hotel Real,"Puntuación: 8,7
8,7
Fabuloso
557 comentarios",Hotel Real Guatapé.,GUATAPÉ,2024-11-14,2024-11-15
COP 369.600,Hotel Omaga El peñol- Guatape,"Puntuación: 10
10
Excepcional
2 comentarios",Hotel Mansión Guatapé,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 590.000,Hotel La Magdalena Adult Only,"Puntuación: 9,1
9,1
Fantástico
247 comentarios",Hotel La Magdalena Adult Only,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 992.260,Tau House,"Puntuación: 9,3
9,3
Fantástico
340 comentarios",Tau House,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 485.120,Vivanti Resort,"Puntuación: 9,1
9,1
Fantástico
90 comentarios",Vivanti Resort,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 572.400,Finca Santa Maria de las Cañadas,"Puntuación: 9,2
9,2
Fantástico
13 comentarios",Santa Maria de las Aguas ,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 400.000,Finca hotel boutique en el peñol,"Puntuación: 9,3
9,3
Fantástico
69 comentarios",Arvum Hotel Boutique,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 369.600,Hotel Omaga El peñol- Guatape,"Puntuación: 10
10
Excepcional
2 comentarios",Eden Hotel ,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 761.400,Bethel Lozana Guatape,"Puntuación: 9,0
9,0
Fantástico
64 comentarios",Bethel Lozana Guatape,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 228.800,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios",BubbleSky Glamping Guatapé,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 480.000,Glamping The Mountain,"Puntuación: 9,2
9,2
Fantástico
160 comentarios",Glamping The Mountain,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 468.720,Levit Glamping - Hotel Guatapé Peñol,"Puntuación: 9,2
9,2
Fantástico
79 comentarios",Levit Glamping - Hotel Guatapé Peñol,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 671.440,Atma Eco Village,"Puntuación: 8,8
8,8
Fabuloso
111 comentarios",Atma Eco Village,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 720.000,Cabaña El peñol Guatape,"Puntuación: 9,3
9,3
Fantástico
69 comentarios",Bosko,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 507.480,Ibuku Hotel Guatapé - Chalets,"Puntuación: 8,6
8,6
Fabuloso
56 comentarios",Ibuku Hotel Guatapé - Chalets,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 546.980,La Pausa Hotelbistro,"Puntuación: 9,6
9,6
Excepcional
328 comentarios",La Pausa Hotelbistro,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 473.320,The Boato Hotel,"Puntuación: 9,0
9,0
Fantástico
1.095 comentarios",The Boato Hotel,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 255.200,"Cabañas Navegar- El peñol, Guatape","Puntuación: 8,3
8,3
Muy bien
14 comentarios",Luxé Cabañas,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 992.260,Tau House,"Puntuación: 9,3
9,3
Fantástico
340 comentarios",Tau House,"EL PEÑOL, GUATAPÉ",2024-11-14,2024-11-15
COP 228.800,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios","San simon glamping, El peñol, Guatape","El peñol, Guatapé",2024-11-14,2024-11-15
COP 450.000,"Magic View El peñol, Guatapé","Puntuación: 9,3
9,3
Fantástico
69 comentarios","Magic View El peñol, Guatapé","El peñol, Guatapé",2024-11-14,2024-11-15
COP 473.320,The Boato Hotel,"Puntuación: 9,0
9,0
Fantástico
1.095 comentarios",The Boato Hotel,"El peñol, Guatapé",2024-11-14,2024-11-15
COP 228.800,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios",BubbleSky Glamping Guatapé,"El peñol, Guatapé",2024-11-14,2024-11-15
COP 308.000,Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"Puntuación: 9,3
9,3
Fantástico
69 comentarios",Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"El peñol, Guatapé",2024-11-14,2024-11-15
0,No se encontró,0,Se abre en una ventana nueva,"El peñol, Guatapé",2024-11-14,2024-11-15
COP 468.720,Levit Glamping - Hotel Guatapé Peñol,"Puntuación: 9,2
9,2
Fantástico
79 comentarios",Levit Glamping - Hotel Guatapé Peñol,GUATAPÉ,2024-11-14,2024-11-15
COP 450.000,"Magic View El peñol, Guatapé","Puntuación: 9,3
9,3
Fantástico
69 comentarios","Magic View El peñol, Guatapé",GUATAPÉ,2024-11-14,2024-11-15
COP 228.800,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios","San simon glamping, El peñol, Guatape",GUATAPÉ,2024-11-14,2024-11-15
COP 314.920,La Quinta Dimensión Glamping,"Puntuación: 8,6
8,6
Fabuloso
118 comentarios",Glamping la Cepa GUATAPÉ,GUATAPÉ,2024-11-14,2024-11-15
COP 473.320,The Boato Hotel,"Puntuación: 9,0
9,0
Fantástico
1.095 comentarios",The Boato Hotel,GUATAPÉ,2024-11-14,2024-11-15
COP 350.000,El Trebol,"Puntuación: 9,5
9,5
Excepcional
260 comentarios",El Trebol,GUATAPÉ,2024-11-14,2024-11-15
COP 279.080,Jordan Hotel Boutique,"Puntuación: 9,5
9,5
Excepcional
389 comentarios",Jordan Hotel Boutique,GUATAPÉ,2024-11-14,2024-11-15
COP 783.000,Hotel Pietrasanta,"Puntuación: 8,9
8,9
Fabuloso
16 comentarios",Hotel Pietrasanta,GUATAPÉ,2024-11-14,2024-11-15
