precio,nombre,calificacion,competidor,ciudad,check_in,check_out
COP 342.000,Hotel Boutique San Rafael,"Puntuación: 8,9
8,9
Fabuloso
34 comentarios",Hotel Boutique San Rafael,Mariquita,2024-11-20,2024-11-21
COP 593.300,Catalina Island Seacrest Inn,"Puntuación: 8,8
8,8
Fabuloso
616 comentarios",Hotel Marqueta,Mariquita,2024-11-20,2024-11-21
COP 220.000,Hotel Refugio Bike,"Puntuación: 9,0
9,0
Fantástico
58 comentarios",Hotel Refugio Bike,Mariquita,2024-11-20,2024-11-21
COP 250.000,La Casona de Sara,"Puntuación: 9,5
9,5
Excepcional
105 comentarios",La Casona de Sara,Mariquita,2024-11-20,2024-11-21
COP 362.700,Waka Hotel Rural,"Puntuación: 8,8
8,8
Fabuloso
257 comentarios",Waka Hotel Rural,Mariquita,2024-11-20,2024-11-21
COP 131.560,Ayenda Hotel Bambu Guatape,"Puntuación: 8,7
8,7
Fabuloso
196 comentarios",Ayenda Hotel Bambu Guatape,GUATAPÉ,2024-11-20,2024-11-21
COP 127.380,Single Fin Suites & Rooms La punta zicatela,"Puntuación: 7,8
7,8
Bien
89 comentarios",Brisas de Guatapé,GUATAPÉ,2024-11-20,2024-11-21
COP 385.000,Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Glamping con jacuzzi ,GUATAPÉ,2024-11-20,2024-11-21
COP 159.140,Hotel Casa Linda Guatape,"Puntuación: 8,8
8,8
Fabuloso
299 comentarios",Hotel Casa Linda Guatape,GUATAPÉ,2024-11-20,2024-11-21
COP 266.420,Hotel Real,"Puntuación: 8,7
8,7
Fabuloso
563 comentarios",Hotel Real Guatapé.,GUATAPÉ,2024-11-20,2024-11-21
COP 399.760,MG Hotels & Suites,"Puntuación: 8,1
8,1
Muy bien
321 comentarios",MG Hotels & Suites,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
COP 871.000,Movich Hotel Las Lomas,"Puntuación: 8,6
8,6
Fabuloso
2.375 comentarios",Movich Hotel Las Lomas,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
COP 92.880,NOMADA HOTEL GUATAPE,"Puntuación: 9,3
9,3
Fantástico
83 comentarios",NOMADA HOTEL GUATAPE,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
COP 718.580,Cannua Lodge,"Puntuación: 9,3
9,3
Fantástico
90 comentarios",Cannua Lodge,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
COP 658.360,Hotel Lagoon,"Puntuación: 8,6
8,6
Fabuloso
402 comentarios",Hotel Lagoon,"MARINILLA, ANTIOQUIA",2024-11-20,2024-11-21
COP 450.000,"Magic View El peñol, Guatapé","Puntuación: 8,4
8,4
Muy bien
2.901 comentarios","Magic View El peñol, Guatapé","El peñol, Guatapé",2024-11-20,2024-11-21
COP 208.000,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios","San simon glamping, El peñol, Guatape","El peñol, Guatapé",2024-11-20,2024-11-21
COP 468.000,Glamping The Mountain,"Puntuación: 9,2
9,2
Fantástico
160 comentarios",Glamping The Mountain,"El peñol, Guatapé",2024-11-20,2024-11-21
COP 385.000,Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"El peñol, Guatapé",2024-11-20,2024-11-21
COP 255.200,"Cabañas Navegar- El peñol, Guatape","Puntuación: 8,3
8,3
Muy bien
14 comentarios",Cabañas Refugio Himalaya,"El peñol, Guatapé",2024-11-20,2024-11-21
COP 208.000,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios",BubbleSky Glamping Guatapé,"El peñol, Guatapé",2024-11-20,2024-11-21
COP 400.000,Hotel Hobbit el peñol Guatapé,"Puntuación: 9,3
9,3
Fantástico
340 comentarios",Hotel Stay Guatapé,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 190.000,Bramasole Hotel Boutique - El Peñol,"Puntuación: 8,9
8,9
Fabuloso
11 comentarios","Bramasole 
Hotel Boutique 
- El Peñol","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 400.000,Hotel Hobbit el peñol Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Hotel Las Vegas,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 400.000,Hotel Hobbit el peñol Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Nomada Hotel Guatapé,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 400.000,Hotel Hobbit el peñol Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Hotel porto guatapé,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 450.000,"Magic View El peñol, Guatapé","Puntuación: 9,3
9,3
Fantástico
340 comentarios","Magic View El peñol, Guatapé","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 208.000,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios","San simon glamping, El peñol, Guatape","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 468.000,Glamping The Mountain,"Puntuación: 9,2
9,2
Fantástico
160 comentarios",Glamping The Mountain,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 385.000,Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 255.200,"Cabañas Navegar- El peñol, Guatape","Puntuación: 8,3
8,3
Muy bien
14 comentarios","Cabañas Navegar- El peñol, Guatape","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 255.200,"Cabañas Navegar- El peñol, Guatape","Puntuación: 8,3
8,3
Muy bien
14 comentarios",Cabañas Refugio Himalaya,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 208.000,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios",BubbleSky Glamping Guatapé,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 131.560,Ayenda Hotel Bambu Guatape,"Puntuación: 8,7
8,7
Fabuloso
196 comentarios",Ayenda Hotel Bambu Guatape,GUATAPÉ,2024-11-20,2024-11-21
COP 127.380,Single Fin Suites & Rooms La punta zicatela,"Puntuación: 7,8
7,8
Bien
89 comentarios",Brisas de Guatapé,GUATAPÉ,2024-11-20,2024-11-21
COP 385.000,Glamping con jacuzzi y cocina- El Peñol a 30 minutos de Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Glamping con jacuzzi ,GUATAPÉ,2024-11-20,2024-11-21
COP 159.140,Hotel Casa Linda Guatape,"Puntuación: 8,8
8,8
Fabuloso
299 comentarios",Hotel Casa Linda Guatape,GUATAPÉ,2024-11-20,2024-11-21
COP 266.420,Hotel Real,"Puntuación: 8,7
8,7
Fabuloso
563 comentarios",Hotel Real Guatapé.,GUATAPÉ,2024-11-20,2024-11-21
COP 208.000,"San Simon Glamping,El peñol,Guatape","Puntuación: 8,9
8,9
Fabuloso
61 comentarios","San Simon Glamping,El peñol,Guatape, Guatapé (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 255.200,"Cabañas Navegar- El peñol, Guatape","Puntuación: 8,3
8,3
Muy bien
14 comentarios","Cabañas Navegar- El peñol, Guatape, Guatapé (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 450.000,"Magic View El peñol, Guatapé","Puntuación: 8,4
8,4
Muy bien
2.901 comentarios","Magic View - El peñol, Guatape, El Peñol (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
0,No se encontró,0,"Refugio del Lago, Guatapé (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
0,No se encontró,0,"EDYMA Cabaña con JACUZZI, Guatapé (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 773.500,Preciosa finca en el peñol de Guatapé con piscina y jacuzzi,"Puntuación: 8,5
8,5
Muy bien
15 comentarios","Suite Gold Rocks Glamping, El Peñol (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
0,No se encontró,0,"Eco Lodge Glamping, Guatapé (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 585.000,Glamping Montecarlo Domo Geodesico y Sauna Finlandés Guatapé,"Puntuación: 9,1
9,1
Fantástico
14 comentarios","Glamping Montecarlo Domo Geodesico y Sauna Finlandés Guatapé, Guatapé (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
0,No se encontró,0,"Finca 3 - Dakeva, El Peñol (precios actualizados 2024) (booking.com)","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 450.000,Casa de Campo vía El Peñol Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Casa Encuentro by Haus,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 516.880,El Espume de San Juan by JR,"Puntuación: 9,2
9,2
Fantástico
59 comentarios",El espume de San Juan By JR,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 441.000,Finca El Peñol,"Puntuación: 8,1
8,1
Muy bien
15 comentarios",Finca las 3 marias,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 441.000,Finca El Peñol,"Puntuación: 8,1
8,1
Muy bien
15 comentarios",Finca Alejandria,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 400.000,Finca hotel boutique en el peñol,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Finca HOtel Guatape,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 1.803.200,Las Palmas Luxury Villa El Peñol - Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Villa Aldebaran,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 787.500,Finca Villa Maru,"Puntuación: 9,3
9,3
Fantástico
3 comentarios",Finca villa maru,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 700.000,"Hermosa casa de campo el Peñol,Guatapé","Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Hermosa Casa de campo el peñol Gutape,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 768.000,Finca-Hotel Montecarlo Guatape by Hope,"Puntuación: 10
10
Excepcional
5 comentarios","Finca-Hotel Montecarlo
Guatape by Hope","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 441.000,Finca El Peñol,"Puntuación: 8,1
8,1
Muy bien
15 comentarios",Finca villa sofia,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 441.000,Finca El Peñol,"Puntuación: 8,1
8,1
Muy bien
15 comentarios",Finca Maica,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 255.200,"Cabañas Navegar- El peñol, Guatape","Puntuación: 8,3
8,3
Muy bien
14 comentarios","Cabañas Lago
Azul El Peño","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 1.803.200,Las Palmas Luxury Villa El Peñol - Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Villa Aldebaran,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 720.000,Cabaña El peñol Guatape,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios","EDYMA 
Cabaña","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 441.000,Finca El Peñol,"Puntuación: 8,1
8,1
Muy bien
15 comentarios",Finca Dakeva,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 441.000,Finca El Peñol,"Puntuación: 8,1
8,1
Muy bien
15 comentarios",Finca Carmela,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 1.803.200,Las Palmas Luxury Villa El Peñol - Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Villa Lisboa,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 720.000,Cabaña El peñol Guatape,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios","Cabaña 
La Heliconia","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 700.000,"Hermosa casa de campo el Peñol,Guatapé","Puntuación: 8,4
8,4
Muy bien
2.901 comentarios","Hermosa Villa
Loft","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 1.803.200,Las Palmas Luxury Villa El Peñol - Guatapé,"Puntuación: 8,4
8,4
Muy bien
2.901 comentarios",Villa Aldebaran,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 441.000,Finca El Peñol,"Puntuación: 8,1
8,1
Muy bien
15 comentarios",Finca Dakeva,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 245.000,EDYMA Cabaña con JACUZZI,"Puntuación: 10
10
Excepcional
2 comentarios","EDYMA 
Cabaña con jacuzzi","EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 441.000,Finca El Peñol,"Puntuación: 8,1
8,1
Muy bien
15 comentarios",Finca Carmela,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
COP 224.000,Loge Cabaña peñol-Guatape,"Puntuación: 8,8
8,8
Fabuloso
49 comentarios",Loge Cabaña peñol-Guatape,"EL PEÑOL, GUATAPÉ",2024-11-20,2024-11-21
